tier	score	gold	filler	novel	en	fr
B	0.646	0	0	1	landed	lad
B	0.646	0	0	1	cleaned	clé
B	0.646	0	0	1	fridge	frais
B	0.646	0	0	1	between	mine
B	0.646	0	1	1	afford	et horde
B	0.646	0	0	1	democrat	démocrate
B	0.646	0	0	1	standing	standing
B	0.646	0	0	1	parish	perche
B	0.646	0	0	1	merged	mode
B	0.646	0	0	1	happening	happening
B	0.646	0	0	1	funds	phase
B	0.646	0	0	1	bands	base
B	0.646	0	0	1	mg	aimer
B	0.646	0	0	1	jesse	ainsi
B	0.646	0	0	1	jackie	acquis
B	0.646	0	0	1	sequences	cyclone
B	0.645	0	1	1	fantasy	on ceci
B	0.645	0	1	1	lesson	les n
B	0.645	0	0	1	letting	legs
B	0.645	0	0	1	expressions	express
B	0.645	0	0	1	skilled	guilde
B	0.645	0	0	1	motive	morve
B	0.645	0	0	1	experience	exprime
B	0.645	0	0	1	stunt	cette
B	0.645	0	0	1	spider	stade
B	0.645	0	0	1	massive	massive
B	0.645	0	0	1	valid	valide
B	0.645	0	0	1	wrestle	réel
B	0.645	0	0	1	misty	midi
B	0.645	0	0	1	rapport	rapports
B	0.645	0	1	1	lessen	les n
B	0.645	0	0	1	forelegs	falaise
B	0.645	0	0	1	ricked	dicte
B	0.645	0	0	1	company	compagnies
B	0.645	0	0	1	version	veine
B	0.645	0	0	1	opportunities	apprise
B	0.645	0	0	1	panel	pale
B	0.645	0	0	1	latin	latine
B	0.645	0	0	1	rapid	rapides
B	0.645	0	0	1	saudi	senti
B	0.645	0	0	1	bullet	boulettes
B	0.645	0	0	1	chips	gypse
B	0.645	0	1	1	hr	et char
B	0.645	0	0	1	cabin	cabine
B	0.645	0	0	1	canon	cane
B	0.645	0	0	1	passive	passive
B	0.645	0	0	1	cannon	cane
B	0.645	0	1	1	justified	d fade
B	0.645	0	0	1	villain	vilaine
B	0.645	0	0	1	yemen	yémen
B	0.644	0	0	1	penalties	pénalise
B	0.644	0	0	1	cookies	kiki
B	0.644	0	0	1	cf	fief
B	0.644	0	0	1	slept	slip
B	0.644	0	0	1	depth	dette
B	0.644	0	1	1	sydney	et ni
B	0.644	0	0	1	resolve	salve
B	0.644	0	0	1	borrowed	barreau
B	0.643	0	0	1	treaties	iris
B	0.643	0	1	1	diesel	des elle
B	0.643	0	1	1	dusty	d dit
B	0.643	0	0	1	medal	mille
B	0.643	0	0	1	fancy	finie
B	0.643	0	0	1	scattered	garde
B	0.643	0	0	1	protecting	protection
B	0.643	0	0	1	nasty	nazis
B	0.643	0	0	1	classy	classé
B	0.643	0	0	1	glory	chlorés
B	0.643	0	0	1	even	hiver
B	0.643	0	1	1	estimate	est me
B	0.643	0	0	1	est	ici
B	0.643	0	0	1	swept	cette
B	0.643	0	0	1	divorce	force
B	0.643	0	0	1	blacks	blague
B	0.643	0	0	1	brewing	brunes
B	0.643	0	0	1	split	plainte
B	0.643	0	0	1	avenue	avenues
B	0.643	0	0	1	bypass	baba
B	0.643	0	0	1	slim	slip
B	0.643	0	0	1	threats	traite
B	0.643	0	0	1	nevertheless	s laisse
B	0.643	0	0	1	draft	date
B	0.643	0	0	1	stats	stade
B	0.643	0	0	1	bring	briques
B	0.643	0	1	1	economies	on mise
B	0.643	0	0	1	album	album
B	0.643	0	0	1	travellers	travers
B	0.643	0	0	1	palette	palette
B	0.643	0	0	1	slapped	slip
B	0.643	0	0	1	prescription	prescrit
B	0.643	0	0	1	risen	raisonnent
B	0.643	0	0	1	probable	probable
B	0.643	0	0	1	subjects	abject
B	0.643	0	0	1	lasts	liste
B	0.643	0	1	1	adorable	et rebelles
B	0.643	0	0	1	weaken	icône
B	0.643	0	0	1	australia	australie
B	0.643	0	0	1	assets	cette
B	0.643	0	0	1	dallas	délaisse
B	0.643	0	1	1	dozen	des aine
B	0.643	0	0	1	twelve	tels
B	0.643	0	0	1	commit	commettent
B	0.643	0	0	1	jerry	chérie
B	0.643	0	0	1	permit	pommettes
B	0.643	0	0	1	bubble	babel
B	0.643	0	0	1	yorkshire	orques
B	0.643	0	0	1	shakespeare	expire
B	0.643	0	1	1	underway	on doué
B	0.643	0	0	1	superhero	soupira
B	0.642	0	0	1	sandwiches	sandwich
B	0.642	0	0	1	pricing	pratique
B	0.642	0	0	1	accord	accorde
B	0.642	0	0	1	on	aune
B	0.642	0	0	1	law	lots
B	0.642	0	0	1	saw	saut
B	0.642	0	1	1	ill	il
B	0.642	0	0	1	raw	rot
B	0.642	0	0	1	swallow	solo
B	0.642	0	0	1	ear	ire
B	0.642	0	0	1	aboard	aborde
B	0.642	0	0	1	basics	but x
B	0.642	0	0	1	gnaw	nos
B	0.642	0	0	1	maw	mots
B	0.642	0	0	1	paw	peau
B	0.642	0	0	1	necessarily	s élie
B	0.642	0	1	1	activities	et frise
B	0.642	0	1	1	il	il
B	0.642	0	0	1	tunnel	tels
B	0.642	0	0	1	shaw	chauds
B	0.642	0	1	1	influences	un flouze
B	0.642	0	1	1	nhs	un et s
B	0.642	0	0	1	cardinal	cardinal
B	0.642	0	1	1	uniforms	on formes
B	0.642	0	0	1	subjected	abject
B	0.641	0	0	1	question	question
B	0.641	0	1	1	edited	et aides
B	0.641	0	0	1	branches	brunchs
B	0.641	0	0	1	method	mette
B	0.641	0	0	1	proceeding	précis
B	0.641	0	0	1	gm	gym
B	0.641	0	0	1	grabbed	grappe
B	0.641	0	1	1	safely	et lie
B	0.641	0	0	1	cheated	tir
B	0.641	0	0	1	publicity	publie
B	0.641	0	0	1	programs	programmes
B	0.641	0	0	1	programmes	programmes
B	0.641	0	0	1	tastes	test
B	0.641	0	0	1	disciplinary	disciplinaire
B	0.641	0	0	1	madame	même
B	0.641	0	0	1	triggered	trek
B	0.641	0	0	1	nobody	normandie
B	0.641	0	0	1	christian	christ
B	0.641	0	0	1	posts	poste
B	0.641	0	0	1	orleans	horloge
B	0.641	0	0	1	barbara	barbe
B	0.641	0	0	1	julie	jolis
B	0.641	0	0	1	lasted	liste
B	0.641	0	1	1	intermediate	on midi
B	0.641	0	0	1	threads	treize
B	0.64	0	0	1	tasted	test
B	0.64	0	0	1	chemistry	connerie
B	0.64	0	1	1	entities	un tri
B	0.64	0	1	1	entries	un tri
B	0.64	0	1	1	enforce	un fausse
B	0.64	0	0	1	drawing	drogue
B	0.64	0	0	1	pipeline	pipeline
B	0.64	0	0	1	lying	lac
B	0.64	0	0	1	presents	princesse
B	0.64	0	0	1	debut	début
B	0.64	0	0	1	suppose	opposent
B	0.64	0	0	1	packs	max
B	0.64	0	0	1	trained	traîne
B	0.64	0	0	1	cola	cause
B	0.64	0	0	1	thirty	série
B	0.64	0	0	1	prevent	prophète
B	0.64	0	0	1	curves	cause
B	0.64	0	0	1	tropical	tremble
B	0.64	0	0	1	transfers	transfert
B	0.64	0	0	1	pax	max
B	0.64	0	0	1	lapped	lift
B	0.64	0	0	1	similar	semelle
B	0.64	0	0	1	couple	câble
B	0.64	0	0	1	chinese	venise
B	0.64	0	0	1	posted	poste
B	0.64	0	0	1	theory	syrie
B	0.64	0	0	1	copies	case
B	0.64	0	0	1	comic	cac
B	0.64	0	1	1	impression	un prêche
B	0.64	0	0	1	wasted	ouest
B	0.64	0	0	1	bump	bip
B	0.639	0	0	1	brothers	base
B	0.639	0	0	1	create	créer
B	0.639	0	0	1	focus	fox
B	0.639	0	0	1	policy	pâlit
B	0.639	0	0	1	specific	spécifique
B	0.639	0	0	1	gains	gaz
B	0.639	0	0	1	sentenced	certaines
B	0.639	0	1	1	ethnic	est nique
B	0.639	0	0	1	chancellor	tunnel
B	0.639	0	0	1	market	marque
B	0.639	0	0	1	target	targue
B	0.639	0	0	1	martin	marne
B	0.639	0	0	1	bones	base
B	0.639	0	0	1	magnetic	man erg
B	0.639	0	0	1	smiling	smiley
B	0.639	0	1	1	invention	on veine
B	0.639	0	0	1	rico	dico
B	0.639	0	0	1	sharon	chaîne
B	0.639	0	0	1	solidarity	salaries
B	0.638	0	0	1	ministry	ministre
B	0.638	0	0	1	accessories	excessive
B	0.638	0	0	1	transferred	transfert
B	0.638	0	0	1	praised	prises
B	0.638	0	0	1	battery	pari
B	0.638	0	0	1	duties	nourri
B	0.638	0	0	1	beloved	bluff
B	0.638	0	1	1	essence	et s
B	0.638	0	0	1	grabs	grappe
B	0.638	0	0	1	experiments	s permette
B	0.638	0	1	1	contests	on test
B	0.638	0	0	1	crowded	grade
B	0.638	0	0	1	sources	source
B	0.638	0	0	1	preparing	primaire
B	0.638	0	0	1	folding	holding
B	0.638	0	0	1	diplomat	diplomate
B	0.638	0	0	1	fold	solde
B	0.638	0	0	1	folder	solde
B	0.638	0	0	1	novel	navale
B	0.638	0	0	1	remember	même
B	0.638	0	0	1	nancy	assis
B	0.638	0	0	1	milan	moine
B	0.637	0	0	1	offer	œuf
B	0.637	0	0	1	tea	dit
B	0.637	0	0	1	fantastic	fantastique
B	0.637	0	0	1	posters	poste
B	0.637	0	0	1	shiny	génie
B	0.637	0	0	1	brain	bride
B	0.637	0	0	1	off	œuf
B	0.637	0	0	1	ease	hisse
B	0.637	0	0	1	eager	hic
B	0.637	0	0	1	es	hisse
B	0.637	0	0	1	lengths	laine
B	0.637	0	0	1	study	tandis
B	0.637	0	0	1	graves	grèves
B	0.637	0	0	1	ideas	attise
B	0.637	0	1	1	unpleasant	en plaisait
B	0.637	0	0	1	revolt	volts
B	0.637	0	0	1	per	paix
B	0.637	0	0	1	photo	forêt
B	0.637	0	0	1	relay	rouler
B	0.637	0	0	1	performing	former
B	0.637	0	0	1	in	n
B	0.637	0	0	1	inner	n
B	0.637	0	0	1	inn	n
B	0.637	0	0	1	flames	flemme
B	0.637	0	0	1	baked	pacte
B	0.637	0	0	1	plague	plaque
B	0.637	0	0	1	races	rose
B	0.637	0	0	1	an	âne
B	0.637	0	0	1	us	as
B	0.637	0	0	1	am	âme
B	0.637	0	0	1	able	épaule
B	0.637	0	1	1	la	la
B	0.637	0	0	1	earn	n
B	0.637	0	1	1	earl	elle
B	0.637	0	0	1	ash	h
B	0.637	0	0	1	um	âme
B	0.637	0	0	1	utter	are
B	0.637	0	1	1	caw	que
B	0.637	0	0	1	al	al
B	0.637	0	0	1	ass	as
B	0.637	0	0	1	holy	colis
B	0.637	0	0	1	app	happe
B	0.637	0	0	1	upper	happe
B	0.637	0	0	1	im	aimes
B	0.637	0	0	1	ya	yeux
B	0.637	0	0	1	zero	zéro
B	0.637	0	0	1	un	âne
B	0.637	0	0	1	da	dans
B	0.637	0	0	1	odd	andes
B	0.637	0	0	1	ap	happe
B	0.637	0	0	1	ann	âne
B	0.637	0	0	1	voices	vol
B	0.637	0	0	1	boxes	base
B	0.637	0	0	1	aug	oc
B	0.637	0	0	1	anne	âne
B	0.637	0	0	1	ugh	hague
B	0.637	0	0	1	roberts	race
B	0.637	0	0	1	kenya	quel
B	0.637	0	0	1	sentences	certaines
B	0.637	0	0	1	te	dit
B	0.637	0	0	1	fur	fait
B	0.637	0	0	1	nato	néron
B	0.637	0	0	1	java	jazz
B	0.637	0	0	1	casey	quasi
B	0.637	0	0	1	ag	hague
B	0.637	0	1	1	annoyed	un ode
B	0.637	0	0	1	splash	planche
B	0.636	0	0	1	basketball	but cobol
B	0.636	0	1	1	engine	un gin
B	0.636	0	0	1	majority	major
B	0.636	0	0	1	bench	baisse
B	0.636	0	0	1	proteins	précise
B	0.636	0	1	1	history	est ri
B	0.636	0	0	1	ranch	riches
B	0.636	0	0	1	celebrate	célébré
B	0.636	0	0	1	cakes	caisse
B	0.636	0	0	1	starts	star
B	0.636	0	0	1	fragments	fragments
B	0.636	0	0	1	slate	cette
B	0.636	0	0	1	opening	happening
B	0.636	0	0	1	engineer	in in
B	0.636	0	0	1	kentucky	kentucky
B	0.636	0	0	1	variables	verbale
B	0.635	0	0	1	commonly	kabylie
B	0.635	0	0	1	strive	staff
B	0.635	0	0	1	project	projet
B	0.635	0	0	1	replies	place
B	0.635	0	0	1	purple	papal
B	0.635	0	0	1	raiders	rose
B	0.635	0	0	1	raids	rose
B	0.635	0	0	1	replied	plate
B	0.635	0	0	1	delight	light
B	0.635	0	0	1	cold	cause
B	0.635	0	1	1	landscape	les skip
B	0.635	0	0	1	johnny	génie
B	0.635	0	0	1	preliminary	préliminaire
B	0.635	0	0	1	goddamn	gamme
B	0.634	0	0	1	settling	certaines
B	0.634	0	1	1	tension	un chaîne
B	0.634	0	1	1	install	un sol
B	0.634	0	0	1	internet	in êtes
B	0.634	0	0	1	priorities	priori
B	0.634	0	0	1	devil	dévale
B	0.634	0	0	1	screenshot	christ
B	0.634	0	0	1	leaking	ligue
B	0.634	0	0	1	pregnant	prenait
B	0.634	0	0	1	applies	place
B	0.634	0	0	1	democracy	décrit
B	0.634	0	0	1	bullets	blesse
B	0.634	0	0	1	graduate	gadget
B	0.634	0	0	1	pecking	peigne
B	0.634	0	0	1	because	base
B	0.634	0	0	1	become	baume
B	0.634	0	0	1	common	cane
B	0.634	0	0	1	perhaps	passent
B	0.634	0	0	1	budget	badge
B	0.634	0	0	1	employees	héloïse
B	0.634	0	0	1	applied	plate
B	0.634	0	0	1	jersey	aussi
B	0.634	0	0	1	alex	axe
B	0.634	0	0	1	consumer	consume
B	0.634	0	1	1	manchester	et geste
B	0.634	0	1	1	https	et dit pièce
B	0.634	0	0	1	fuckin	fan
B	0.634	0	1	1	tennessee	on si
B	0.634	0	1	1	statue	et chou
B	0.634	0	0	1	circular	socle
B	0.634	0	1	1	underwear	on der
B	0.634	0	1	1	underwater	on dors
B	0.634	0	0	1	consume	consume
B	0.634	0	0	1	examining	examen
B	0.634	0	0	1	pickup	pape
B	0.634	0	0	1	thrust	reste
B	0.633	0	0	1	needle	idoles
B	0.633	0	0	1	disposal	disposent
B	0.633	0	0	1	closest	consiste
B	0.633	0	0	1	sports	sport
B	0.633	0	0	1	sworn	soir
B	0.633	0	0	1	bunch	patch
B	0.633	0	0	1	trans	traces
B	0.633	0	0	1	slight	light
B	0.633	0	0	1	growing	grogne
B	0.633	0	0	1	emperor	être
B	0.633	0	0	1	shrine	chaîne
B	0.633	0	0	1	marched	matchs
B	0.633	0	0	1	bullied	bolide
B	0.633	0	0	1	detest	dit s
B	0.633	0	0	1	loppy	tapis
B	0.633	0	0	1	canoes	cause
B	0.633	0	0	1	begin	béguines
B	0.633	0	0	1	richard	ride
B	0.633	0	0	1	principal	principal
B	0.633	0	1	1	improving	un prouvent
B	0.633	0	0	1	principle	principal
B	0.633	0	0	1	connections	connexes
B	0.633	0	0	1	submission	semaines
B	0.633	0	0	1	kenneth	caisse
B	0.632	0	0	1	policeman	police
B	0.632	0	0	1	zombie	habit
B	0.632	0	1	1	studied	et ides
B	0.632	0	0	1	promotion	prochaine
B	0.632	0	0	1	billion	pline
B	0.632	0	0	1	burial	perles
B	0.632	0	0	1	raises	rose
B	0.632	0	0	1	processing	pressing
B	0.632	0	0	1	spoke	stock
B	0.632	0	0	1	protocols	propose
B	0.632	0	1	1	dinky	on qui
B	0.632	0	0	1	marriage	marge
B	0.632	0	0	1	soldier	solde
B	0.632	0	0	1	raising	résigne
B	0.632	0	0	1	footage	forge
B	0.632	0	0	1	salad	salade
B	0.632	0	0	1	monroe	moraux
B	0.631	0	0	1	picture	pêche
B	0.631	0	0	1	semester	sommet
B	0.631	0	0	1	prejudice	préjudice
B	0.631	0	0	1	movies	mauvaise
B	0.631	0	0	1	support	porte
B	0.631	0	0	1	staring	terne
B	0.631	0	0	1	props	prends
B	0.631	0	1	1	desires	des as
B	0.631	0	0	1	flats	face
B	0.631	0	0	1	squirrel	sol
B	0.631	0	0	1	problems	problèmes
B	0.631	0	0	1	stance	stade
B	0.631	0	0	1	profession	prochaine
B	0.631	0	0	1	regarded	garde
B	0.631	0	0	1	months	masse
B	0.631	0	0	1	basic	basque
B	0.631	0	0	1	tackle	teckel
B	0.631	0	0	1	conception	concept
B	0.631	0	1	1	listen	les n
B	0.631	0	0	1	command	commande
B	0.631	0	0	1	examples	exemples
B	0.631	0	1	1	deserve	des ève
B	0.631	0	0	1	commander	commande
B	0.631	0	0	1	berlin	baleine
B	0.631	0	0	1	matthew	matou
B	0.631	0	1	1	intent	on tête
B	0.631	0	0	1	involve	valve
B	0.631	0	0	1	departure	patch
B	0.631	0	0	1	bucket	baguette
B	0.631	0	0	1	rabbit	répète
B	0.631	0	0	1	searched	cette
B	0.631	0	0	1	berkeley	bâclé
B	0.631	0	0	1	rubbish	repêche
B	0.631	0	0	1	sherman	chemine
B	0.63	0	0	1	planted	plane
B	0.63	0	0	1	printed	prenne
B	0.63	0	0	1	twisted	test
B	0.63	0	1	1	discovery	d cabri
B	0.63	0	0	1	enzyme	s âme
B	0.63	0	0	1	praying	prenne
B	0.63	0	0	1	directed	trek
B	0.63	0	0	1	loyal	lille
B	0.63	0	0	1	secured	score
B	0.63	0	1	1	lonely	on lie
B	0.63	0	0	1	reality	rallie
B	0.63	0	0	1	president	présidente
B	0.63	0	0	1	playing	plaine
B	0.63	0	0	1	someday	samedi
B	0.63	0	0	1	civil	cible
B	0.63	0	0	1	mission	mine
B	0.63	0	0	1	materials	maîtrise
B	0.63	0	1	1	admitted	et merde
B	0.63	0	0	1	davis	défi
B	0.63	0	0	1	opinions	venise
B	0.63	0	0	1	bishop	bip
B	0.63	0	0	1	tokyo	tokyo
B	0.63	0	0	1	naval	nivelles
B	0.63	0	1	1	unity	on ri
B	0.63	0	0	1	controlling	contrôle
B	0.63	0	0	1	marcus	max
B	0.63	0	0	1	inspire	s pas
B	0.63	0	0	1	prosecutor	procure
B	0.629	0	0	1	aye	haï
B	0.629	0	0	1	retailer	réel
B	0.629	0	0	1	purchased	but schiste
B	0.629	0	0	1	presenter	prochaine
B	0.629	0	0	1	retail	réel
B	0.629	0	0	1	eye	haï
B	0.629	0	0	1	believed	blé
B	0.629	0	0	1	chased	geste
B	0.629	0	0	1	riding	radine
B	0.629	0	0	1	coping	copine
B	0.629	0	0	1	status	star
B	0.629	0	0	1	of	ève
B	0.629	0	0	1	reckless	règle
B	0.629	0	0	1	chemical	quelques
B	0.629	0	0	1	single	single
B	0.629	0	0	1	fighting	farine
B	0.629	0	0	1	multiple	multiples
B	0.629	0	0	1	failing	féline
B	0.629	0	0	1	firing	farine
B	0.629	0	0	1	arriving	ravine
B	0.629	0	0	1	infinite	in êtes
B	0.629	0	0	1	remarks	max
B	0.629	0	0	1	closet	classe
B	0.628	0	1	1	desperately	des petit
B	0.628	0	0	1	traded	traite
B	0.628	0	0	1	parenting	permit
B	0.628	0	0	1	salaries	élise
B	0.628	0	0	1	quarters	corse
B	0.628	0	0	1	merely	mairie
B	0.628	0	0	1	blades	blesse
B	0.628	0	1	1	attract	et actes
B	0.628	0	0	1	prices	phrase
B	0.628	0	0	1	lottery	henri
B	0.628	0	0	1	surprise	phrase
B	0.628	0	0	1	charity	chérie
B	0.628	0	0	1	passion	panne
B	0.628	0	0	1	david	défi
B	0.628	0	0	1	double	double
B	0.628	0	0	1	remix	x
B	0.628	0	0	1	relieved	livres
B	0.628	0	0	1	gratitude	gratitude
B	0.628	0	0	1	verbal	vol
B	0.627	0	1	1	tightly	et lie
B	0.627	0	0	1	transported	transport
B	0.627	0	0	1	strong	stock
B	0.627	0	0	1	directors	trek
B	0.627	0	0	1	flights	place
B	0.627	0	0	1	nursery	nazis
B	0.627	0	0	1	supporter	sport
B	0.627	0	1	1	anyone	on n
B	0.627	0	0	1	coordinator	corner
B	0.627	0	0	1	rains	rose
B	0.627	0	0	1	volcanic	volcanique
B	0.627	0	0	1	loaded	lord
B	0.627	0	0	1	ranks	axe
B	0.627	0	1	1	interior	on tri
B	0.627	0	0	1	dorks	taxe
B	0.627	0	0	1	outside	as as
B	0.627	0	0	1	appropriate	prophète
B	0.627	0	0	1	personality	penalty
B	0.627	0	0	1	ceo	sillon
B	0.627	0	0	1	vegas	vexe
B	0.627	0	0	1	ranked	actes
B	0.627	0	1	1	alaska	les que
B	0.627	0	0	1	collins	case
B	0.627	0	1	1	adjust	et geste
B	0.627	0	0	1	ruins	rose
B	0.626	0	0	1	garden	garde
B	0.626	0	0	1	believers	blé
B	0.626	0	1	1	interim	un trime
B	0.626	0	0	1	blamed	blâme
B	0.626	0	0	1	believes	blé
B	0.626	0	0	1	secular	cycle
B	0.626	0	0	1	proportion	prochaine
B	0.626	0	0	1	bulb	barbe
B	0.626	0	0	1	deployed	plaide
B	0.626	0	0	1	possible	pas belle
B	0.626	0	0	1	captain	capte
B	0.626	0	0	1	understanding	in standing
B	0.626	0	0	1	chicken	tchèque
B	0.626	0	0	1	kinda	canon
B	0.626	0	1	1	widely	et lie
B	0.626	0	1	1	infrastructure	on stretch
B	0.626	0	0	1	larry	série
B	0.626	0	1	1	suggesting	et geste
B	0.626	0	0	1	nearest	reste
B	0.626	0	0	1	flags	flics
B	0.626	0	0	1	precision	prochaine
B	0.626	0	0	1	carson	carène
B	0.626	0	1	1	dismiss	d miss
B	0.625	0	1	1	conclusion	on clown
B	0.625	0	0	1	rooms	rose
B	0.625	0	0	1	rumors	rose
B	0.625	0	0	1	fellows	philo
B	0.625	0	1	1	lately	et lie
B	0.625	0	0	1	stops	stop
B	0.625	0	1	1	identities	et un prises
B	0.625	0	0	1	removal	moufles
B	0.625	0	0	1	thirsty	petit
B	0.625	0	0	1	logs	loch
B	0.625	0	0	1	blunt	boîte
B	0.625	0	0	1	robin	ramène
B	0.625	0	0	1	questions	question
B	0.625	0	0	1	table	table
B	0.625	0	0	1	charge	tchad
B	0.625	0	0	1	california	californie
B	0.625	0	0	1	cable	câble
B	0.625	0	0	1	liquid	liquide
B	0.625	0	1	1	agenda	et gêne
B	0.625	0	0	1	newest	ouest
B	0.625	0	0	1	fossil	faciles
B	0.625	0	0	1	filters	filtre
B	0.624	0	0	1	destructive	strict
B	0.624	0	0	1	proposal	proposent
B	0.624	0	0	1	partners	partent
B	0.624	0	0	1	provision	prochaine
B	0.624	0	0	1	preceding	précise
B	0.624	0	1	1	intact	un tact
B	0.624	0	0	1	glen	glass
B	0.624	0	0	1	secrets	sucre
B	0.624	0	1	1	anywhere	un air
B	0.624	0	0	1	triangle	triangle
B	0.624	0	0	1	recruited	kurdes
B	0.624	0	0	1	boyfriend	but reines
B	0.624	0	0	1	music	musc
B	0.624	0	1	1	africa	et que
B	0.624	0	0	1	purchase	patch
B	0.624	0	1	1	unfortunately	un fort chenal
B	0.624	0	0	1	moscow	masquer
B	0.624	0	0	1	refuse	rose
B	0.624	0	1	1	cinema	on me
B	0.624	0	0	1	organised	organise
B	0.624	0	1	1	outbreak	et break
B	0.624	0	0	1	glenn	glass
B	0.624	0	0	1	judged	jazz
B	0.624	0	0	1	marco	marqué
B	0.624	0	0	1	owed	hauts
B	0.623	0	1	1	itself	est celle
B	0.623	0	0	1	prizes	phrase
B	0.623	0	0	1	sensible	symbole
B	0.623	0	0	1	ceremonies	service
B	0.623	0	0	1	digit	dit gîte
B	0.623	0	0	1	coaches	catch
B	0.623	0	1	1	condemn	on hem
B	0.623	0	0	1	factory	écris
B	0.623	0	1	1	rightly	et lie
B	0.623	0	0	1	filed	face
B	0.623	0	0	1	steady	série
B	0.623	0	0	1	replace	place
B	0.623	0	0	1	effects	secte
B	0.623	0	0	1	points	poète
B	0.623	0	0	1	april	épaule
B	0.623	0	0	1	jesus	disait
B	0.623	0	0	1	collection	collecte
B	0.623	0	0	1	practices	précise
B	0.623	0	0	1	pennsylvania	pennsylvanie
B	0.623	0	0	1	fitness	finesse
B	0.623	0	0	1	detroit	dit rode
B	0.623	0	0	1	mitchell	michel
B	0.623	0	0	1	outdoor	out or
B	0.623	0	0	1	baltimore	bonheur
B	0.623	0	0	1	slaves	slave
B	0.623	0	1	1	kg	et j
B	0.623	0	0	1	surveys	savez
B	0.623	0	0	1	munich	munich
B	0.623	0	0	1	isaac	attaque
B	0.622	0	1	1	legion	les je
B	0.622	0	0	1	success	accès
B	0.622	0	0	1	successor	accès
B	0.622	0	0	1	pointed	poète
B	0.622	0	0	1	leaving	ligue
B	0.622	0	0	1	portion	porche
B	0.622	0	0	1	chopped	tchad
B	0.622	0	0	1	fringe	freine
B	0.622	0	0	1	robot	robot
B	0.622	0	0	1	overly	oublie
B	0.622	0	0	1	games	gaz
B	0.622	0	0	1	pupil	poubelle
B	0.622	0	0	1	practical	pactole
B	0.622	0	1	1	entering	un traîne
B	0.622	0	0	1	begun	bonne
B	0.622	0	0	1	turkish	tâche
B	0.622	0	1	1	inquiry	un cries
B	0.622	0	0	1	norman	normes
B	0.622	0	0	1	broadway	brodé
B	0.622	0	1	1	linda	on de
B	0.622	0	0	1	cuban	cubaine
B	0.621	0	0	1	trustee	tracé
B	0.621	0	0	1	mature	matchs
B	0.621	0	0	1	projected	projette
B	0.621	0	0	1	decent	dizaines
B	0.621	0	0	1	sexually	sexuelle
B	0.621	0	0	1	mineral	merle
B	0.621	0	0	1	minute	minutes
B	0.621	0	0	1	content	canette
B	0.621	0	0	1	auction	hockey
B	0.621	0	0	1	magic	magique
B	0.621	0	0	1	kevin	caisse
B	0.621	0	0	1	linked	links
B	0.621	0	0	1	egypt	égypte
B	0.621	0	0	1	palace	police
B	0.621	0	0	1	cancel	cannelle
B	0.621	0	0	1	nutrition	newton
B	0.621	0	0	1	cathedral	cathédrale
B	0.621	0	0	1	palestine	palestine
B	0.621	0	0	1	superintendent	souveraineté
B	0.621	0	0	1	canyon	canine
B	0.621	0	0	1	governors	gaz
B	0.62	0	0	1	domain	domaine
B	0.62	0	0	1	spiral	parole
B	0.62	0	0	1	favorite	fièvre
B	0.62	0	0	1	spinal	panel
B	0.62	0	0	1	fluids	flûte
B	0.62	0	0	1	farms	formes
B	0.62	0	0	1	production	prochaine
B	0.62	0	1	1	include	un clou
B	0.62	0	0	1	farmers	formes
B	0.62	0	0	1	organisation	organisé
B	0.62	0	0	1	romance	romane
B	0.62	0	0	1	brazilian	brésilienne
B	0.62	0	1	1	memorable	on rebelles
