tier	score	en	fr	en_ipa	fr_ipa
B	0.753	stories	cerises	stoːɹiz	səʁiz
B	0.753	protect	prétextes	pɹətɛkt	pʁetɛkst
B	0.753	protect	prétexte	pɹətɛkt	pʁetɛkst
B	0.753	strength	stresse	stɹɛŋθ	stʁɛs
B	0.753	improve	éprouvent	ɪmpɹuːv	epʁuv
B	0.753	exist	existantes	ɛɡzɪst	ɛɡzistɑ̃t
B	0.753	streets	stresse	stɹiːts	stʁɛs
B	0.753	senator	seigneurs	sɛnəɾɚ	sɛnjœʁ
B	0.753	senator	seigneur	sɛnəɾɚ	sɛnjœʁ
B	0.753	experts	expresse	ɛkspɜːts	ɛkspʁɛs
B	0.753	exposed	exposants	ɛkspoʊzd	ɛkspozɑ̃
B	0.753	exposed	exposant	ɛkspoʊzd	ɛkspozɑ̃
B	0.753	glory	glorieux	ɡloːɹi	ɡloʁjø
B	0.753	stretch	stresse	stɹɛtʃ	stʁɛs
B	0.753	extend	externes	ɛkstɛnd	ɛkstɛʁn
B	0.753	extend	externe	ɛkstɛnd	ɛkstɛʁn
B	0.753	literary	librairies	lɪɾɚɹɛɹi	libʁɛʁi
B	0.753	literary	librairie	lɪɾɚɹɛɹi	libʁɛʁi
B	0.753	succeed	oxyde	səksiːd	oksid
B	0.753	inspector	respectent	ɪnspɛktɚ	ʁɛspɛkt
B	0.753	stealing	stylé	stiːlɪŋ	stile
B	0.753	theories	cerises	θiəɹiz	səʁiz
B	0.753	theories	cerise	θiəɹiz	səʁiz
B	0.753	costume	costaud	kɔstuːm	kɔsto
B	0.753	dressing	dressée	dɹɛsɪŋ	dʁɛse
B	0.753	scratch	sketch	skɹætʃ	skɛtʃ
B	0.753	exports	exposent	ɛkspoːɹts	ɛkspoz
B	0.753	obsessed	inceste	əbsɛst	ɛ̃sɛst
B	0.753	blessing	blessés	blɛsɪŋ	blɛse
B	0.753	blessing	blessées	blɛsɪŋ	blɛse
B	0.753	extract	extra	ɛkstɹækt	ɛkstʁa
B	0.753	protesters	proteste	pɹətɛstɚz	pʁotɛst
B	0.753	proving	prouvée	pɹuːvɪŋ	pʁuve
B	0.753	successor	sexes	səksɛsɚ	sɛks
B	0.753	excuses	excuse	ɛkskjuːsᵻz	ɛkskyz
B	0.753	excluded	exclut	ɛkskluːdᵻd	ɛkskly
B	0.753	excluded	exclus	ɛkskluːdᵻd	ɛkskly
B	0.753	excluded	exclues	ɛkskluːdᵻd	ɛkskly
B	0.753	pros	proposes	pɹoʊz	pʁopoz
B	0.753	exploded	explosé	ɛksploʊdᵻd	ɛksploze
B	0.753	exploded	exploser	ɛksploʊdᵻd	ɛksploze
B	0.753	exceeded	excède	ɛksiːdᵻd	ɛksɛd
B	0.753	prose	proposes	pɹoʊz	pʁopoz
B	0.753	prose	proposent	pɹoʊz	pʁopoz
B	0.753	texting	textiles	tɛkstɪŋ	tɛkstil
B	0.753	protector	prétextes	pɹətɛktɚ	pʁetɛkst
B	0.753	protector	prétexte	pɹətɛktɚ	pʁetɛkst
B	0.753	speeding	spider	spiːdɪŋ	spide
B	0.752	perspective	prospective	pɚspɛktɪv	pʁɔspɛktiv
B	0.752	spectacular	spectacles	spɛktækjʊlɚ	spɛktakl
B	0.752	spectacular	spectacle	spɛktækjʊlɚ	spɛktakl
B	0.752	landlord	lords	lændlɔːɹd	lɔʁd
B	0.752	landlord	lord	lændlɔːɹd	lɔʁd
B	0.751	regime	régiments	ɹeɪʒiːm	ʁeʒimɑ̃
B	0.751	grocery	grossi	ɡɹoʊsɚɹi	ɡʁosi
B	0.751	praised	préside	pɹeɪzd	pʁezid
B	0.751	outlets	athlètes	aʊtlɛts	atlɛt
B	0.751	outlets	athlète	aʊtlɛts	atlɛt
B	0.751	propose	reposent	pɹəpoʊz	ʁəpoz
B	0.751	replay	triplé	ɹiːpleɪ	tʁiple
B	0.75	via	vas	vaɪə	va
B	0.75	via	va	vaɪə	va
B	0.75	settle	cercles	sɛɾəl	sɛʁkl
B	0.75	settle	cercle	sɛɾəl	sɛʁkl
B	0.75	explosion	explosé	ɛksploʊʒən	ɛksploze
B	0.75	explosion	exploser	ɛksploʊʒən	ɛksploze
B	0.749	friend	fronde	fɹɛnd	fʁɔ̃d
B	0.749	plant	plaintes	plænt	plɛ̃t
B	0.749	technique	technologiques	tɛkniːk	tɛknoloʒik
B	0.749	treaty	tromperie	tɹiːɾi	tʁɔ̃pʁi
B	0.749	blend	blondes	blɛnd	blɔ̃d
B	0.749	blend	blonde	blɛnd	blɔ̃d
B	0.749	dudes	doudou	duːdz	dudu
B	0.749	expressions	exprès	ɛkspɹɛʃənz	ɛkspʁɛ
B	0.749	memes	mimi	miːmz	mimi
B	0.748	great	gré	ɡɹeɪt	ɡʁe
B	0.748	part	portes	pɑːɹt	pɔʁt
B	0.748	around	rade	ɚɹaʊnd	ʁad
B	0.748	find	fade	faɪnd	fad
B	0.748	found	fade	faʊnd	fad
B	0.748	might	malte	maɪt	malt
B	0.748	live	larves	laɪv	laʁv
B	0.748	live	larve	laɪv	laʁv
B	0.748	point	pote	pɔɪnt	pɔt
B	0.748	stop	step	stɑːp	stɛp
B	0.748	job	jobs	dʒɑːb	dʒɔb
B	0.748	john	gin	dʒɑːn	dʒin
B	0.748	quite	quoi	kwaɪt	kwa
B	0.748	fight	faste	faɪt	fast
B	0.748	rights	races	ɹaɪts	ʁas
B	0.748	rights	race	ɹaɪts	ʁas
B	0.748	star	store	stɑːɹ	stɔʁ
B	0.748	park	porcs	pɑːɹk	pɔʁk
B	0.748	round	rade	ɹaʊnd	ʁad
B	0.748	drive	draps	dɹaɪv	dʁa
B	0.748	drive	drap	dɹaɪv	dʁa
B	0.748	army	hormis	ɑːɹmi	ɔʁmi
B	0.748	below	bloquent	bᵻloʊ	blok
B	0.748	below	bloque	bᵻloʊ	blok
B	0.748	box	boxe	bɑːks	bɔks
B	0.748	card	cordes	kɑːɹd	kɔʁd
B	0.748	card	corde	kɑːɹd	kɔʁd
B	0.748	growth	gros	ɡɹoʊθ	ɡʁo
B	0.748	cold	codes	koʊld	kod
B	0.748	brown	bras	bɹaʊn	bʁa
B	0.748	claim	clés	kleɪm	kle
B	0.748	claim	clé	kleɪm	kle
B	0.748	claim	clefs	kleɪm	kle
B	0.748	pro	prône	pɹoʊ	pʁoːn
B	0.748	pro	proches	pɹoʊ	pʁoʃ
B	0.748	stock	stocks	stɑːk	stɔk
B	0.748	doctor	dicte	dɑːktɚ	dikt
B	0.748	greater	gré	ɡɹeɪɾɚ	ɡʁe
B	0.748	grow	grosses	ɡɹoʊ	ɡʁos
B	0.748	grow	grosse	ɡɹoʊ	ɡʁos
B	0.748	coast	côtes	koʊst	koːt
B	0.748	coast	côte	koʊst	koːt
B	0.748	coast	cotes	koʊst	kot
B	0.748	types	tasses	taɪps	tas
B	0.748	types	tasse	taɪps	tas
B	0.748	notes	noces	noʊts	nos
B	0.748	twice	toits	twaɪs	twa
B	0.748	twice	toit	twaɪs	twa
B	0.748	twice	toi	twaɪs	twa
B	0.748	grade	gré	ɡɹeɪd	ɡʁe
B	0.748	mike	masques	maɪk	mask
B	0.748	mike	masque	maɪk	mask
B	0.748	arrived	rade	ɚɹaɪvd	ʁad
B	0.748	driver	draps	dɹaɪvɚ	dʁa
B	0.748	driver	drap	dɹaɪvɚ	dʁa
B	0.748	farm	formes	fɑːɹm	fɔʁm
B	0.748	farm	forment	fɑːɹm	fɔʁm
B	0.748	farm	forme	fɑːɹm	fɔʁm
B	0.748	file	fables	faɪl	fabl
B	0.748	file	fable	faɪl	fabl
B	0.748	fly	flammes	flaɪ	flam
B	0.748	fly	flamme	flaɪ	flam
B	0.748	guide	gardes	ɡaɪd	ɡaʁd
B	0.748	guide	gardent	ɡaɪd	ɡaʁd
B	0.748	guide	garde	ɡaɪd	ɡaʁd
B	0.748	dry	drames	dɹaɪ	dʁam
B	0.748	sites	sas	saɪts	sas
B	0.748	likes	lasse	laɪks	las
B	0.748	sky	skate	skaɪ	skat
B	0.748	tired	tarde	taɪɚd	taʁd
B	0.748	vice	valse	vaɪs	vals
B	0.748	grown	gros	ɡɹoʊn	ɡʁo
B	0.748	fox	fixes	fɑːks	fiks
B	0.748	fox	fixent	fɑːks	fiks
B	0.748	streets	strip	stɹiːts	stʁip
B	0.748	streets	fritz	stɹiːts	fʁits
B	0.748	cute	croûte	kjuːt	kʁut
B	0.748	lights	lasse	laɪts	las
B	0.748	blame	blé	bleɪm	ble
B	0.748	stream	supprime	stɹiːm	sypʁim
B	0.748	bright	bras	bɹaɪt	bʁa
B	0.748	blow	bloquent	bloʊ	blok
B	0.748	blow	bloque	bloʊ	blok
B	0.748	cry	crânes	kɹaɪ	kʁaːn
B	0.748	cry	crâne	kɹaɪ	kʁaːn
B	0.748	cry	crasse	kɹaɪ	kʁas
B	0.748	folks	fausses	foʊks	fos
B	0.748	folks	fausse	foʊks	fos
B	0.748	diet	dates	daɪət	dat
B	0.748	diet	datent	daɪət	dat
B	0.748	diet	date	daɪət	dat
B	0.748	tight	tartes	taɪt	taʁt
B	0.748	tight	tarte	taɪt	taʁt
B	0.748	tight	tact	taɪt	takt
B	0.748	golf	golfe	ɡɑːlf	ɡɔlf
B	0.748	grace	gré	ɡɹeɪs	ɡʁe
B	0.748	joy	jobs	dʒɔɪ	dʒɔb
B	0.748	joy	job	dʒɔɪ	dʒɔb
B	0.748	roads	roses	ɹoʊdz	ʁoz
B	0.748	writers	raz	ɹaɪɾɚz	ʁaz
B	0.748	writers	rase	ɹaɪɾɚz	ʁaz
B	0.748	bike	basques	baɪk	bask
B	0.748	breath	brefs	bɹɛθ	bʁɛf
B	0.748	breath	bref	bɹɛθ	bʁɛf
B	0.748	semi	sème	sɛmaɪ	sɛm
B	0.748	shoulder	chaudes	ʃoʊldɚ	ʃod
B	0.748	shoulder	chaude	ʃoʊldɚ	ʃod
B	0.748	filed	fade	faɪld	fad
B	0.748	mount	mate	maʊnt	mat
B	0.748	mount	mat	maʊnt	mat
B	0.748	tied	tarde	taɪd	taʁd
B	0.748	files	phases	faɪlz	faz
B	0.748	files	phase	faɪlz	faz
B	0.748	founder	fade	faʊndɚ	fad
B	0.748	gross	gros	ɡɹoʊs	ɡʁo
B	0.748	roles	roses	ɹoʊlz	ʁoz
B	0.748	clock	clique	klɑːk	klik
B	0.748	flower	flammes	flaʊɚ	flam
B	0.748	flower	flamme	flaʊɚ	flam
B	0.748	writes	races	ɹaɪts	ʁas
B	0.748	writes	race	ɹaɪts	ʁas
B	0.748	bite	baltes	baɪt	balt
B	0.748	grave	gré	ɡɹeɪv	ɡʁe
B	0.748	counts	quartz	kaʊnts	kaʁts
B	0.748	rolls	roses	ɹoʊlz	ʁoz
B	0.748	fighters	phases	faɪɾɚz	faz
B	0.748	fighters	phase	faɪɾɚz	faz
B	0.748	poet	potes	poʊɪt	pot
B	0.748	blade	blé	bleɪd	ble
B	0.748	coin	cornes	kɔɪn	kɔʁn
B	0.748	coin	corne	kɔɪn	kɔʁn
B	0.748	fights	fasses	faɪts	fas
B	0.748	fights	fassent	faɪts	fas
B	0.748	fights	fasse	faɪts	fas
B	0.748	routes	races	ɹaʊts	ʁas
B	0.748	routes	race	ɹaʊts	ʁas
B	0.748	bias	basses	baɪəs	bas
B	0.748	bias	basse	baɪəs	bas
B	0.748	codes	causes	koʊdz	koz
B	0.748	codes	causent	koʊdz	koz
B	0.748	codes	cause	koʊdz	koz
B	0.748	grain	gré	ɡɹeɪn	ɡʁe
B	0.748	grows	gros	ɡɹoʊz	ɡʁo
B	0.748	couch	caches	kaʊtʃ	kaʃ
B	0.748	couch	cachent	kaʊtʃ	kaʃ
B	0.748	crop	crêpes	kɹɑːp	kʁɛp
B	0.748	crop	crêpe	kɹɑːp	kʁɛp
B	0.748	farmer	formes	fɑːɹmɚ	fɔʁm
B	0.748	farmer	forment	fɑːɹmɚ	fɔʁm
B	0.748	farmer	forme	fɑːɹmɚ	fɔʁm
B	0.748	flows	flots	floʊz	flo
B	0.748	flows	flot	floʊz	flo
B	0.748	pile	parles	paɪl	paʁl
B	0.748	arrives	raz	ɚɹaɪvz	ʁaz
B	0.748	arrives	rase	ɚɹaɪvz	ʁaz
B	0.748	closure	clos	kloʊʒɚ	klo
B	0.748	poems	poses	poʊᵻmz	poz
B	0.748	poems	posent	poʊᵻmz	poz
B	0.748	poems	pauses	poʊᵻmz	poz
B	0.748	voter	vôtres	voʊɾɚ	voːtʁ
B	0.748	voter	vôtre	voʊɾɚ	voːtʁ
B	0.748	voter	votre	voʊɾɚ	votʁ
B	0.748	draws	prose	dɹɔːz	pʁɔz
B	0.748	polls	poses	poʊlz	poz
B	0.748	polls	posent	poʊlz	poz
B	0.748	polls	pauses	poʊlz	poz
B	0.748	riot	rate	ɹaɪət	ʁat
B	0.748	roster	restes	ɹɑːstɚ	ʁɛst
B	0.748	roster	restent	ɹɑːstɚ	ʁɛst
B	0.748	roster	reste	ɹɑːstɚ	ʁɛst
B	0.748	bride	bras	bɹaɪd	bʁa
B	0.748	transformed	transformant	tɹænsfɔːɹmd	tʁɑ̃sfɔʁmɑ̃
B	0.748	rises	raz	ɹaɪzᵻz	ʁaz
B	0.748	rises	rase	ɹaɪzᵻz	ʁaz
B	0.748	rides	raz	ɹaɪdz	ʁaz
B	0.748	rides	rase	ɹaɪdz	ʁaz
B	0.748	shout	chartes	ʃaʊt	ʃaʁt
B	0.748	shout	charte	ʃaʊt	ʃaʁt
B	0.748	bout	baltes	baʊt	balt
B	0.748	foul	fables	faʊl	fabl
B	0.748	foul	fable	faʊl	fabl
B	0.748	tide	tarde	taɪd	taʁd
B	0.748	dried	draps	dɹaɪd	dʁa
B	0.748	dried	drap	dɹaɪd	dʁa
B	0.748	cloth	clope	klɔθ	klɔp
B	0.748	socks	sexes	sɑːks	sɛks
B	0.748	socks	sexe	sɑːks	sɛks
B	0.748	bounce	basses	baʊns	bas
B	0.748	bounce	basse	baʊns	bas
B	0.748	flour	flammes	flaʊɚ	flam
B	0.748	flour	flamme	flaʊɚ	flam
B	0.748	barn	bornes	bɑːɹn	bɔʁn
B	0.748	barn	borne	bɑːɹn	bɔʁn
B	0.748	barn	berne	bɑːɹn	bɛʁn
B	0.748	guides	gaz	ɡaɪdz	ɡaz
B	0.748	probe	pro	pɹoʊb	pʁo
B	0.748	riders	raz	ɹaɪdɚz	ʁaz
B	0.748	riders	rase	ɹaɪdɚz	ʁaz
B	0.748	vector	sectes	vɛktɚ	sɛkt
B	0.748	pipes	passes	paɪps	pas
B	0.748	pipes	passent	paɪps	pas
B	0.748	pipes	passe	paɪps	pas
B	0.748	float	flots	floʊt	flo
B	0.748	grove	gros	ɡɹoʊv	ɡʁo
B	0.748	trio	tri	tɹiːoʊ	tʁi
B	0.748	amen	mènent	eɪmɛn	mɛn
B	0.748	amen	mène	eɪmɛn	mɛn
B	0.748	amen	men	eɪmɛn	mɛn
B	0.748	dial	dalles	daɪəl	dal
B	0.748	dial	dalle	daɪəl	dal
B	0.748	prone	pro	pɹoʊn	pʁo
B	0.748	crane	créent	kɹeɪn	kʁe
B	0.748	crane	crée	kɹeɪn	kʁe
B	0.748	glow	globes	ɡloʊ	ɡlob
B	0.748	glow	glauque	ɡloʊ	ɡlok
B	0.748	chrome	crocs	kɹoʊm	kʁo
B	0.748	drought	draps	dɹaʊt	dʁa
B	0.748	drought	drap	dɹaʊt	dʁa
B	0.748	bikes	basses	baɪks	bas
B	0.748	bikes	basse	baɪks	bas
B	0.748	browser	bras	bɹaʊzɚ	bʁa
B	0.748	fry	phrases	fɹaɪ	fʁaz
B	0.748	fry	phrase	fɹaɪ	fʁaz
B	0.748	fry	frappes	fɹaɪ	fʁap
B	0.748	choir	quoique	kwaɪɚ	kwak
B	0.748	choir	coiffe	kwaɪɚ	kwaf
B	0.748	poles	poses	poʊlz	poz
B	0.748	poles	posent	poʊlz	poz
B	0.748	poles	pauses	poʊlz	poz
B	0.748	lime	larmes	laɪm	laʁm
B	0.748	wiped	watts	waɪpt	wat
B	0.748	knives	naze	naɪvz	naz
B	0.748	sights	sas	saɪts	sas
B	0.748	sox	sexes	sɑːks	sɛks
B	0.748	sox	sexe	sɑːks	sɛks
B	0.748	donors	doses	doʊnɚz	doz
B	0.748	flown	flots	floʊn	flo
B	0.748	flown	flot	floʊn	flo
B	0.748	memo	mêmes	mɛmoʊ	mɛm
B	0.748	memo	même	mɛmoʊ	mɛm
B	0.748	crow	croque	kɹoʊ	kʁok
B	0.748	crow	chrome	kɹoʊ	kʁom
B	0.748	bites	basses	baɪts	bas
B	0.748	bites	basse	baɪts	bas
B	0.748	poses	posent	poʊzᵻz	poz
B	0.748	poses	pauses	poʊzᵻz	poz
B	0.748	poses	pause	poʊzᵻz	poz
B	0.748	fines	phases	faɪnz	faz
B	0.748	fines	phase	faɪnz	faz
B	0.748	parole	pro	pɚɹoʊl	pʁo
B	0.748	prom	primes	pɹɑːm	pʁim
B	0.748	prom	prime	pɹɑːm	pʁim
B	0.748	mold	modes	moʊld	mod
B	0.748	scar	score	skɑːɹ	skɔʁ
B	0.748	voiced	vote	vɔɪst	vɔt
B	0.748	eighty	épris	eɪɾi	epʁi
B	0.748	eighty	écrits	eɪɾi	ekʁi
B	0.748	eighty	écrit	eɪɾi	ekʁi
B	0.748	boxer	boxe	bɑːksɚ	bɔks
B	0.748	brighter	bras	bɹaɪɾɚ	bʁa
B	0.748	proxy	précis	pɹɑːksi	pʁesi
B	0.748	troll	trot	tɹoʊl	tʁo
B	0.748	troll	trop	tɹoʊl	tʁo
B	0.748	flawed	flop	flɔːd	flɔp
B	0.748	tile	tacle	taɪl	takl
B	0.748	tile	tables	taɪl	tabl
B	0.748	tile	table	taɪl	tabl
B	0.748	barred	borde	bɑːɹd	bɔʁd
B	0.748	fined	fade	faɪnd	fad
B	0.748	flora	flots	floːɹə	flo
B	0.748	flora	flot	floːɹə	flo
B	0.748	grape	gré	ɡɹeɪp	ɡʁe
B	0.748	blaze	blé	bleɪz	ble
B	0.748	coaster	côtes	koʊstɚ	koːt
B	0.748	coaster	côte	koʊstɚ	koːt
B	0.748	coaster	cotes	koʊstɚ	kot
B	0.748	coated	codes	koʊɾᵻd	kod
B	0.748	flock	flics	flɑːk	flik
B	0.748	flock	flic	flɑːk	flik
B	0.748	ghetto	guère	ɡɛɾoʊ	ɡɛʁ
B	0.748	ghetto	guerres	ɡɛɾoʊ	ɡɛʁ
B	0.748	ghetto	guerre	ɡɛɾoʊ	ɡɛʁ
B	0.748	mart	mortes	mɑːɹt	mɔʁt
B	0.748	mart	morte	mɑːɹt	mɔʁt
B	0.748	moist	motte	mɔɪst	mɔt
B	0.748	clone	clos	kloʊn	klo
B	0.748	drown	draps	dɹaʊn	dʁa
B	0.748	drown	drap	dɹaʊn	dʁa
B	0.748	obese	bises	oʊbiːz	biz
B	0.748	obese	bise	oʊbiːz	biz
B	0.748	pint	pâtes	paɪnt	paːt
B	0.748	pint	pâte	paɪnt	paːt
B	0.748	pint	pattes	paɪnt	pat
B	0.748	soaked	sautent	soʊkt	sot
B	0.748	soaked	saute	soʊkt	sot
B	0.747	global	globales	ɡloʊbəl	ɡlobal
B	0.747	global	globale	ɡloʊbəl	ɡlobal
B	0.747	exercise	extase	ɛksɚsaɪz	ɛkstaz
B	0.747	transport	transportent	tɹænspoːɹt	tʁɑ̃spɔʁt
B	0.747	transport	transporte	tɹænspoːɹt	tʁɑ̃spɔʁt
B	0.747	ceremony	sermon	sɛɹᵻməni	sɛʁmɔ̃
B	0.747	extraordinary	extraordinaires	ɛkstɹoːɹdɪnɛɹi	ɛkstʁaɔʁdinɛʁ
B	0.747	extraordinary	extraordinaire	ɛkstɹoːɹdɪnɛɹi	ɛkstʁaɔʁdinɛʁ
B	0.747	destiny	destins	dɛstɪni	dɛstɛ̃
B	0.747	destiny	destin	dɛstɪni	dɛstɛ̃
B	0.747	propose	proposes	pɹəpoʊz	pʁopoz
B	0.747	propose	proposent	pɹəpoʊz	pʁopoz
B	0.747	expressions	expresse	ɛkspɹɛʃənz	ɛkspʁɛs
B	0.747	destined	destins	dɛstɪnd	dɛstɛ̃
B	0.747	destined	destin	dɛstɪnd	dɛstɛ̃
B	0.747	exodus	cedex	ɛksədəs	sədɛks
B	0.746	expert	expose	ɛkspɜːt	ɛkspɔz
B	0.746	retail	rituels	ɹiːteɪl	ʁityɛl
B	0.746	retail	rituel	ɹiːteɪl	ʁityɛl
B	0.746	memories	méprise	mɛmɚɹiz	mepʁiz
B	0.746	cleaning	cliniques	kliːnɪŋ	klinik
B	0.746	cleaning	clinique	kliːnɪŋ	klinik
B	0.746	connect	collecte	kənɛkt	kɔlɛkt
B	0.746	collect	connecte	kəlɛkt	kɔnɛkt
B	0.746	expenses	expertises	ɛkspɛnsᵻz	ɛkspɛʁtiz
B	0.746	expenses	expertise	ɛkspɛnsᵻz	ɛkspɛʁtiz
B	0.746	treaty	trier	tɹiːɾi	tʁie
B	0.746	exports	experte	ɛkspoːɹts	ɛkspɛʁt
B	0.746	collector	connecte	kəlɛktɚ	kɔnɛkt
B	0.746	protects	protectrice	pɹətɛkts	pʁotɛktʁis
B	0.746	retailer	rituels	ɹiːteɪlɚ	ʁityɛl
B	0.746	retailer	rituel	ɹiːteɪlɚ	ʁityɛl
B	0.746	screamed	script	skɹiːmd	skʁipt
B	0.745	expenses	expose	ɛkspɛnsᵻz	ɛkspɔz
B	0.745	extract	extraits	ɛkstɹækt	ɛkstʁɛ
B	0.745	stressful	stressant	stɹɛsfəl	stʁɛsɑ̃
B	0.745	stressful	stressée	stɹɛsfəl	stʁɛse
B	0.744	expected	experts	ɛkspɛktᵻd	ɛkspɛʁ
B	0.744	expected	expert	ɛkspɛktᵻd	ɛkspɛʁ
B	0.743	most	modestes	moʊst	modɛst
B	0.743	most	modeste	moʊst	modɛst
B	0.743	great	gratte	ɡɹeɪt	ɡʁat
B	0.743	place	places	pleɪs	plas
B	0.743	place	placent	pleɪs	plas
B	0.743	takes	taxes	teɪks	taks
B	0.743	takes	taxe	teɪks	taks
B	0.743	simply	supplie	sɪmpli	sypli
B	0.743	growth	grosses	ɡɹoʊθ	ɡʁos
B	0.743	growth	grosse	ɡɹoʊθ	ɡʁos
B	0.743	coach	catch	koʊtʃ	katʃ
B	0.743	train	trône	tɹeɪn	tʁoːn
B	0.743	lady	ledit	leɪdi	lədi
B	0.743	crime	crabes	kɹaɪm	kʁab
B	0.743	crime	crabe	kɹaɪm	kʁab
B	0.743	crime	chrome	kɹaɪm	kʁom
B	0.743	explain	explosent	ɛkspleɪn	ɛksploz
B	0.743	broke	braque	bɹoʊk	bʁak
B	0.743	screen	script	skɹiːn	skʁipt
B	0.743	grade	grades	ɡɹeɪd	ɡʁad
B	0.743	crowd	crânes	kɹaʊd	kʁaːn
B	0.743	crowd	crâne	kɹaʊd	kʁaːn
B	0.743	crowd	crane	kɹaʊd	kʁan
B	0.743	blame	blâme	bleɪm	blaːm
B	0.743	bright	brasse	bɹaɪt	bʁas
B	0.743	plate	plates	pleɪt	plat
B	0.743	plate	plaintes	pleɪt	plɛ̃t
B	0.743	plate	plainte	pleɪt	plɛ̃t
B	0.743	stayed	stades	steɪd	stad
B	0.743	stayed	stade	steɪd	stad
B	0.743	lesson	laissant	lɛsən	lɛsɑ̃
B	0.743	cloud	claude	klaʊd	klod
B	0.743	deeply	diplômes	diːpli	diploːm
B	0.743	ghost	gaulliste	ɡoʊst	ɡolist
B	0.743	ghost	gauchistes	ɡoʊst	ɡoʃist
B	0.743	ghost	gauchiste	ɡoʊst	ɡoʃist
B	0.743	exit	exhorte	ɛɡzɪt	ɛɡzɔʁt
B	0.743	brave	braves	bɹeɪv	bʁav
B	0.743	slave	slaves	sleɪv	slav
B	0.743	dated	déborde	deɪɾᵻd	debɔʁd
B	0.743	cried	crânes	kɹaɪd	kʁaːn
B	0.743	cried	crâne	kɹaɪd	kʁaːn
B	0.743	cried	crane	kɹaɪd	kʁan
B	0.743	trace	traces	tɹeɪs	tʁas
B	0.743	decrease	doris	diːkɹiːs	doʁis
B	0.743	lakes	lynx	leɪks	lɛ̃ks
B	0.743	streams	strip	stɹiːmz	stʁip
B	0.743	tribe	trame	tɹaɪb	tʁam
B	0.743	closure	closes	kloʊʒɚ	kloz
B	0.743	est	investit	iːɛstiː	ɛ̃vɛsti
B	0.743	est	investis	iːɛstiː	ɛ̃vɛsti
B	0.743	est	investie	iːɛstiː	ɛ̃vɛsti
B	0.743	trainer	trône	tɹeɪnɚ	tʁoːn
B	0.743	flame	flammes	fleɪm	flam
B	0.743	flame	flamme	fleɪm	flam
B	0.743	fried	phrases	fɹaɪd	fʁaz
B	0.743	fried	phrase	fɹaɪd	fʁaz
B	0.743	fried	fraudes	fɹaɪd	fʁod
B	0.743	blows	blouse	bloʊz	bluz
B	0.743	bolt	baltes	boʊlt	balt
B	0.743	sketch	scratch	skɛtʃ	skʁatʃ
B	0.743	semester	semaines	səmɛstɚ	səmɛn
B	0.743	semester	semaine	səmɛstɚ	səmɛn
B	0.743	preview	privés	pɹiːvjuː	pʁive
B	0.743	preview	privées	pɹiːvjuː	pʁive
B	0.743	grove	graves	ɡɹoʊv	ɡʁav
B	0.743	grove	grave	ɡɹoʊv	ɡʁav
B	0.743	terrain	trône	tɚɹeɪn	tʁoːn
B	0.743	trio	trier	tɹiːoʊ	tʁie
B	0.743	clown	clones	klaʊn	klon
B	0.743	costly	costaud	kɔstli	kɔsto
B	0.743	prone	promène	pɹoʊn	pʁomɛn
B	0.743	crane	crânes	kɹeɪn	kʁaːn
B	0.743	accessed	inceste	æksɛst	ɛ̃sɛst
B	0.743	broker	braque	bɹoʊkɚ	bʁak
B	0.743	salaries	cerises	sælɚɹiz	səʁiz
B	0.743	salaries	cerise	sælɚɹiz	səʁiz
B	0.743	roast	robustes	ɹoʊst	ʁobyst
B	0.743	roast	robuste	ɹoʊst	ʁobyst
B	0.743	strips	stream	stɹɪps	stʁɪːm
B	0.743	ivory	abris	aɪvɚɹi	abʁi
B	0.743	ivory	abri	aɪvɚɹi	abʁi
B	0.743	stripped	stream	stɹɪpt	stʁɪːm
B	0.743	cuisine	cuisines	kwᵻziːn	kyizin
B	0.743	pony	pénis	poʊni	peni
B	0.743	freestyle	cristal	fɹiːstaɪl	kʁistal
B	0.743	daisy	dédie	deɪzi	dedi
B	0.743	parole	profils	pɚɹoʊl	pʁofil
B	0.743	parole	profile	pɚɹoʊl	pʁofil
B	0.743	exceeded	oxyde	ɛksiːdᵻd	oksid
B	0.743	voiced	vestes	vɔɪst	vɛst
B	0.743	voiced	veste	vɔɪst	vɛst
B	0.743	brace	brasse	bɹeɪs	bʁas
B	0.743	grape	grimpe	ɡɹeɪp	ɡʁɛ̃p
B	0.743	traitor	trésors	tɹeɪɾɚ	tʁezɔʁ
B	0.743	traitor	trésor	tɹeɪɾɚ	tʁezɔʁ
B	0.743	clone	clowns	kloʊn	klun
B	0.742	prospect	respectent	pɹɑːspɛkt	ʁɛspɛkt
B	0.742	expects	expresse	ɛkspɛkts	ɛkspʁɛs
B	0.742	expects	experte	ɛkspɛkts	ɛkspɛʁt
B	0.742	prospective	perspectives	pɹəspɛktɪv	pɛʁspɛktiv
B	0.742	prospective	perspective	pɹəspɛktɪv	pɛʁspɛktiv
B	0.742	exposing	exposent	ɛkspoʊzɪŋ	ɛkspoz
B	0.742	spectators	spectre	spɛkteɪɾɚz	spɛktʁ
B	0.741	control	contrôles	kəntɹoʊl	kɔ̃tʁoːl
B	0.741	control	contrôlent	kəntɹoʊl	kɔ̃tʁoːl
B	0.741	control	contrôle	kəntɹoʊl	kɔ̃tʁoːl
B	0.741	straight	strictes	stɹeɪt	stʁikt
