a	b	hops	quality	subchain
fr:mous dits	en:redly	2	0.943	≈ fr:mous dits fr:raies lis ≈ en:redly
fr:mous dits	fr:rosso	3	0.943	≈ fr:mous dits fr:raies lis ≈ en:redly ~ fr:rosso
en:northwestern	fr:taies tonnes	2	0.943	en:northwestern ≈ fr:notais tonnes ~ fr:taies tonnes
en:northwestern	en:teston	3	0.943	en:northwestern ≈ fr:notais tonnes ~ fr:taies tonnes ≈ en:teston
en:northwestern	en:testy	4	0.943	en:northwestern ≈ fr:notais tonnes ~ fr:taies tonnes ≈ en:teston ~ en:testy
en:northwestern	fr:tester	5	0.943	en:northwestern ≈ fr:notais tonnes ~ fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester
en:northwestern	fr:teste	6	0.943	en:northwestern ≈ fr:notais tonnes ~ fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester ~ fr:teste
fr:notais tonnes	en:teston	2	0.943	≈ fr:notais tonnes fr:taies tonnes ≈ en:teston
fr:notais tonnes	en:testy	3	0.943	≈ fr:notais tonnes fr:taies tonnes ≈ en:teston ~ en:testy
fr:notais tonnes	fr:tester	4	0.943	≈ fr:notais tonnes fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester
fr:notais tonnes	fr:teste	5	0.943	≈ fr:notais tonnes fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester ~ fr:teste
fr:taies tonnes	en:testy	2	0.943	~ fr:taies tonnes ≈ en:teston en:testy
fr:taies tonnes	fr:tester	3	0.943	~ fr:taies tonnes ≈ en:teston en:testy ≈ fr:tester
fr:taies tonnes	fr:teste	4	0.943	~ fr:taies tonnes ≈ en:teston en:testy ≈ fr:tester ~ fr:teste
en:teston	fr:tester	2	0.943	≈ en:teston ~ en:testy ≈ fr:tester
en:teston	fr:teste	3	0.943	≈ en:teston ~ en:testy ≈ fr:tester fr:teste
en:panties	fr:sain thèse	2	0.943	en:panties ≈ fr:pan thèse ~ fr:sain thèse
en:panties	en:centers	3	0.943	en:panties ≈ fr:pan thèse ~ fr:sain thèse ≈ en:centers
en:panties	en:centre	4	0.943	en:panties ≈ fr:pan thèse ~ fr:sain thèse ≈ en:centers ~ en:centre
en:panties	fr:sain tes	5	0.943	en:panties ≈ fr:pan thèse ~ fr:sain thèse ≈ en:centers ~ en:centre ≈ fr:sain tes
en:panties	fr:sommets tes	6	0.943	en:panties ≈ fr:pan thèse ~ fr:sain thèse ≈ en:centers ~ en:centre ≈ fr:sain tes ~ fr:sommets tes
fr:pan thèse	en:centers	2	0.943	≈ fr:pan thèse fr:sain thèse ≈ en:centers
fr:pan thèse	en:centre	3	0.943	≈ fr:pan thèse fr:sain thèse ≈ en:centers ~ en:centre
fr:pan thèse	fr:sain tes	4	0.943	≈ fr:pan thèse fr:sain thèse ≈ en:centers ~ en:centre ≈ fr:sain tes
fr:pan thèse	fr:sommets tes	5	0.943	≈ fr:pan thèse fr:sain thèse ≈ en:centers ~ en:centre ≈ fr:sain tes ~ fr:sommets tes
en:pleading	fr:plient aide	2	0.943	≈ en:pleading ~ en:pleaded ≈ fr:plient aide
en:pleasing	en:pleaded	4	0.943	en:pleasing ≈ fr:plies in ~ fr:plient in ≈ en:pleading ~ en:pleaded
en:pleasing	fr:plient aide	5	0.943	en:pleasing ≈ fr:plies in ~ fr:plient in ≈ en:pleading ~ en:pleaded ≈ fr:plient aide
en:pleasing	fr:évoquent aide	6	0.943	en:pleasing ≈ fr:plies in ~ fr:plient in ≈ en:pleading ~ en:pleaded ≈ fr:plient aide ~ fr:évoquent aide
fr:plies in	en:pleaded	3	0.943	≈ fr:plies in fr:plient in ≈ en:pleading ~ en:pleaded
fr:plies in	fr:plient aide	4	0.943	≈ fr:plies in fr:plient in ≈ en:pleading ~ en:pleaded ≈ fr:plient aide
fr:plies in	fr:évoquent aide	5	0.943	≈ fr:plies in fr:plient in ≈ en:pleading ~ en:pleaded ≈ fr:plient aide ~ fr:évoquent aide
fr:plient in	en:pleaded	2	0.943	~ fr:plient in ≈ en:pleading en:pleaded
fr:plient in	fr:plient aide	3	0.943	~ fr:plient in ≈ en:pleading en:pleaded ≈ fr:plient aide
fr:plient in	fr:évoquent aide	4	0.943	~ fr:plient in ≈ en:pleading en:pleaded ≈ fr:plient aide ~ fr:évoquent aide
en:pleading	fr:évoquent aide	3	0.943	≈ en:pleading ~ en:pleaded ≈ fr:plient aide fr:évoquent aide
en:poo	en:crossed	2	0.943	en:poo = fr:crotte ≈ en:crossed
en:poo	en:cross	5	0.943	en:poo = fr:crotte ≈ en:crossed ~ en:crosse ≈ fr:cross ~ en:cross
en:poo	fr:crosse	6	0.943	en:poo = fr:crotte ≈ en:crossed ~ en:crosse ≈ fr:cross ~ en:cross ≈ fr:crosse
fr:crotte	en:cross	4	0.943	= fr:crotte en:crossed ~ en:crosse ≈ fr:cross ~ en:cross
en:poop	en:cross	5	0.943	en:poop = fr:crotte ≈ en:crossed ~ en:crosse ≈ fr:cross ~ en:cross
en:pressed	fr:précis	5	0.943	en:pressed ~ en:pressing ≈ fr:pressing ~ en:presses ≈ fr:précise ~ fr:précis
en:pressing	fr:précis	4	0.943	~ en:pressing fr:pressing ~ en:presses ≈ fr:précise ~ fr:précis
fr:pressing	fr:précis	3	0.943	≈ fr:pressing ~ en:presses fr:précise ~ fr:précis
en:quack	fr:coq	5	0.943	en:quack ≈ fr:couac ~ fr:cocu ≈ en:corky ~ en:cork ≈ fr:coq
en:quack	fr:coqs	6	0.943	en:quack ≈ fr:couac ~ fr:cocu ≈ en:corky ~ en:cork ≈ fr:coq ~ fr:coqs
fr:couac	fr:coq	4	0.943	≈ fr:couac fr:cocu ≈ en:corky ~ en:cork ≈ fr:coq
fr:couac	fr:coqs	5	0.943	≈ fr:couac fr:cocu ≈ en:corky ~ en:cork ≈ fr:coq ~ fr:coqs
fr:cocu	fr:coq	3	0.943	~ fr:cocu ≈ en:corky en:cork ≈ fr:coq
fr:cocu	fr:coqs	4	0.943	~ fr:cocu ≈ en:corky en:cork ≈ fr:coq ~ fr:coqs
en:corky	fr:coq	2	0.943	≈ en:corky ~ en:cork ≈ fr:coq
en:corky	fr:coqs	3	0.943	≈ en:corky ~ en:cork ≈ fr:coq fr:coqs
en:cork	fr:coqs	2	0.943	~ en:cork ≈ fr:coq ~ fr:coqs
en:quantities	fr:quad tee	2	0.943	en:quantities ~ en:quantity ≈ fr:quad tee
en:quantities	fr:quad homme	3	0.943	en:quantities ~ en:quantity ≈ fr:quad tee ~ fr:quad homme
en:quantities	en:quantum	4	0.943	en:quantities ~ en:quantity ≈ fr:quad tee ~ fr:quad homme ≈ en:quantum
en:quantities	fr:quantum	5	0.943	en:quantities ~ en:quantity ≈ fr:quad tee ~ fr:quad homme ≈ en:quantum ~ fr:quantum
fr:quad tee	en:quantum	2	0.943	≈ fr:quad tee ~ fr:quad homme en:quantum
fr:quad tee	fr:quantum	3	0.943	≈ fr:quad tee ~ fr:quad homme en:quantum ~ fr:quantum
fr:quad homme	fr:quantum	2	0.943	~ fr:quad homme ≈ en:quantum ~ fr:quantum
en:rending	en:ride	5	0.943	en:rending ~ fr:redisent ≈ en:readies ~ en:read ≈ fr:ride ~ en:ride
en:rending	fr:rade	6	0.943	en:rending ~ fr:redisent ≈ en:readies ~ en:read ≈ fr:ride ~ en:ride ≈ fr:rade
en:sake	fr:seine	2	0.943	en:sake ≈ fr:ses hic ~ fr:seine
en:sake	en:seen	3	0.943	en:sake ≈ fr:ses hic ~ fr:seine ≈ en:seen
en:sake	en:sees	4	0.943	en:sake ≈ fr:ses hic ~ fr:seine ≈ en:seen ~ en:sees
en:sake	fr:sises	5	0.943	en:sake ≈ fr:ses hic ~ fr:seine ≈ en:seen ~ en:sees ≈ fr:sises
en:sake	fr:sise	6	0.943	en:sake ≈ fr:ses hic ~ fr:seine ≈ en:seen ~ en:sees ≈ fr:sises ~ fr:sise
fr:ses hic	en:seen	2	0.943	≈ fr:ses hic fr:seine ≈ en:seen
fr:ses hic	en:sees	3	0.943	≈ fr:ses hic fr:seine ≈ en:seen ~ en:sees
fr:ses hic	fr:sises	4	0.943	≈ fr:ses hic fr:seine ≈ en:seen ~ en:sees ≈ fr:sises
fr:ses hic	fr:sise	5	0.943	≈ fr:ses hic fr:seine ≈ en:seen ~ en:sees ≈ fr:sises ~ fr:sise
en:torn	fr:taies tonnes	2	0.943	en:torn ≈ fr:tonnes ~ fr:taies tonnes
en:torn	en:teston	3	0.943	en:torn ≈ fr:tonnes ~ fr:taies tonnes ≈ en:teston
en:torn	en:testy	4	0.943	en:torn ≈ fr:tonnes ~ fr:taies tonnes ≈ en:teston ~ en:testy
en:torn	fr:tester	5	0.943	en:torn ≈ fr:tonnes ~ fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester
fr:tonnes	en:teston	2	0.943	≈ fr:tonnes fr:taies tonnes ≈ en:teston
fr:tonnes	en:testy	3	0.943	≈ fr:tonnes fr:taies tonnes ≈ en:teston ~ en:testy
fr:tonnes	fr:tester	4	0.943	≈ fr:tonnes fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester
en:scattered	fr:skie	2	0.943	en:scattered ≈ fr:skient aide ~ fr:skie
en:scattered	en:ski	3	0.943	en:scattered ≈ fr:skient aide ~ fr:skie ≈ en:ski
en:scattered	fr:ski	4	0.943	en:scattered ≈ fr:skient aide ~ fr:skie ≈ en:ski ~ fr:ski
fr:skient aide	en:ski	2	0.943	≈ fr:skient aide fr:skie ≈ en:ski
fr:skient aide	fr:ski	3	0.943	≈ fr:skient aide fr:skie ≈ en:ski ~ fr:ski
fr:skie	fr:ski	2	0.943	~ fr:skie ≈ en:ski fr:ski
fr:set	fr:sets	2	0.943	~ fr:set ≈ en:sets ~ fr:sets
en:set	en:sets	2	0.943	≈ en:set ~ fr:set ≈ en:sets
en:sex	en:sicked	3	0.943	≈ en:sex ~ fr:sexe en:sicks ~ en:sicked
en:sexy	en:sicks	4	0.943	en:sexy ~ fr:sexy ≈ en:sex ~ fr:sexe ≈ en:sicks
en:sexy	en:sicked	5	0.943	en:sexy ~ fr:sexy ≈ en:sex ~ fr:sexe ≈ en:sicks ~ en:sicked
en:sexy	fr:secte	6	0.943	en:sexy ~ fr:sexy ≈ en:sex ~ fr:sexe ≈ en:sicks ~ en:sicked ≈ fr:secte
fr:sexy	en:sicks	3	0.943	~ fr:sexy en:sex ~ fr:sexe ≈ en:sicks
fr:sexy	en:sicked	4	0.943	~ fr:sexy en:sex ~ fr:sexe ≈ en:sicks ~ en:sicked
fr:sexy	fr:secte	5	0.943	~ fr:sexy en:sex ~ fr:sexe ≈ en:sicks ~ en:sicked ≈ fr:secte
fr:sexe	en:sicked	2	0.943	~ fr:sexe ≈ en:sicks ~ en:sicked
en:sissy	en:desert	5	0.943	en:sissy ≈ fr:ceci ~ fr:dette ≈ en:debt = fr:dettes ≈ en:desert
en:sissy	fr:déserts	6	0.943	en:sissy ≈ fr:ceci ~ fr:dette ≈ en:debt = fr:dettes ≈ en:desert ~ fr:déserts
en:sissy	fr:dentelle	6	0.943	en:sissy ≈ fr:ceci ~ fr:dette ≈ en:debt = fr:dettes ≈ en:dent ~ fr:dentelle
fr:spot	fr:spots	3	0.943	~ fr:spot en:sport ~ en:sports ≈ fr:spots
fr:spot	fr:spots aide	4	0.943	~ fr:spot en:sport ~ en:sports ≈ fr:spots ~ fr:spots aide
en:spot	fr:spots aide	5	0.943	en:spot ~ fr:spot ≈ en:sport ~ en:sports ≈ fr:spots ~ fr:spots aide
en:spot	en:sport	2	0.943	en:spot ~ fr:spot ≈ en:sport
en:spot	en:sports	3	0.943	en:spot ~ fr:spot ≈ en:sport ~ en:sports
en:spot	fr:spots	4	0.943	en:spot ~ fr:spot ≈ en:sport ~ en:sports ≈ fr:spots
fr:spot	en:sports	2	0.943	~ fr:spot en:sport ~ en:sports
en:suited	fr:suent belle	2	0.943	en:suited ~ en:suitable ≈ fr:suent belle
en:suited	fr:belles	3	0.943	en:suited ~ en:suitable ≈ fr:suent belle ~ fr:belles
en:suited	fr:bell	5	0.943	en:suited ~ en:suitable ≈ fr:suent belle ~ fr:belles ≈ en:bell ~ fr:bell
en:survival	fr:raies les	2	0.943	en:survival ≈ fr:ces aval ~ fr:raies les
en:survival	en:wrestler	3	0.943	en:survival ≈ fr:ces aval ~ fr:raies les ≈ en:wrestler
en:survival	en:wrestle	4	0.943	en:survival ≈ fr:ces aval ~ fr:raies les ≈ en:wrestler ~ en:wrestle
en:survival	fr:recèle	5	0.943	en:survival ≈ fr:ces aval ~ fr:raies les ≈ en:wrestler ~ en:wrestle ≈ fr:recèle
en:survival	fr:reprenez	6	0.943	en:survival ≈ fr:ces aval ~ fr:raies les ≈ en:wrestler ~ en:wrestle ≈ fr:recèle ~ fr:reprenez
fr:ces aval	en:wrestler	2	0.943	≈ fr:ces aval fr:raies les ≈ en:wrestler
fr:ces aval	en:wrestle	3	0.943	≈ fr:ces aval fr:raies les ≈ en:wrestler ~ en:wrestle
fr:ces aval	fr:recèle	4	0.943	≈ fr:ces aval fr:raies les ≈ en:wrestler ~ en:wrestle ≈ fr:recèle
fr:ces aval	fr:reprenez	5	0.943	≈ fr:ces aval fr:raies les ≈ en:wrestler ~ en:wrestle ≈ fr:recèle ~ fr:reprenez
fr:raies les	en:wrestle	2	0.943	~ fr:raies les ≈ en:wrestler en:wrestle
fr:raies les	fr:recèle	3	0.943	~ fr:raies les ≈ en:wrestler en:wrestle ≈ fr:recèle
fr:raies les	fr:reprenez	4	0.943	~ fr:raies les ≈ en:wrestler en:wrestle ≈ fr:recèle ~ fr:reprenez
en:wrestler	fr:recèle	2	0.943	≈ en:wrestler ~ en:wrestle ≈ fr:recèle
en:wrestler	fr:reprenez	3	0.943	≈ en:wrestler ~ en:wrestle ≈ fr:recèle fr:reprenez
en:survival	fr:refonte	6	0.943	en:survival ≈ fr:ces aval ~ fr:raies les ≈ en:wrestler ~ en:wrestle ≈ fr:recèle ~ fr:refonte
fr:ces aval	fr:refonte	5	0.943	≈ fr:ces aval fr:raies les ≈ en:wrestler ~ en:wrestle ≈ fr:recèle ~ fr:refonte
fr:raies les	fr:refonte	4	0.943	~ fr:raies les ≈ en:wrestler en:wrestle ≈ fr:recèle ~ fr:refonte
en:wrestler	fr:refonte	3	0.943	≈ en:wrestler ~ en:wrestle ≈ fr:recèle fr:refonte
fr:cet	en:sets	3	0.943	~ fr:cet ≈ en:set fr:set ≈ en:sets
en:torn	fr:teste	6	0.943	en:torn ≈ fr:tonnes ~ fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester ~ fr:teste
fr:tonnes	fr:teste	5	0.943	≈ fr:tonnes fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester ~ fr:teste
en:tractive	fr:dis traquent ive	2	0.943	en:tractive ≈ fr:traquent ive ~ fr:dis traquent ive
en:tractive	en:destructive	3	0.943	en:tractive ≈ fr:traquent ive ~ fr:dis traquent ive ≈ en:destructive
en:tractive	fr:destructeur	4	0.943	en:tractive ≈ fr:traquent ive ~ fr:dis traquent ive ≈ en:destructive = fr:destructeur
fr:traquent ive	en:destructive	2	0.943	≈ fr:traquent ive fr:dis traquent ive ≈ en:destructive
fr:traquent ive	fr:destructeur	3	0.943	≈ fr:traquent ive fr:dis traquent ive ≈ en:destructive = fr:destructeur
fr:dis traquent ive	fr:destructeur	2	0.943	~ fr:dis traquent ive ≈ en:destructive fr:destructeur
en:tractive	fr:destructrice	4	0.943	en:tractive ≈ fr:traquent ive ~ fr:dis traquent ive ≈ en:destructive = fr:destructrice
fr:traquent ive	fr:destructrice	3	0.943	≈ fr:traquent ive fr:dis traquent ive ≈ en:destructive = fr:destructrice
fr:dis traquent ive	fr:destructrice	2	0.943	~ fr:dis traquent ive ≈ en:destructive fr:destructrice
en:transit	fr:cet	2	0.943	en:transit ≈ fr:train cette ~ fr:cet
en:transit	en:set	3	0.943	en:transit ≈ fr:train cette ~ fr:cet ≈ en:set
en:transit	fr:set	4	0.943	en:transit ≈ fr:train cette ~ fr:cet ≈ en:set ~ fr:set
en:transit	en:sets	5	0.943	en:transit ≈ fr:train cette ~ fr:cet ≈ en:set ~ fr:set ≈ en:sets
en:transit	fr:sets	6	0.943	en:transit ≈ fr:train cette ~ fr:cet ≈ en:set ~ fr:set ≈ en:sets ~ fr:sets
fr:train cette	en:set	2	0.943	≈ fr:train cette fr:cet ≈ en:set
fr:train cette	fr:set	3	0.943	≈ fr:train cette fr:cet ≈ en:set ~ fr:set
fr:train cette	en:sets	4	0.943	≈ fr:train cette fr:cet ≈ en:set ~ fr:set ≈ en:sets
fr:train cette	fr:sets	5	0.943	≈ fr:train cette fr:cet ≈ en:set ~ fr:set ≈ en:sets ~ fr:sets
fr:cet	fr:sets	4	0.943	~ fr:cet ≈ en:set fr:set ≈ en:sets ~ fr:sets
en:set	fr:sets	3	0.943	≈ en:set ~ fr:set ≈ en:sets fr:sets
en:transit	en:cent	5	0.943	en:transit ≈ fr:train cette ~ fr:cet ≈ en:set ~ fr:set ≈ en:cent
en:transit	fr:cent	6	0.943	en:transit ≈ fr:train cette ~ fr:cet ≈ en:set ~ fr:set ≈ en:cent ~ fr:cent
fr:train cette	en:cent	4	0.943	≈ fr:train cette fr:cet ≈ en:set ~ fr:set ≈ en:cent
fr:train cette	fr:cent	5	0.943	≈ fr:train cette fr:cet ≈ en:set ~ fr:set ≈ en:cent ~ fr:cent
fr:cet	en:cent	3	0.943	~ fr:cet ≈ en:set fr:set ≈ en:cent
fr:cet	fr:cent	4	0.943	~ fr:cet ≈ en:set fr:set ≈ en:cent ~ fr:cent
en:transit	en:sent	5	0.943	en:transit ≈ fr:train cette ~ fr:cet ≈ en:set ~ fr:set ≈ en:sent
en:transit	fr:sent	6	0.943	en:transit ≈ fr:train cette ~ fr:cet ≈ en:set ~ fr:set ≈ en:sent ~ fr:sent
fr:train cette	en:sent	4	0.943	≈ fr:train cette fr:cet ≈ en:set ~ fr:set ≈ en:sent
fr:train cette	fr:sent	5	0.943	≈ fr:train cette fr:cet ≈ en:set ~ fr:set ≈ en:sent ~ fr:sent
fr:cet	en:sent	3	0.943	~ fr:cet ≈ en:set fr:set ≈ en:sent
fr:cet	fr:sent	4	0.943	~ fr:cet ≈ en:set fr:set ≈ en:sent ~ fr:sent
en:troupe	en:troops	4	0.943	en:troupe ≈ fr:troupes ~ fr:troupe ≈ en:troop ~ en:troops
en:troupe	fr:trousse	5	0.943	en:troupe ≈ fr:troupes ~ fr:troupe ≈ en:troop ~ en:troops ≈ fr:trousse
en:troupe	fr:fourrés	6	0.943	en:troupe ≈ fr:troupes ~ fr:troupe ≈ en:troop ~ en:troops ≈ fr:trousse ~ fr:fourrés
en:troupe	fr:troupe	2	0.943	en:troupe ≈ fr:troupes ~ fr:troupe
en:troupe	en:troop	3	0.943	en:troupe ≈ fr:troupes ~ fr:troupe ≈ en:troop
en:true	en:truly	3	0.943	en:true ≈ fr:trous ~ fr:trous lies ≈ en:truly
en:true	en:really	4	0.943	en:true ≈ fr:trous ~ fr:trous lies ≈ en:truly ~ en:really
en:true	fr:relie	6	0.943	en:true ≈ fr:trous ~ fr:trous lies ≈ en:truly ~ en:really ≈ fr:relis ~ fr:relie
en:true	fr:relis	6	0.943	en:true ≈ fr:trous ~ fr:trous lies ≈ en:truly ~ en:really ≈ fr:relie ~ fr:relis
fr:trous	en:truly	2	0.943	≈ fr:trous fr:trous lies ≈ en:truly
fr:trous	en:really	3	0.943	≈ fr:trous fr:trous lies ≈ en:truly ~ en:really
fr:trous	fr:relie	5	0.943	≈ fr:trous fr:trous lies ≈ en:truly ~ en:really ≈ fr:relis ~ fr:relie
fr:trous	fr:relis	5	0.943	≈ fr:trous fr:trous lies ≈ en:truly ~ en:really ≈ fr:relie ~ fr:relis
fr:trous lies	en:really	2	0.943	~ fr:trous lies ≈ en:truly en:really
fr:trous lies	fr:relie	4	0.943	~ fr:trous lies ≈ en:truly en:really ≈ fr:relis ~ fr:relie
fr:trous lies	fr:relis	4	0.943	~ fr:trous lies ≈ en:truly en:really ≈ fr:relie ~ fr:relis
en:truly	fr:relie	3	0.943	≈ en:truly ~ en:really ≈ fr:relis fr:relie
en:truly	fr:relis	3	0.943	≈ en:truly ~ en:really ≈ fr:relie fr:relis
en:truly	en:troops	3	0.943	en:truly ≈ fr:trous lies ~ fr:trousses ≈ en:troops
en:truly	fr:troupes	4	0.943	en:truly ≈ fr:trous lies ~ fr:trousses ≈ en:troops = fr:troupes
en:truly	en:troupe	5	0.943	en:truly ≈ fr:trous lies ~ fr:trousses ≈ en:troops = fr:troupes ≈ en:troupe
en:truly	fr:troupe	6	0.943	en:truly ≈ fr:trous lies ~ fr:trousses ≈ en:troops = fr:troupes ≈ en:troupe ~ fr:troupe
fr:trous lies	en:troops	2	0.943	≈ fr:trous lies fr:trousses ≈ en:troops
fr:trous lies	fr:troupes	3	0.943	≈ fr:trous lies fr:trousses ≈ en:troops = fr:troupes
fr:trous lies	en:troupe	4	0.943	≈ fr:trous lies fr:trousses ≈ en:troops = fr:troupes ≈ en:troupe
fr:trous lies	fr:troupe	5	0.943	≈ fr:trous lies fr:trousses ≈ en:troops = fr:troupes ≈ en:troupe ~ fr:troupe
en:trustees	fr:brenda	6	0.943	en:trustees ≈ fr:tracent hisse ~ fr:seines ≈ en:seen ~ en:sees ≈ fr:sise ~ fr:brenda
fr:tracent hisse	fr:brenda	5	0.943	≈ fr:tracent hisse fr:seines ≈ en:seen ~ en:sees ≈ fr:sise ~ fr:brenda
en:venture	en:cabby	5	0.943	en:venture ≈ fr:feignent chez ~ fr:piquent chez ≈ en:picture ~ fr:képi ≈ en:cabby
en:venture	fr:cabaye	6	0.943	en:venture ≈ fr:feignent chez ~ fr:piquent chez ≈ en:picture ~ fr:képi ≈ en:cabby ~ fr:cabaye
fr:feignent chez	en:cabby	4	0.943	≈ fr:feignent chez fr:piquent chez ≈ en:picture ~ fr:képi ≈ en:cabby
fr:feignent chez	fr:cabaye	5	0.943	≈ fr:feignent chez fr:piquent chez ≈ en:picture ~ fr:képi ≈ en:cabby ~ fr:cabaye
fr:piquent chez	en:cabby	3	0.943	~ fr:piquent chez ≈ en:picture fr:képi ≈ en:cabby
fr:piquent chez	fr:cabaye	4	0.943	~ fr:piquent chez ≈ en:picture fr:képi ≈ en:cabby ~ fr:cabaye
en:picture	en:cabby	2	0.943	≈ en:picture ~ fr:képi ≈ en:cabby
en:picture	fr:cabaye	3	0.943	≈ en:picture ~ fr:képi ≈ en:cabby fr:cabaye
fr:képi	fr:cabaye	2	0.943	~ fr:képi ≈ en:cabby ~ fr:cabaye
en:wending	fr:vue	4	0.943	en:wending ≈ fr:vin digne ~ fr:vis tes ≈ en:vista ~ fr:vue
en:rooters	fr:routes	4	0.942	en:rooters ~ en:root ≈ fr:route ~ en:route ≈ fr:routes
en:artist	en:would	4	0.942	en:artist ~ en:artiste ≈ fr:assiste ~ fr:aide ≈ en:would
en:artist	fr:serait	5	0.942	en:artist ~ en:artiste ≈ fr:assiste ~ fr:aide ≈ en:would = fr:serait
en:artiste	en:would	3	0.942	~ en:artiste fr:assiste ~ fr:aide ≈ en:would
en:artiste	fr:serait	4	0.942	~ en:artiste fr:assiste ~ fr:aide ≈ en:would = fr:serait
fr:assiste	en:would	2	0.942	≈ fr:assiste ~ fr:aide en:would
fr:assiste	fr:serait	3	0.942	≈ fr:assiste ~ fr:aide en:would = fr:serait
fr:aide	fr:serait	2	0.942	~ fr:aide ≈ en:would = fr:serait
en:buy	en:bye	2	0.942	en:buy ≈ fr:bye ~ en:bye
en:buy	fr:bat noces	4	0.942	en:buy ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces
fr:bye	fr:bat noces	3	0.942	≈ fr:bye en:bye ≈ fr:bat ~ fr:bat noces
en:bye	fr:bat noces	2	0.942	~ en:bye ≈ fr:bat fr:bat noces
en:baseball	en:fessed	4	0.942	en:baseball ~ en:softball ≈ fr:savent bol ~ fr:veste ≈ en:fessed
en:baseball	fr:délire	5	0.942	en:baseball ~ en:softball ≈ fr:savent bol ~ fr:veste ≈ en:fessed ~ fr:délire
en:softball	en:fessed	3	0.942	~ en:softball fr:savent bol ~ fr:veste ≈ en:fessed
en:softball	fr:délire	4	0.942	~ en:softball fr:savent bol ~ fr:veste ≈ en:fessed ~ fr:délire
fr:savent bol	en:fessed	2	0.942	≈ fr:savent bol ~ fr:veste en:fessed
fr:savent bol	fr:délire	3	0.942	≈ fr:savent bol ~ fr:veste en:fessed ~ fr:délire
fr:veste	fr:délire	2	0.942	~ fr:veste ≈ en:fessed ~ fr:délire
en:bedding	fr:bénisse	2	0.942	en:bedding ≈ fr:bedaine ~ fr:bénisse
en:beat	en:dicks	2	0.942	~ en:beat ≈ fr:bites = en:dicks
en:beat	fr:dicte	3	0.942	~ en:beat ≈ fr:bites = en:dicks fr:dicte
fr:bites	fr:dicte	2	0.942	≈ fr:bites = en:dicks ≈ fr:dicte
en:dusty	fr:des	2	0.942	en:dusty ≈ fr:des tee ~ fr:des
en:broch	fr:braquer	3	0.942	en:broch ~ en:brock ≈ fr:braque ~ fr:braquer
en:brock	fr:braquer	3	0.942	en:brock ~ en:broch ≈ fr:braque ~ fr:braquer
en:bucked	fr:aidait aide	3	0.942	≈ en:bucked ~ en:busted fr:baissent aide ~ fr:aidait aide
en:busted	fr:aidait aide	2	0.942	~ en:busted ≈ fr:baissent aide ~ fr:aidait aide
en:buy	en:partners	5	0.942	en:buy ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces ≈ en:partners
en:buy	fr:partenaires	6	0.942	en:buy ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces ≈ en:partners ~ fr:partenaires
fr:bye	en:partners	4	0.942	≈ fr:bye en:bye ≈ fr:bat ~ fr:bat noces ≈ en:partners
fr:bye	fr:partenaires	5	0.942	≈ fr:bye en:bye ≈ fr:bat ~ fr:bat noces ≈ en:partners ~ fr:partenaires
en:bye	en:partners	3	0.942	~ en:bye ≈ fr:bat fr:bat noces ≈ en:partners
en:bye	fr:partenaires	4	0.942	~ en:bye ≈ fr:bat fr:bat noces ≈ en:partners ~ fr:partenaires
fr:bat	en:partners	2	0.942	≈ fr:bat ~ fr:bat noces ≈ en:partners
fr:bat	fr:partenaires	3	0.942	≈ fr:bat ~ fr:bat noces ≈ en:partners fr:partenaires
fr:bat noces	fr:partenaires	2	0.942	~ fr:bat noces ≈ en:partners ~ fr:partenaires
en:buyer	en:bye	2	0.942	en:buyer ≈ fr:bye ~ en:bye
en:buyer	fr:bat	3	0.942	en:buyer ≈ fr:bye ~ en:bye ≈ fr:bat
en:buyer	fr:bat noces	4	0.942	en:buyer ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces
en:buyer	en:partners	5	0.942	en:buyer ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces ≈ en:partners
en:buyer	fr:partenaires	6	0.942	en:buyer ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces ≈ en:partners ~ fr:partenaires
en:by	en:bye	2	0.942	en:by ≈ fr:bye ~ en:bye
en:by	fr:bat	3	0.942	en:by ≈ fr:bye ~ en:bye ≈ fr:bat
en:by	fr:bat noces	4	0.942	en:by ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces
en:by	en:partners	5	0.942	en:by ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces ≈ en:partners
en:by	fr:partenaires	6	0.942	en:by ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces ≈ en:partners ~ fr:partenaires
en:cell	en:storm	3	0.942	~ en:cell fr:selle ~ fr:tome ≈ en:storm
