word	ipa
communicate	kəmjunᵻkeɪt
convicted	kənvɪktᵻd
cultures	kʌltʃɚz
dealt	dɛlt
delayed	dᵻleɪd
demonstrate	dɛmənstɹeɪt
departments	dᵻpɑɹtmənts
depend	dᵻpɛnd
developer	dɪvɛləpɚ
diagnosis	daɪəɡnoʊsɪs
dismissed	dɪsmɪst
distinguished	dɪstɪŋɡwɪʃt
dose	doʊs
eighth	eɪtθ
experiments	ɛkspɛɹɪmənts
fa	fɑ
flesh	flɛʃ
flip	flɪp
forty	fɔɹɹi
generous	dʒɛnɚɹəs
germans	dʒɜmənz
hated	heɪɹᵻd
hr	eɪtʃɑɹ
implement	ɪmplɪmənt
incorporated	ɪŋkoɹpɚɹeɪɹᵻd
influenced	ɪnfluənst
jerusalem	dʒɚɹusələm
kidding	kɪdɪŋ
laser	leɪzɚ
loyal	lɔɪəl
marijuana	mæɹɪwɑnə
md	ɛmdi
mentally	mɛntəli
missions	mɪʃənz
occupation	ɑkjʊpeɪʃən
opponent	əpoʊnənt
paintings	peɪntɪŋz
patch	pætʃ
patience	peɪʃəns
pic	pɪk
pointing	pɔɪntɪŋ
pollution	pəluʃən
precisely	pɹɪsaɪsli
prisoner	pɹɪzənɚ
privilege	pɹɪvᵻlɪdʒ
proposals	pɹəpoʊzəlz
protests	pɹoʊtɛsts
punk	pʌŋk
radar	ɹeɪdɑɹ
regards	ɹᵻɡɑɹdz
relatives	ɹɛlətɪvz
resist	ɹᵻzɪst
solely	soʊlli
stepped	stɛpt
striking	stɹaɪkɪŋ
terrorists	tɛɹɚɹɪsts
th	tieɪtʃ
tourist	tʊɹɹɪst
transit	tɹænsɪt
trucks	tɹʌks
trusted	tɹʌstᵻd
vessels	vɛsəlz
villa	vɪlə
volumes	vɑljumz
websites	wɛbsaɪts
wireless	waɪɚləs
wondered	wʌndɚd
wrap	ɹæp
wright	ɹaɪt
yoga	joʊɡə
adopt	ɐdɑpt
airlines	ɛɹlaɪnz
alaska	ɐlæskə
albums	ælbəmz
anytime	ɛnɪtaɪm
bacteria	bæktɪɹiə
beings	biɪŋz
beside	bᵻsaɪd
blade	bleɪd
boot	but
bottles	bɑɹəlz
bucks	bʌks
bulk	bʌlk
camps	kæmps
cargo	kɑɹɡoʊ
census	sɛnsəs
christianity	kɹɪstɪænᵻɹi
coastal	koʊstəl
coin	kɔɪn
colored	kʌlɚd
commentary	kɑməntɛɹi
confusion	kənfjuʒən
congressional	kəŋɡɹɛʃənəl
corn	kɔɹn
cried	kɹaɪd
customs	kʌstəmz
dealer	dilɚ
deemed	dimd
destiny	dɛstɪni
distant	dɪstənt
electronics	ᵻlɛktɹɑnɪks
emerging	ɪmɜdʒɪŋ
emotion	ɪmoʊʃən
emphasis	ɛmfəsɪs
ethics	ɛθɪks
excitement	ɛksaɪtmənt
exploration	ɛksploɹeɪʃən
fights	faɪts
filling	fɪlɪŋ
filming	fɪlmɪŋ
glasgow	ɡlæzɡoʊ
graphics	ɡɹæfɪks
helen	hɛlən
humor	hjumɚ
insight	ɪnsaɪt
invested	ɪnvɛstᵻd
jennifer	dʒɛnɪfɚ
lit	lɪt
louisiana	luizɪænə
mar	mɑɹ
marie	mɚɹi
meals	milz
mississippi	mɪsɪsɪpi
nerve	nɜv
netflix	nɛtflɪks
nightmare	naɪtmɛɹ
operators	ɑpɚɹeɪɹɚz
overnight	oʊvɚnaɪt
partially	pɑɹʃəli
participating	pɑɹtɪsᵻpeɪɹɪŋ
pie	paɪ
platforms	plætfɔɹmz
populations	pɑpjʊleɪʃənz
poster	poʊstɚ
pr	piɑɹ
practically	pɹæktɪkli
preserve	pɹɪzɜv
produces	pɹədusᵻz
qualify	kwɔlᵻfaɪ
raid	ɹeɪd
ram	ɹæm
ranging	ɹeɪndʒɪŋ
ranking	ɹæŋkɪŋ
receives	ɹᵻsivz
respective	ɹᵻspɛktɪv
restricted	ɹᵻstɹɪktᵻd
routes	ɹaʊts
samuel	sæmjul
sandy	sændi
scenario	sənæɹioʊ
sheep	ʃip
situated	sɪtʃueɪɹᵻd
slaves	sleɪvz
sony	soʊni
spotted	spɑɹᵻd
spreading	spɹɛdɪŋ
stanley	stænli
sustainable	səsteɪnəbəl
sustained	səsteɪnd
taxi	tæksi
themes	θimz
threatening	θɹɛʔn̩ɪŋ
tobacco	təbækoʊ
trace	tɹeɪs
trapped	tɹæpt
turner	tɜnɚ
uncomfortable	ʌŋkʌmftəbəl
wasted	weɪstᵻd
weakness	wiknəs
widespread	waɪdspɹɛd
xbox	ɛksbɑks
accepting	ɐksɛptɪŋ
accessible	æksɛsəbəl
acknowledge	ɐknɑlɪdʒ
advised	ɐdvaɪzd
advisory	ɐdvaɪzɚɹi
animation	ænɪmeɪʃən
assignment	ɐsaɪnmənt
balanced	bælənst
bare	bɛɹ
basement	beɪsmənt
bases	beɪsᵻz
battles	bæɹəlz
bias	baɪəs
birmingham	bɜmɪŋæm
bits	bɪts
cancel	kænsəl
carpet	kɑɹpɪt
ceiling	silɪŋ
cherry	tʃɛɹi
chill	tʃɪl
classification	klæsɪfɪkeɪʃən
clue	klu
codes	koʊdz
cole	koʊl
collapse	kəlæps
collecting	kəlɛktɪŋ
compound	kɑmpaʊnd
conscious	kɑnʃəs
consecutive	kənsɛkjutɪv
contents	kɑntɛnts
costume	kɔstum
craig	kɹeɪɡ
deleted	dᵻliɹᵻd
devoted	dɪvoʊɹᵻd
didnt	dɪdnt
displayed	dɪspleɪd
dominated	dɑmᵻneɪɹᵻd
earl	ɜl
endless	ɛndləs
escaped	ɛskeɪpt
examine	ɛɡzæmɪn
floating	floʊɹɪŋ
garbage	ɡɑɹbɪdʒ
gospel	ɡɑspəl
grain	ɡɹeɪn
grid	ɡɹɪd
grows	ɡɹoʊz
heating	hiɹɪŋ
identification	aɪdɛntɪfɪkeɪʃən
knees	niz
lap	læp
lions	laɪənz
liver	lɪvɚ
metro	mɛtɹoʊ
metropolitan	mɛtɹəpɑlɪtən
mines	maɪnz
mixture	mɪkstʃɚ
nominated	nɑmᵻneɪɹᵻd
oak	oʊk
parliamentary	pɑɹləmɛntɚɹi
patent	pæʔn̩t
perception	pɚsɛpʃən
physician	fɪzɪʃən
portland	poɹtlənd
proceed	pɹəsid
proceedings	pɹəsidɪŋz
pupils	pjupəlz
reserved	ɹɪzɜvd
restore	ɹᵻstoɹ
rifle	ɹaɪfəl
rival	ɹaɪvəl
rs	ɑɹɹɛs
runner	ɹʌnɚ
sadly	sædli
sc	ɛssi
shoulders	ʃoʊldɚz
significance	sɪɡnɪfɪkəns
sits	sɪts
sizes	saɪzᵻz
slept	slɛpt
soap	soʊp
spray	spɹeɪ
stored	stoɹd
stressed	stɹɛst
structural	stɹʌktʃɚɹəl
suite	swit
tbh	tibieɪtʃ
tropical	tɹɑpɪkəl
ukrainian	jukɹeɪniən
unnecessary	ʌnnɛsᵻsɚɹi
verse	vɜs
victor	vɪktɚ
vintage	vɪntɪdʒ
warned	wɔɹnd
watson	wɑtsən
acres	eɪkɚz
adapted	ɐdæptᵻd
adoption	ɐdɑpʃən
anonymous	ɐnɑnəməs
antonio	æntoʊnɪoʊ
approaching	ɐpɹoʊtʃɪŋ
artistic	ɑɹtɪstɪk
attendance	ɐtɛndəns
aviation	eɪvɪeɪʃən
barrel	bæɹəl
beds	bɛdz
beloved	bᵻlʌvd
bless	blɛs
boxing	bɑksɪŋ
celebrating	sɛləbɹeɪɹɪŋ
charging	tʃɑɹdʒɪŋ
chemicals	kɛmɪkəlz
chuck	tʃʌk
cinema	sɪnəmə
colonial	kəloʊnɪəl
comics	kɑmɪks
compliance	kəmplaɪəns
contrary	kɑntɹɛɹi
controlling	kəntɹoʊlɪŋ
corporations	kɔɹpɚɹeɪʃənz
couch	kaʊtʃ
crush	kɹʌʃ
dam	dæm
decrease	dikɹis
defeated	dᵻfiɹᵻd
diabetes	daɪəbiɹiz
dressing	dɹɛsɪŋ
expanding	ɛkspændɪŋ
fears	fɪɹz
fires	faɪɚz
genre	ʒɑnɹə
gentle	dʒɛntəl
grammar	ɡɹæmɚ
hiv	eɪtʃaɪvi
idk	aɪdk
illustrated	ɪləstɹeɪɹᵻd
invented	ɪnvɛntᵻd
jake	dʒeɪk
jam	dʒæm
jamie	dʒeɪmi
jessica	dʒɛsɪkə
keith	kiθ
kent	kɛnt
layers	leɪɚz
lease	lis
lens	lɛnz
licensed	laɪsənst
loyalty	lɔɪəlɹi
madison	mædɪsən
magnetic	mæɡnɛɹɪk
metres	miɹɚz
monsters	mɔnstɚz
mysterious	mɪstɪɹiəs
notion	noʊʃən
partial	pɑɹʃəl
piss	pɪs
placing	pleɪsɪŋ
propaganda	pɹɑpɐɡændə
rat	ɹæt
reflection	ɹᵻflɛkʃən
reminded	ɹᵻmaɪndᵻd
resolve	ɹᵻzɑlv
revolutionary	ɹɛvəluʃənɛɹi
scandal	skændəl
shine	ʃaɪn
si	si
simultaneously	saɪməlteɪniəsli
substitute	sʌbstɪtut
surveillance	sɚveɪləns
tactics	tæktɪks
testimony	tɛstᵻməni
thai	taɪ
treasure	tɹɛʒɚ
trophy	tɹoʊfi
tweet	twit
tyler	taɪlɚ
underlying	ʌndɚlaɪɪŋ
unfair	ʌnfɛɹ
villages	vɪlɪdʒᵻz
von	vɑn
wa	wɑ
acceptance	ɐksɛptəns
accidents	æksɪdənts
affects	ɐfɛkts
annually	ænjuəli
apologize	ɐpɑlədʒaɪz
appreciated	ɐpɹiʃɪeɪɹᵻd
approached	ɐpɹoʊtʃt
arriving	ɚɹaɪvɪŋ
ash	æʃ
aunt	ænt
benjamin	bɛndʒəmɪn
blake	bleɪk
bubble	bʌbəl
buyers	baɪɚz
casino	kɐsinoʊ
charts	tʃɑɹts
clouds	klaʊdz
connecting	kənɛktɪŋ
counsel	kaʊnsəl
creature	kɹitʃɚ
deadly	dɛdli
decides	dᵻsaɪdz
der	dɛɹ
desired	dɪzaɪɚd
determination	dɪtɜmᵻneɪʃən
embrace	ɛmbɹeɪs
emerged	ɪmɜdʒd
exhibit	ɛɡzɪbɪt
flew	flu
gentleman	dʒɛntəlmən
gm	dʒiɛm
halloween	hæloʊin
hammer	hæmɚ
hitler	hɪtlɚ
hosting	hoʊstɪŋ
icon	aɪkɑn
imposed	ɪmpoʊzd
indigenous	ɪndɪdʒənəs
infinite	ɪnfɪnət
installation	ɪnstəleɪʃən
inter	ɪntɜ
interactions	ɪntɚɹækʃənz
introducing	ɪntɹədusɪŋ
iranian	ɪɹeɪniən
kicking	kɪkɪŋ
laying	leɪɪŋ
legislature	lɛdʒɪslətʃɚ
liability	laɪəbɪlᵻɹi
maine	meɪn
makers	meɪkɚz
manhattan	mænhæʔn̩
marathon	mæɹəθɑn
marvel	mɑɹvəl
michelle	mɪʃɛl
moreover	moɹoʊvɚ
mps	ɛmpiɛs
neil	nil
organisations	ɔɹɡɐnəzeɪʃənz
ours	aʊɚz
parade	pɚɹeɪd
paradise	pæɹədaɪs
perceived	pɚsivd
pics	pɪks
planes	pleɪnz
politician	pɑlɪtɪʃən
preliminary	pɹɪlɪmɪnɛɹi
premiere	pɹəmɪɹ
presidency	pɹɛzɪdənsi
reaches	ɹitʃᵻz
react	ɹɪækt
realistic	ɹiəlɪstɪk
remarks	ɹᵻmɑɹks
retain	ɹᵻteɪn
roberts	ɹɑbɚts
rocky	ɹɑki
russians	ɹʌʃənz
saints	seɪnts
satisfaction	sæɹɪsfækʃən
scratch	skɹætʃ
shade	ʃeɪd
sheets	ʃits
sheriff	ʃɛɹɪf
shy	ʃaɪ
sometime	sʌmtaɪm
spirits	spɪɹɪts
sporting	spoɹɹɪŋ
strictly	stɹɪktli
sunshine	sʌnʃaɪn
teens	tinz
thou	ðaʊ
tier	tɪɹ
tommy	tɑmi
travelling	tɹævəlɪŋ
vancouver	væŋkuvɚ
vocal	voʊkəl
warrior	wɔɹɪɚ
worries	wʌɹiz
yield	jild
accomplished	ɐkɑmplɪʃt
admission	ɐdmɪʃən
adventures	ɐdvɛntʃɚz
aka	ækɐ
appearing	ɐpɪɹɪŋ
bacon	beɪkən
barrier	bæɹiɚ
belgium	bɛldʒəm
believing	bᵻlivɪŋ
blacks	blæks
bombs	bɑmz
burst	bɜst
caps	kæps
casting	kæstɪŋ
cattle	kæɹəl
cc	sisi
classroom	klæsɹum
collins	kɑlᵻnz
colours	kʌlɚz
compromise	kɑmpɹəmaɪz
convenient	kənvinɪənt
costa	kɔstə
criminals	kɹɪmɪnəlz
crop	kɹɑp
earthquake	ɜθkweɪk
elderly	ɛldɚli
eliminate	ᵻlɪmᵻneɪt
embarrassing	ɛmbæɹəsɪŋ
farmer	fɑɹmɚ
finest	faɪnɪst
grants	ɡɹænts
harbor	hɑɹbɚ
harvey	hɑɹvi
hates	heɪts
incidents	ɪnsɪdənts
inform	ɪnfɔɹm
ion	aɪɑn
jeremy	dʒɛɹəmi
lesbian	lɛsbiən
lovers	lʌvɚz
lt	ɛlti
mathematics	mæθɪmæɹɪks
medication	mɛdɪkeɪʃən
minded	maɪndᵻd
morris	mɔɹɪs
norway	noɹweɪ
par	pɑɹ
podcast	pɑdkæst
portfolio	poɹtfoʊlɪoʊ
productivity	pɹɑdəktɪvᵻɹi
promoted	pɹəmoʊɹᵻd
protocol	pɹoʊɹəkɑl
quietly	kwaɪətli
rachel	ɹeɪtʃəl
replacing	ɹᵻpleɪsɪŋ
responsibilities	ɹᵻspɑnsəbɪlᵻɹiz
salad	sæləd
scholarship	skɑlɚʃɪp
screening	skɹinɪŋ
sends	sɛndz
smiling	smaɪlɪŋ
soup	sup
southeast	saʊθist
stake	steɪk
stating	steɪɹɪŋ
strain	stɹeɪn
suspected	səspɛktᵻd
swift	swɪft
tackle	tækəl
tigers	taɪɡɚz
timeline	taɪmlaɪn
torture	tɔɹtʃɚ
traded	tɹeɪdᵻd
translated	tɹænsleɪɹᵻd
tricks	tɹɪks
twins	twɪnz
urgent	ɜdʒənt
vegetables	vɛdʒɪɹəbəlz
vertical	vɜɹɪkəl
violation	vaɪəleɪʃən
wallet	wɔlɪt
welsh	wɛlʃ
workshop	wɜkʃɑp
wrapped	ɹæpt
aboard	ɐboɹd
abstract	æbstɹækt
accent	æksənt
addiction	ɐdɪkʃən
associates	ɐsoʊsɪeɪts
awake	ɐweɪk
beam	bim
beans	binz
binding	baɪndɪŋ
blank	blæŋk
buffalo	bʌfəloʊ
cbs	sibiɛs
commons	kɑmənz
conservatives	kənsɜvətɪvz
contacts	kɑntækts
conviction	kənvɪkʃən
corrupt	kɚɹʌpt
cow	kaʊ
curve	kɜv
depressed	dᵻpɹɛst
deserved	dɪzɜvd
dining	daɪnɪŋ
disorders	dɪsoɹdɚz
duration	dʊɹɹeɪʃən
eddie	ɛdi
emily	ɛmᵻli
encouraging	ɛŋkɜɹɪdʒɪŋ
farms	fɑɹmz
fifteen	fɪftin
flows	floʊz
ga	ɡɑ
genes	dʒinz
graduated	ɡɹædjueɪɹᵻd
grandmother	ɡɹændmʌðɚ
harsh	hɑɹʃ
heights	haɪts
horn	hɔɹn
hurry	hɜɹi
immune	ɪmjun
inflation	ɪnfleɪʃən
ingredients	ɪŋɡɹidiənts
inspection	ɪnspɛkʃən
install	ɪnstɔl
instruction	ɪnstɹʌkʃən
intensity	ɪntɛnsᵻɹi
inventory	ɪnvəntoɹi
investigated	ɪnvɛstᵻɡeɪɹᵻd
invitation	ɪnvɪteɪʃən
judicial	dʒudɪʃəl
justify	dʒʌstᵻfaɪ
kyle	kaɪl
lakes	leɪks
lean	lin
lecture	lɛktʃɚ
libraries	laɪbɹɛɹiz
logical	lɑdʒɪkəl
mason	meɪsən
meaningful	minɪŋfəl
migration	maɪɡɹeɪʃən
missile	mɪsəl
motivated	moʊɹᵻveɪɹᵻd
muscles	mʌsəlz
nancy	nænsi
norman	noɹmən
northwest	nɔɹθwɛst
nurses	nɜsᵻz
organ	ɔɹɡən
patrol	pɐtɹoʊl
pearl	pɜl
peer	pɪɹ
pepper	pɛpɚ
pig	pɪɡ
pile	paɪl
plug	plʌɡ
provision	pɹəvɪʒən
releasing	ɹᵻlisɪŋ
requiring	ɹᵻkwaɪɚɹɪŋ
revised	ɹᵻvaɪzd
rod	ɹɑd
scream	skɹim
stairs	stɛɹz
staring	stɛɹɪŋ
statistical	stɐtɪstɪkəl
sticks	stɪks
strangers	stɹeɪndʒɚz
succeeded	səksidᵻd
sweat	swɛt
switched	swɪtʃt
syrian	sɪɹiən
tattoo	tætu
teenage	tineɪdʒ
thunder	θʌndɚ
tours	tʊɹz
tragedy	tɹædʒədi
trauma	tɹɔmə
vincent	vɪnsənt
wrestling	ɹɛsəlɪŋ
zoo	zu
accordance	ɐkoɹdəns
acquire	ɐkwaɪɚ
activist	æktɪvɪst
activists	æktɪvɪsts
addresses	ɐdɹɛsᵻz
alike	ɐlaɪk
applicable	ɐplɪkəbəl
arrow	æɹoʊ
availability	ɐveɪləbɪlᵻɹi
aw	ɔ
ba	bɑ
bend	bɛnd
boundary	baʊndɚɹi
breach	bɹitʃ
cabin	kæbɪn
cage	keɪdʒ
chancellor	tʃænsɛlɚ
cheers	tʃɪɹz
circles	sɜkəlz
closet	klɑzɪt
combine	kəmbaɪn
companion	kəmpæniən
comparing	kəmpɛɹɪŋ
consciousness	kɑnʃəsnəs
consultant	kənsʌltənt
controller	kəntɹoʊlɚ
corresponding	kɔɹɪspɑndɪŋ
courtesy	kɜɹəsi
cuba	kjubə
damages	dæmɪdʒᵻz
demanding	dᵻmændɪŋ
disc	dɪsk
dishes	dɪʃᵻz
dozens	dʌzənz
eagle	iɡəl
eaten	iʔn̩
embassy	ɛmbəsi
engaging	ɛŋɡeɪdʒɪŋ
fascinating	fæsᵻneɪɹɪŋ
financing	faɪnænsɪŋ
fitted	fɪɹᵻd
flexible	flɛksɪbəl
gaining	ɡeɪnɪŋ
gentlemen	dʒɛntəlmən
goodness	ɡʊdnəs
guilt	ɡɪlt
haven	heɪvən
helicopter	hɛlɪkɑptɚ
homework	hoʊmwɜk
households	haʊshoʊldz
hp	eɪtʃpi
iconic	aɪkɑnɪk
infected	ɪnfɛktᵻd
keen	kin
kenya	kɛnjə
lesser	lɛsɚ
liberals	lɪbɚɹəlz
lip	lɪp
mandatory	mændətoɹi
manufactured	mænjufæktʃɚd
mechanics	mᵻkænɪks
mere	mɪɹ
miracle	mɪɹəkəl
mt	ɛmti
mud	mʌd
murphy	mɜfi
nathan	neɪθən
observation	ɑbzɚveɪʃən
operates	ɑpɚɹeɪts
owe	oʊ
permitted	pɚmɪɹᵻd
phenomenon	fɪnɑmɪnən
pittsburgh	pɪtsbɜɡ
playoff	pleɪɔf
precise	pɹɪsaɪs
profession	pɹəfɛʃən
prospect	pɹɑspɛkt
protective	pɹətɛktɪv
providers	pɹəvaɪdɚz
publisher	pʌblɪʃɚ
putin	pjutɪn
reportedly	ɹᵻpoɹɹᵻdli
retreat	ɹᵻtɹit
rookie	ɹʊki
sandwich	sændwɪtʃ
seeks	siks
sentences	sɛntənsᵻz
separation	sɛpɚɹeɪʃən
sexually	sɛkʃuəli
ski	ski
skilled	skɪld
sterling	stɜlɪŋ
stuart	stuɚt
surgeon	sɜdʒən
theft	θɛft
um	ʌm
understands	ʌndɚstændz
valve	vælv
visa	vizə
washing	wɑʃɪŋ
adjacent	ɐdʒeɪsənt
agreements	ɐɡɹimənts
appreciation	ɐpɹiʃɪeɪʃən
arabia	ɚɹeɪbiə
athletic	æθlɛɹɪk
authorized	ɔθɚɹaɪzd
banner	bænɚ
beijing	beɪdʒɪŋ
blew	blu
blocking	blɑkɪŋ
brad	bɹæd
caribbean	kæɹəbiən
charm	tʃɑɹm
chasing	tʃeɪsɪŋ
climbing	klaɪmɪŋ
colony	kɑləni
complaining	kəmpleɪnɪŋ
cookies	kʊkiz
cruel	kɹuəl
curriculum	kɜɹɪkjʊləm
deadline	dɛdlaɪn
deer	dɪɹ
delta	dɛltə
demanded	dᵻmændᵻd
dive	daɪv
divide	dᵻvaɪd
easter	istɚ
electoral	ᵻlɛktɚɹəl
eleven	ᵻlɛvən
entity	ɛntᵻɹi
excessive	ɛksɛsɪv
exercises	ɛksɚsaɪzᵻz
feminist	fɛmɪnɪst
governing	ɡʌvɚnɪŋ
ham	hæm
heal	hil
interface	ɪntɚfeɪs
ios	aɪoʊɛs
jewelry	dʒuəlɹi
journalism	dʒɜnəlɪzəm
juan	hwɑn
julia	dʒuliə
jungle	dʒʌŋɡəl
linear	lɪnɪɹ
mg	ɛmdʒi
occasional	əkeɪʒənəl
oriented	oɹiəntᵻd
pete	pit
pilots	paɪləts
prayers	pɹɛɹz
predicted	pɹɪdɪktᵻd
pressed	pɹɛst
preventing	pɹɪvɛntɪŋ
prof	pɹɑf
provisions	pɹəvɪʒənz
pursuit	pɚsut
rap	ɹæp
reflected	ɹᵻflɛktᵻd
reminder	ɹᵻmaɪndɚ
restored	ɹᵻstoɹd
resume	ɹᵻzum
rev	ɹɛv
richmond	ɹɪtʃmənd
ridge	ɹɪdʒ
samsung	sæmsʌŋ
scholars	skɑlɚz
sealed	sild
sounded	saʊndᵻd
sri	sɹi
streams	stɹimz
strongest	stɹɔŋɡɪst
tends	tɛndz
tribe	tɹaɪb
unfortunate	ʌnfɔɹtʃənət
variable	vɛɹɪəbəl
victorian	vɪktoɹiən
worrying	wʌɹiɪŋ
xi	ɹoʊmənɪlɛvən
zones	zoʊnz
ace	eɪs
adjusted	ɐdʒʌstᵻd
alternate	ɔltɜnət
arrives	ɚɹaɪvz
artwork	ɑɹtwɜk
ashley	æʃli
athlete	æθlit
attraction	ɐtɹækʃən
babe	beɪb
bankruptcy	bæŋkɹʌptsi
canon	kænən
capabilities	keɪpəbɪlᵻɹiz
cared	kɛɹd
catherine	kæθɹɪn
chains	tʃeɪnz
closure	kloʊʒɚ
cognitive	kɑɡnᵻtɪv
competitors	kəmpɛɹɪɹɚz
connecticut	kənɛɹɪkət
convert	kənvɜt
cooked	kʊkt
ct	siti
cups	kʌps
deciding	dᵻsaɪdɪŋ
defender	dᵻfɛndɚ
dental	dɛntəl
diplomatic	dɪpləmæɹɪk
divisions	dᵻvɪʒənz
drum	dɹʌm
editorial	ɛdɪtoɹɪəl
enabled	ɛneɪbəld
entertaining	ɛntɚteɪnɪŋ
est	iɛsti
establishing	ɪstæblɪʃɪŋ
eternal	ɪtɜnəl
freeze	fɹiz
generic	dʒənɛɹɪk
grandma	ɡɹændmɑ
grip	ɡɹɪp
handful	hændfəl
happily	hæpɪli
harmony	hɑɹməni
hmm	həm
humble	hʌmbəl
hurting	hɜɹɪŋ
hybrid	haɪbɹɪd
intentions	ɪntɛnʃənz
investing	ɪnvɛstɪŋ
keyboard	kiboɹd
lasting	læstɪŋ
locally	loʊkəli
loses	luzᵻz
mild	maɪld
minimal	mɪnɪməl
mixing	mɪksɪŋ
molecular	məlɛkjʊlɚ
nearest	nɪɹɪst
neighbor	neɪbɚ
noon	nun
nowadays	naʊədeɪz
openly	oʊpənli
overview	oʊvɚvju
pairs	pɛɹz
palestinian	pæləstɪniən
parish	pæɹɪʃ
pathetic	pɐθɛɹɪk
poems	poʊᵻmz
possibilities	pɑsəbɪlᵻɹiz
potato	pəteɪɹoʊ
potter	pɑɹɚ
preference	pɹɛfɹəns
promising	pɹɑmɪsɪŋ
proportion	pɹəpoɹʃən
purchases	pɜtʃɪsᵻz
rage	ɹeɪdʒ
rd	ɑɹdi
reflects	ɹᵻflɛkts
respected	ɹᵻspɛktᵻd
restoration	ɹɛstɚɹeɪʃən
selfish	sɛlfɪʃ
sergeant	sɑɹdʒənt
silk	sɪlk
stamp	stæmp
throne	θɹoʊn
thy	ðaɪ
urge	ɜdʒ
voter	voʊɹɚ
warner	wɔɹnɚ
wasting	weɪstɪŋ
witch	wɪtʃ
advantages	ɐdvæntɪdʒᵻz
ally	ælaɪ
archives	ɑɹkaɪvz
array	ɚɹeɪ
assisted	ɐsɪstᵻd
backs	bæks
belly	bɛli
booth	buθ
breakdown	bɹeɪkdaʊn
bridges	bɹɪdʒᵻz
brutal	bɹuɹəl
calculated	kælkjʊleɪɹᵻd
cam	kæm
centres	sɛntɚz
chapters	tʃæptɚz
citizenship	sɪɹɪzənʃɪp
civilians	sɪvɪliənz
cliff	klɪf
conflicts	kɑnflɪkts
consensus	kənsɛnsəs
cycling	saɪklɪŋ
declaration	dɛklɚɹeɪʃən
dennis	dɛnɪs
derby	dɜbi
distinction	dɪstɪŋkʃən
donations	doʊneɪʃənz
dragons	dɹæɡənz
draws	dɹɔz
examined	ɛɡzæmɪnd
facial	feɪʃəl
faithful	feɪθfəl
fatal	feɪɹəl
fig	fɪɡ
fitting	fɪɹɪŋ
genuinely	dʒɛnjuɪnli
hardest	hɑɹdɪst
holland	hɑlənd
honored	ɑnɚd
hunger	hʌŋɡɚ
hurricane	hɜɹᵻkeɪn
implications	ɪmplɪkeɪʃənz
import	ɪmpoɹt
innovative	ɪnəveɪɹɪv
ipad	aɪpæd
jurisdiction	dʒʊɹɹɪsdɪkʃən
laughter	læftɚ
lemon	lɛmən
les	lɛs
lifted	lɪftᵻd
loading	loʊdɪŋ
lung	lʌŋ
matching	mætʃɪŋ
mighty	maɪɹi
monetary	mɑnɪtɛɹi
novels	nɑvəlz
nutrition	njutɹɪʃən
ore	oɹ
os	oʊɛs
outcomes	aʊtkʌmz
outta	aʊɹə
pine	paɪn
polls	poʊlz
poorly	pʊɹli
portugal	poɹtʃəɡəl
pose	poʊz
pour	poɹ
proteins	pɹoʊtinz
provider	pɹəvaɪdɚ
publish	pʌblɪʃ
purely	pjʊɹli
ralph	ɹælf
rental	ɹɛntəl
resolved	ɹᵻzɑlvd
rewards	ɹᵻwɔɹdz
sang	sæŋ
seemingly	simɪŋli
senators	sɛnəɹɚz
severely	sᵻvɪɹli
shark	ʃɑɹk
shocking	ʃɑkɪŋ
southwest	saʊθwɛst
ss	ɛsɛs
studios	studɪoʊz
survivors	sɚvaɪvɚz
tales	teɪlz
technically	tɛknɪkli
titled	taɪɹəld
traditions	tɹɐdɪʃənz
unlimited	ʌnlɪmɪɹᵻd
washed	wɑʃt
watches	wɑtʃᵻz
advise	ɐdvaɪz
anxious	æŋʃəs
appearances	ɐpɪɹənsᵻz
bee	bi
bombing	bɑmɪŋ
cafe	kæfeɪ
carlos	kɑɹloʊz
challenged	tʃælɪndʒd
cigarettes	sɪɡɚɹɛts
colin	kɑlɪn
consisting	kənsɪstɪŋ
cult	kʌlt
dairy	dɛɹi
dakota	dɐkoʊɹə
darling	dɑɹlɪŋ
delighted	dᵻlaɪɹᵻd
delivering	dᵻlɪvɚɹɪŋ
destroying	dᵻstɹɔɪɪŋ
diary	daɪɚɹi
disagree	dɪsɐɡɹi
disappear	dɪsɐpɪɹ
drill	dɹɪl
earliest	ɜlɪɪst
edges	ɛdʒᵻz
entries	ɛntɹiz
euro	jʊɹɹoʊ
evolved	ɪvɑlvd
exports	ɛkspoɹts
fixing	fɪksɪŋ
fl	ɛfɛl
flags	flæɡz
flies	flaɪz
forecast	fɔɹkæst
fr	ɛfɑɹ
governance	ɡʌvɚnəns
heated	hiɹᵻd
hug	hʌɡ
importantly	ɪmpoɹtəntli
indicating	ɪndᵻkeɪɹɪŋ
indoor	ɪndoɹ
influential	ɪnfluɛnʃəl
intend	ɪntɛnd
invisible	ɪnvɪzᵻbəl
jeans	dʒinz
jets	dʒɛts
julie	dʒuli
karen	kæɹən
lasted	læstᵻd
lawsuit	lɔsut
leak	lik
lighter	laɪɹɚ
lucas	lukəz
marcus	mɑɹkəs
mentions	mɛnʃənz
meter	miɹɚ
mice	maɪs
musicians	mjuzɪʃənz
olive	ɑlɪv
passionate	pæʃənət
potatoes	pəteɪɹoʊz
