rank	en	fr	ladder	v5	v7	strict	loops	dual	cognate	sound	meaning
5	arrests	arrestations	DUAL-A					DUAL-A	0		
5	arsenal	arsenal	DUAL-A		GOLD			DUAL-A	1	0.842	1.000
5	artillery	artillerie	DUAL-A					DUAL-A	1		
5	artist	artiste	DUAL-A					DUAL-A	1		
5	artist	artistes	DUAL-A					DUAL-A	1		
5	artistic	artistique	DUAL-A		GOLD			DUAL-A	1	0.895	0.913
5	artistic	artistiques	DUAL-A	B_reservoir				DUAL-A	0		
5	artwork	artwork	DUAL-A					DUAL-A	1		
5	asp	asp	DUAL-A					DUAL-A	1		
5	aspects	aspects	DUAL-A					DUAL-A	1		
5	asphalt	asphalte	DUAL-A					DUAL-A	1		
5	ass	ass	DUAL-A					DUAL-A	1		
5	asteroid	astéroïde	DUAL-A					DUAL-A	0		
5	asteroid	astéroïdes	DUAL-A					DUAL-A	0		
5	astronaut	astronaute	DUAL-A					DUAL-A	1		
5	astronaut	astronautes	DUAL-A					DUAL-A	1		
5	astronomer	astronome	DUAL-A					DUAL-A	1		
5	astronomy	astronomie	DUAL-A					DUAL-A	1		
5	astros	astros	DUAL-A					DUAL-A	1		
5	atari	atari	DUAL-A					DUAL-A	1		
5	atlético	atlético	DUAL-A					DUAL-A	1		
5	atmospheric	atmosphérique	DUAL-A					DUAL-A	1		
5	atmospheric	atmosphériques	DUAL-A					DUAL-A	0		
5	atp	atp	DUAL-A					DUAL-A	1		
5	attested	attesté	DUAL-A					DUAL-A	1		
5	attested	attestée	DUAL-A					DUAL-A	1		
5	auburn	auburn	DUAL-A					DUAL-A	1		
5	auditorium	auditorium	DUAL-A					DUAL-A	1		
5	auf	auf	DUAL-A					DUAL-A	1		
5	aug	aug	DUAL-A					DUAL-A	1		
5	auguste	auguste	DUAL-A					DUAL-A	1		
5	augustine	augustine	DUAL-A					DUAL-A	1		
5	aurora	aurora	DUAL-A					DUAL-A	1		
5	aurora	aurore	DUAL-A					DUAL-A	1		
5	aurora	aurores	DUAL-A					DUAL-A	1		
5	aus	aus	DUAL-A					DUAL-A	1		
5	australia	australie	DUAL-A		GOLD			DUAL-A	1	0.745	0.999
5	australian	australie	DUAL-A					DUAL-A	1		
5	australian	australienne	DUAL-A					DUAL-A	1		
5	austrian	autrichienne	DUAL-A					DUAL-A	0		
5	austrian	autrichiennes	DUAL-A					DUAL-A	0		
5	austro	austro	DUAL-A					DUAL-A	1		
5	avery	avery	DUAL-A					DUAL-A	1		
5	axis	axe	DUAL-A		GOLD			DUAL-A	0	0.842	0.632
5	axis	axes	DUAL-A					DUAL-A	1		
5	babies	bébés	DUAL-A					DUAL-A	0		
5	baby	baby	DUAL-A					DUAL-A	1		
5	baby	bébé	DUAL-A					DUAL-A	0		
5	babylon	babylone	DUAL-A					DUAL-A	1		
5	bacteria	bactérie	DUAL-A					DUAL-A	1		
5	bacteria	bactéries	DUAL-A	B_reservoir				DUAL-A	0		
5	bad	bad	DUAL-A					DUAL-A	1		
5	baden	baden	DUAL-A					DUAL-A	1		
5	baghdad	bagdad	DUAL-A					DUAL-A	1		
5	bahrain	bahreïn	DUAL-A					DUAL-A	0		
5	baker	baker	DUAL-A					DUAL-A	1		
5	balance	balance	DUAL-A					DUAL-A	1		
5	baldwin	baldwin	DUAL-A					DUAL-A	1		
5	ball	balle	DUAL-A					DUAL-A	1		
5	ball	boule	DUAL-A					DUAL-A	0		
5	ballad	ballade	DUAL-A					DUAL-A	1		
5	ballroom	ballroom	DUAL-A					DUAL-A	1		
5	baltic	baltique	DUAL-A					DUAL-A	0		
5	baltimore	baltimore	DUAL-A					DUAL-A	1		
5	bamboo	bambou	DUAL-A					DUAL-A	1		
5	bamboo	bambous	DUAL-A					DUAL-A	1		
5	ban	ban	DUAL-A					DUAL-A	1		
5	band	bande	DUAL-A					DUAL-A	1		
5	bangladeshi	bangladesh	DUAL-A					DUAL-A	1		
5	banjo	banjo	DUAL-A					DUAL-A	1		
5	bank	banque	DUAL-A		GOLD			DUAL-A	0	0.869	0.975
5	bank	banques	DUAL-A					DUAL-A	0		
5	bankrupt	banqueroute	DUAL-A					DUAL-A	0		
5	baptist	baptiste	DUAL-A	B_reservoir				DUAL-A	1		
5	bar	bar	DUAL-A					DUAL-A	1		
5	bar	barre	DUAL-A		GOLD			DUAL-A	1	0.837	0.524
5	barack	barack	DUAL-A					DUAL-A	1		
5	barbara	barbara	DUAL-A					DUAL-A	1		
5	barber	barber	DUAL-A					DUAL-A	1		
5	barber	barbier	DUAL-A					DUAL-A	1		
5	barcelona	barcelona	DUAL-A					DUAL-A	1		
5	barnes	barnes	DUAL-A					DUAL-A	1		
5	barney	barney	DUAL-A					DUAL-A	1		
5	baroque	baroque	DUAL-A					DUAL-A	1		
5	baroque	baroques	DUAL-A					DUAL-A	1		
5	barrel	baril	DUAL-A					DUAL-A	0		
5	barrett	barrett	DUAL-A					DUAL-A	1		
5	bartlett	bartlett	DUAL-A					DUAL-A	1		
5	barton	barton	DUAL-A					DUAL-A	1		
5	basel	bâle	DUAL-A					DUAL-A	0		
5	bases	bases	DUAL-A					DUAL-A	1		
5	basic	basic	DUAL-A					DUAL-A	1		
5	basic	basique	DUAL-A					DUAL-A	0		
5	basic	basiques	DUAL-A					DUAL-A	0		
5	basket	basket	DUAL-A					DUAL-A	1		
5	basketball	basketball	DUAL-A					DUAL-A	1		
5	bass	bass	DUAL-A					DUAL-A	1		
5	bass	basse	DUAL-A					DUAL-A	1		
5	bassist	bassiste	DUAL-A					DUAL-A	1		
5	bat	batte	DUAL-A					DUAL-A	1		
5	batman	batman	DUAL-A					DUAL-A	1		
5	batteries	batterie	DUAL-A					DUAL-A	1		
5	battery	batterie	DUAL-A					DUAL-A	1		
5	baxter	baxter	DUAL-A					DUAL-A	1		
5	bay	baie	DUAL-A					DUAL-A	0		
5	bayern	bayern	DUAL-A					DUAL-A	1		
5	beast	bête	DUAL-A					DUAL-A	0		
5	beatles	beatles	DUAL-A					DUAL-A	1		
5	beatrice	béatrice	DUAL-A					DUAL-A	1		
5	beaumont	beaumont	DUAL-A					DUAL-A	1		
5	bedford	bedford	DUAL-A					DUAL-A	1		
5	beef	boeuf	DUAL-A					DUAL-A	0		
5	beef	bœuf	DUAL-A					DUAL-A	0		
5	beer	biere	DUAL-A					DUAL-A	0		
5	beer	bière	DUAL-A					DUAL-A	0		
5	beer	bières	DUAL-A					DUAL-A	0		
5	beethoven	beethoven	DUAL-A					DUAL-A	1		
5	bei	bei	DUAL-A					DUAL-A	1		
5	belgian	belge	DUAL-A					DUAL-A	0		
5	belgian	belges	DUAL-A					DUAL-A	0		
5	belgium	belgique	DUAL-A					DUAL-A	1		
5	belt	belt	DUAL-A					DUAL-A	1		
5	benedict	benedict	DUAL-A					DUAL-A	1		
5	bengali	bengali	DUAL-A					DUAL-A	1		
5	bennett	bennet	DUAL-A					DUAL-A	1		
5	benny	benny	DUAL-A					DUAL-A	1		
5	bentley	bentley	DUAL-A					DUAL-A	1		
5	benz	benz	DUAL-A					DUAL-A	1		
5	berg	berg	DUAL-A					DUAL-A	1		
5	berkeley	berkeley	DUAL-A					DUAL-A	1		
5	bern	berne	DUAL-A					DUAL-A	1		
5	bernardino	bernardino	DUAL-A					DUAL-A	1		
5	bernie	bernie	DUAL-A					DUAL-A	1		
5	bernstein	bernstein	DUAL-A					DUAL-A	1		
5	berry	baie	DUAL-A					DUAL-A	0		
5	berry	baies	DUAL-A					DUAL-A	0		
5	berry	berry	DUAL-A					DUAL-A	1		
5	beta	beta	DUAL-A					DUAL-A	1		
5	beta	béta	DUAL-A					DUAL-A	1		
5	bethlehem	bethléem	DUAL-A					DUAL-A	1		
5	beverly	beverly	DUAL-A					DUAL-A	1		
5	beyond	beyond	DUAL-A					DUAL-A	1		
5	bible	bible	DUAL-A					DUAL-A	1		
5	bibliography	bibliographie	DUAL-A	B_reservoir				DUAL-A	1		
5	bid	bid	DUAL-A					DUAL-A	1		
5	bihar	bihar	DUAL-A					DUAL-A	1		
5	billy	billy	DUAL-A					DUAL-A	1		
5	bin	bin	DUAL-A					DUAL-A	1		
5	biographer	biographe	DUAL-A					DUAL-A	1		
5	biography	biographie	DUAL-A					DUAL-A	1		
5	birch	birch	DUAL-A					DUAL-A	1		
5	bis	bis	DUAL-A					DUAL-A	1		
5	bishop	bishop	DUAL-A					DUAL-A	1		
5	bit	bit	DUAL-A		GOLD			DUAL-A	1	0.979	1.000
5	bit	bits	DUAL-A					DUAL-A	1		
5	bizarre	bizarre	DUAL-A					DUAL-A	1		
5	blackburn	blackburn	DUAL-A					DUAL-A	1		
5	blackpool	blackpool	DUAL-A					DUAL-A	1		
5	blackwell	blackwell	DUAL-A					DUAL-A	1		
5	blade	blade	DUAL-A					DUAL-A	1		
5	blah	bla	DUAL-A					DUAL-A	1		
5	blah	blah	DUAL-A					DUAL-A	1		
5	blake	blake	DUAL-A					DUAL-A	1		
5	blame	blâme	DUAL-A					DUAL-A	1		
5	blame	blâmer	DUAL-A					DUAL-A	0		
5	blanco	blanco	DUAL-A					DUAL-A	1		
5	blank	blanc	DUAL-A					DUAL-A	1		
5	blind	blind	DUAL-A					DUAL-A	1		
5	block	bloc	DUAL-A		GOLD			DUAL-A	1	0.921	0.727
5	block	block	DUAL-A					DUAL-A	1		
5	block	bloquer	DUAL-A					DUAL-A	0		
5	blocks	blocs	DUAL-A					DUAL-A	1		
5	blog	blog	DUAL-A					DUAL-A	1		
5	blogs	blogs	DUAL-A					DUAL-A	1		
5	blogs	blogue	DUAL-A					DUAL-A	0		
5	blogspot	blogspot	DUAL-A					DUAL-A	1		
5	blonde	blond	DUAL-A					DUAL-A	1		
5	blonde	blonde	DUAL-A					DUAL-A	1		
5	blonde	blondes	DUAL-A	B_safe	GOLD			DUAL-A	1	0.843	0.944
5	blonde	blonds	DUAL-A					DUAL-A	1		
5	blood	blood	DUAL-A					DUAL-A	1		
5	bloom	bloom	DUAL-A					DUAL-A	1		
5	blp	blp	DUAL-A					DUAL-A	1		
5	blu	blu	DUAL-A					DUAL-A	1		
5	blue	bleu	DUAL-A					DUAL-A	1		
5	blue	bleue	DUAL-A					DUAL-A	1		
5	blue	bleues	DUAL-A					DUAL-A	1		
5	blue	bleus	DUAL-A					DUAL-A	0		
5	blues	bleues	DUAL-A					DUAL-A	1		
5	blues	bleus	DUAL-A					DUAL-A	1		
5	blues	blues	DUAL-A					DUAL-A	1		
5	bluff	bluffer	DUAL-A					DUAL-A	1		
5	blunt	blunt	DUAL-A					DUAL-A	1		
5	boca	boca	DUAL-A					DUAL-A	1		
5	boer	boer	DUAL-A					DUAL-A	1		
5	boer	boers	DUAL-A					DUAL-A	1		
5	bolivia	bolivie	DUAL-A					DUAL-A	1		
5	bollywood	bollywood	DUAL-A					DUAL-A	1		
5	bolton	bolton	DUAL-A					DUAL-A	1		
5	bone	bone	DUAL-A					DUAL-A	1		
5	bones	bones	DUAL-A					DUAL-A	1		
5	bonn	bonn	DUAL-A					DUAL-A	1		
5	bonnie	bonnie	DUAL-A					DUAL-A	1		
5	bonus	bonus	DUAL-A					DUAL-A	1		
5	boost	boost	DUAL-A					DUAL-A	1		
5	boost	booster	DUAL-A	B_safe	GOLD			DUAL-A	1	0.796	0.798
5	boot	botte	DUAL-A					DUAL-A	0		
5	boots	boots	DUAL-A					DUAL-A	1		
5	bordeaux	bordeaux	DUAL-A					DUAL-A	1		
5	border	border	DUAL-A					DUAL-A	1		
5	border	bordure	DUAL-A					DUAL-A	1		
5	bordered	bordé	DUAL-A					DUAL-A	0		
5	bordered	bordée	DUAL-A					DUAL-A	0		
5	bore	bore	DUAL-A					DUAL-A	1		
5	boris	boris	DUAL-A					DUAL-A	1		
5	borneo	bornéo	DUAL-A					DUAL-A	1		
5	bosnia	bosnie	DUAL-A					DUAL-A	1		
5	botanist	botaniste	DUAL-A					DUAL-A	1		
5	botswana	botswana	DUAL-A					DUAL-A	1		
5	boulder	boulder	DUAL-A					DUAL-A	1		
5	boulevard	boulevard	DUAL-A		GOLD			DUAL-A	1	0.816	1.000
5	bowl	bol	DUAL-A		A			DUAL-A	1	0.884	0.416
5	bowling	bowling	DUAL-A					DUAL-A	1		
5	bowman	bowman	DUAL-A					DUAL-A	1		
5	boxer	boxer	DUAL-A					DUAL-A	1		
5	boycott	boycott	DUAL-A		GOLD			DUAL-A	1	0.858	1.000
5	boyd	boyd	DUAL-A					DUAL-A	1		
5	boyle	boyle	DUAL-A					DUAL-A	1		
5	bradford	bradford	DUAL-A					DUAL-A	1		
5	bradley	bradley	DUAL-A					DUAL-A	1		
5	brady	brady	DUAL-A					DUAL-A	1		
5	branch	branche	DUAL-A					DUAL-A	1		
5	branches	branches	DUAL-A					DUAL-A	1		
5	brandon	brandon	DUAL-A					DUAL-A	1		
5	brasil	brasil	DUAL-A					DUAL-A	1		
5	brave	brave	DUAL-A					DUAL-A	1		
5	brave	braves	DUAL-A					DUAL-A	1		
5	braves	braves	DUAL-A					DUAL-A	1		
5	bravo	bravo	DUAL-A					DUAL-A	1		
5	brazil	brésil	DUAL-A		GOLD			DUAL-A	0	0.901	0.963
5	brazilian	brésilienne	DUAL-A		GOLD			DUAL-A	0	0.851	0.985
5	brazilian	brésiliennes	DUAL-A					DUAL-A	0		
5	breach	brèche	DUAL-A		GOLD			DUAL-A	0	0.742	0.467
5	break	break	DUAL-A					DUAL-A	1		
5	brent	brent	DUAL-A					DUAL-A	1		
5	breton	breton	DUAL-A					DUAL-A	1		
5	breton	bretonne	DUAL-A					DUAL-A	1		
5	breton	bretons	DUAL-A					DUAL-A	1		
5	brian	brian	DUAL-A					DUAL-A	1		
5	bricks	briques	DUAL-A					DUAL-A	0		
5	brief	brève	DUAL-A					DUAL-A	0		
5	brief	brèves	DUAL-A					DUAL-A	0		
5	brien	brien	DUAL-A					DUAL-A	1		
5	brig	brick	DUAL-A					DUAL-A	0		
5	brigade	brigade	DUAL-A					DUAL-A	1		
5	briggs	briggs	DUAL-A					DUAL-A	1		
5	bright	bright	DUAL-A					DUAL-A	1		
5	brilliant	brillante	DUAL-A					DUAL-A	1		
5	brisbane	brisbane	DUAL-A					DUAL-A	1		
5	bristol	bristol	DUAL-A		GOLD			DUAL-A	1	0.855	1.000
5	brock	brock	DUAL-A					DUAL-A	1		
5	broken	broken	DUAL-A					DUAL-A	1		
5	broncos	broncos	DUAL-A					DUAL-A	1		
5	bronze	bronze	DUAL-A					DUAL-A	1		
5	brook	brook	DUAL-A					DUAL-A	1		
5	brooke	brooke	DUAL-A					DUAL-A	1		
5	brooks	brooks	DUAL-A					DUAL-A	1		
5	brothers	brothers	DUAL-A					DUAL-A	1		
5	brown	brown	DUAL-A					DUAL-A	1		
5	brown	brun	DUAL-A					DUAL-A	0		
5	brown	brune	DUAL-A					DUAL-A	0		
5	brown	brunes	DUAL-A					DUAL-A	0		
5	browne	browne	DUAL-A					DUAL-A	1		
5	browns	browns	DUAL-A					DUAL-A	1		
5	bruins	bruins	DUAL-A					DUAL-A	1		
5	brunei	brunei	DUAL-A					DUAL-A	1		
5	bruno	bruno	DUAL-A					DUAL-A	1		
5	brunswick	brunswick	DUAL-A					DUAL-A	1		
5	brush	brosse	DUAL-A					DUAL-A	0		
5	brutal	brutal	DUAL-A					DUAL-A	1		
5	brutal	brutale	DUAL-A					DUAL-A	1		
5	bryan	bryan	DUAL-A					DUAL-A	1		
5	bubble	bubble	DUAL-A					DUAL-A	1		
5	buccaneers	buccaneers	DUAL-A					DUAL-A	1		
5	buck	buck	DUAL-A					DUAL-A	1		
5	bud	bud	DUAL-A					DUAL-A	1		
5	buddhism	bouddhisme	DUAL-A					DUAL-A	1		
5	buddhist	bouddhisme	DUAL-A					DUAL-A	1		
5	buddy	buddy	DUAL-A					DUAL-A	1		
5	buffy	buffy	DUAL-A					DUAL-A	1		
5	bug	bogue	DUAL-A					DUAL-A	0		
5	bug	bug	DUAL-A					DUAL-A	1		
5	bulgaria	bulgarie	DUAL-A					DUAL-A	1		
5	bulls	bulls	DUAL-A					DUAL-A	1		
5	bunker	bunker	DUAL-A					DUAL-A	1		
5	bunny	bunny	DUAL-A					DUAL-A	1		
5	bureaucrat	bureaucrate	DUAL-A					DUAL-A	1		
5	bureaucrat	bureaucrates	DUAL-A					DUAL-A	1		
5	burgess	burgess	DUAL-A					DUAL-A	1		
5	burkina	burkina	DUAL-A					DUAL-A	1		
5	burns	burns	DUAL-A					DUAL-A	1		
5	bus	bus	DUAL-A					DUAL-A	1		
5	busch	busch	DUAL-A					DUAL-A	1		
5	bust	buste	DUAL-A	B_safe	GOLD			DUAL-A	1	0.909	0.925
5	butter	beurre	DUAL-A					DUAL-A	0		
5	butterfly	butterfly	DUAL-A					DUAL-A	1		
5	buzz	buzz	DUAL-A					DUAL-A	1		
5	byrne	byrne	DUAL-A					DUAL-A	1		
5	byzantine	byzantine	DUAL-A					DUAL-A	1		
5	cab	cab	DUAL-A					DUAL-A	1		
5	cabin	cabane	DUAL-A					DUAL-A	0		
5	cabin	cabine	DUAL-A		GOLD			DUAL-A	1	0.933	0.810
5	cable	cable	DUAL-A					DUAL-A	1		
5	cable	câble	DUAL-A		GOLD			DUAL-A	1	0.807	0.919
5	cable	câbles	DUAL-A					DUAL-A	0		
5	cache	cache	DUAL-A					DUAL-A	1		
5	cadet	cadet	DUAL-A					DUAL-A	1		
5	cadet	cadets	DUAL-A					DUAL-A	1		
5	cadets	cadets	DUAL-A					DUAL-A	1		
5	cafe	café	DUAL-A		GOLD			DUAL-A	1	0.878	0.930
5	cage	cage	DUAL-A					DUAL-A	1		
5	cain	cain	DUAL-A					DUAL-A	1		
5	cal	cal	DUAL-A					DUAL-A	1		
5	calcio	calcio	DUAL-A					DUAL-A	1		
5	calcium	calcium	DUAL-A					DUAL-A	1		
5	calculate	calculer	DUAL-A					DUAL-A	1		
5	calculated	calculé	DUAL-A					DUAL-A	0		
5	calculated	calculée	DUAL-A					DUAL-A	1		
5	calculated	calculées	DUAL-A					DUAL-A	0		
5	calculated	calculés	DUAL-A					DUAL-A	0		
5	caldwell	caldwell	DUAL-A					DUAL-A	1		
5	caledonia	calédonie	DUAL-A					DUAL-A	1		
5	calm	calme	DUAL-A					DUAL-A	1		
5	calm	calmes	DUAL-A					DUAL-A	1		
5	calvin	calvin	DUAL-A					DUAL-A	1		
5	cam	cam	DUAL-A					DUAL-A	1		
5	cambridge	cambridge	DUAL-A					DUAL-A	1		
5	camden	camden	DUAL-A					DUAL-A	1		
5	cameron	cameron	DUAL-A					DUAL-A	1		
5	camille	camille	DUAL-A					DUAL-A	1		
5	campbell	campbell	DUAL-A					DUAL-A	1		
5	camping	camping	DUAL-A					DUAL-A	1		
5	campo	campo	DUAL-A					DUAL-A	1		
5	canal	canal	DUAL-A					DUAL-A	1		
5	canary	canari	DUAL-A					DUAL-A	1		
5	cane	cane	DUAL-A		GOLD			DUAL-A	1	0.853	1.000
5	cane	canne	DUAL-A					DUAL-A	1		
5	canvas	canevas	DUAL-A					DUAL-A	1		
5	canyon	canyon	DUAL-A					DUAL-A	1		
5	cao	cao	DUAL-A					DUAL-A	1		
5	cape	cap	DUAL-A		A			DUAL-A	1	0.853	0.423
5	cape	cape	DUAL-A					DUAL-A	1		
5	capsule	capsule	DUAL-A					DUAL-A	1		
5	captain	captain	DUAL-A					DUAL-A	1		
5	captive	captif	DUAL-A					DUAL-A	1		
5	captive	captifs	DUAL-A					DUAL-A	0		
5	captive	captive	DUAL-A					DUAL-A	1		
5	captive	captives	DUAL-A					DUAL-A	1		
5	carbon	carbone	DUAL-A	B_reservoir				DUAL-A	1		
5	cardiac	cardiaque	DUAL-A		GOLD			DUAL-A	1	0.816	0.962
5	cardiac	cardiaques	DUAL-A	B_reservoir				DUAL-A	0		
5	cardiff	cardiff	DUAL-A					DUAL-A	1		
5	cardinal	cardinal	DUAL-A		GOLD			DUAL-A	1	0.859	1.000
5	career	carrière	DUAL-A					DUAL-A	0		
5	carla	carla	DUAL-A					DUAL-A	1		
5	carlisle	carlisle	DUAL-A					DUAL-A	1		
5	carlo	carlo	DUAL-A					DUAL-A	1		
5	carlos	carlos	DUAL-A					DUAL-A	1		
5	carlton	carlton	DUAL-A					DUAL-A	1		
5	carmel	carmel	DUAL-A					DUAL-A	1		
5	carnegie	carnegie	DUAL-A					DUAL-A	1		
5	carnival	carnaval	DUAL-A					DUAL-A	1		
5	carol	carol	DUAL-A					DUAL-A	1		
5	carol	carole	DUAL-A					DUAL-A	1		
5	carr	carr	DUAL-A					DUAL-A	1		
5	carson	carson	DUAL-A					DUAL-A	1		
5	carter	carter	DUAL-A					DUAL-A	1		
5	cartoon	cartoon	DUAL-A					DUAL-A	1		
5	cascade	cascade	DUAL-A					DUAL-A	1		
5	casino	casino	DUAL-A		GOLD			DUAL-A	1	0.882	1.000
5	castillo	castillo	DUAL-A					DUAL-A	1		
5	casting	casting	DUAL-A					DUAL-A	1		
5	catalina	catalina	DUAL-A					DUAL-A	1		
5	category	catégorie	DUAL-A					DUAL-A	0		
5	category	catégories	DUAL-A					DUAL-A	0		
5	cathedral	cathédrale	DUAL-A		GOLD			DUAL-A	1	0.816	0.990
5	cathedral	cathédrales	DUAL-A					DUAL-A	1		
5	catherine	catherine	DUAL-A					DUAL-A	1		
5	cause	cause	DUAL-A		GOLD			DUAL-A	1	0.979	1.000
5	causes	causes	DUAL-A					DUAL-A	1		
5	cavalry	cavalerie	DUAL-A	B_safe	GOLD			DUAL-A	1	0.843	0.992
5	cave	cave	DUAL-A		GOLD			DUAL-A	1	0.853	1.000
5	cavity	carie	DUAL-A					DUAL-A	0		
5	cbn	cbn	DUAL-A					DUAL-A	1		
5	cbs	cbs	DUAL-A					DUAL-A	1		
5	cds	cds	DUAL-A					DUAL-A	1		
5	cease	cesse	DUAL-A					DUAL-A	1		
5	cecil	cecil	DUAL-A					DUAL-A	1		
5	celebrate	célébrer	DUAL-A					DUAL-A	0		
5	celebrated	célébré	DUAL-A					DUAL-A	0		
5	celebrated	célébrée	DUAL-A					DUAL-A	0		
5	celebrity	célébrité	DUAL-A					DUAL-A	0		
5	celebrity	célébrités	DUAL-A					DUAL-A	0		
5	celestial	céleste	DUAL-A					DUAL-A	0		
5	celestial	célestes	DUAL-A					DUAL-A	0		
5	cells	cellules	DUAL-A					DUAL-A	1		
5	cellular	cellulaire	DUAL-A					DUAL-A	1		
5	cellular	cellulaires	DUAL-A					DUAL-A	1		
5	celtic	celtic	DUAL-A					DUAL-A	1		
5	celtic	celtique	DUAL-A					DUAL-A	0		
5	centenary	centenaire	DUAL-A					DUAL-A	1		
5	center	center	DUAL-A					DUAL-A	1		
5	central	central	DUAL-A					DUAL-A	1		
5	central	centrale	DUAL-A					DUAL-A	1		
5	centro	centro	DUAL-A					DUAL-A	1		
5	century	century	DUAL-A					DUAL-A	1		
5	cerebral	cérébral	DUAL-A					DUAL-A	1		
5	cerebral	cérébrale	DUAL-A					DUAL-A	0		
5	ceremony	cérémonie	DUAL-A					DUAL-A	0		
5	cfd	cfd	DUAL-A					DUAL-A	1		
5	chad	tchadien	DUAL-A					DUAL-A	0		
5	chairs	chaises	DUAL-A					DUAL-A	1		
5	characteristic	caractéristique	DUAL-A					DUAL-A	1		
5	charlie	charlie	DUAL-A					DUAL-A	1		
5	charlton	charlton	DUAL-A					DUAL-A	1		
5	charm	charm	DUAL-A					DUAL-A	1		
5	charm	charme	DUAL-A					DUAL-A	1		
5	chassis	châssis	DUAL-A					DUAL-A	1		
5	checks	chèques	DUAL-A					DUAL-A	0		
5	cheers	tchin	DUAL-A					DUAL-A	0		
5	chelsea	chelsea	DUAL-A					DUAL-A	1		
5	cheltenham	cheltenham	DUAL-A					DUAL-A	1		
5	chennai	chennai	DUAL-A					DUAL-A	1		
5	cherokee	cherokee	DUAL-A					DUAL-A	1		
5	cherry	cherry	DUAL-A					DUAL-A	1		
5	cheshire	cheshire	DUAL-A					DUAL-A	1		
5	chester	chester	DUAL-A					DUAL-A	1		
5	chestnut	chestnut	DUAL-A					DUAL-A	1		
5	chicago	chicago	DUAL-A					DUAL-A	1		
5	chile	chili	DUAL-A		A			DUAL-A	1	0.920	0.316
5	chin	tchin	DUAL-A					DUAL-A	1		
5	ching	ching	DUAL-A					DUAL-A	1		
5	chloride	chlorure	DUAL-A					DUAL-A	1		
5	chloride	chlorures	DUAL-A					DUAL-A	0		
5	chord	accord	DUAL-A					DUAL-A	0		
5	choreographer	chorégraphe	DUAL-A					DUAL-A	1		
5	choreography	chorégraphe	DUAL-A					DUAL-A	1		
5	chris	chris	DUAL-A					DUAL-A	1		
5	christchurch	christchurch	DUAL-A					DUAL-A	1		
5	christian	christian	DUAL-A					DUAL-A	1		
5	christian	chrétienne	DUAL-A					DUAL-A	0		
5	christianity	christianisme	DUAL-A					DUAL-A	1		
5	christine	christiane	DUAL-A					DUAL-A	1		
5	christoph	christoph	DUAL-A					DUAL-A	1		
5	christopher	christophe	DUAL-A					DUAL-A	1		
5	christopher	christopher	DUAL-A					DUAL-A	1		
5	chrome	chromé	DUAL-A					DUAL-A	1		
5	chromosome	chromosome	DUAL-A					DUAL-A	1		
5	chronic	chronique	DUAL-A					DUAL-A	1		
5	chronic	chroniques	DUAL-A	B_reservoir				DUAL-A	0		
5	chronology	chronologie	DUAL-A					DUAL-A	1		
5	chrysler	chrysler	DUAL-A					DUAL-A	1		
5	churchill	churchill	DUAL-A					DUAL-A	1		
5	circle	cercle	DUAL-A					DUAL-A	1		
5	cis	cis	DUAL-A					DUAL-A	1		
5	citadel	citadelle	DUAL-A					DUAL-A	1		
5	cite	cite	DUAL-A					DUAL-A	1		
5	ciudad	ciudad	DUAL-A					DUAL-A	1		
5	civil	civil	DUAL-A					DUAL-A	1		
5	civil	civile	DUAL-A					DUAL-A	1		
5	civil	civiles	DUAL-A					DUAL-A	1		
5	clan	clan	DUAL-A					DUAL-A	1		
5	clans	clans	DUAL-A					DUAL-A	1		
5	clara	clara	DUAL-A					DUAL-A	1		
5	clarence	clarence	DUAL-A					DUAL-A	1		
5	clarinet	clarinette	DUAL-A					DUAL-A	1		
5	clarity	clarté	DUAL-A					DUAL-A	1		
5	clarkson	clarkson	DUAL-A					DUAL-A	1		
5	classes	classes	DUAL-A					DUAL-A	1		
5	classic	classic	DUAL-A					DUAL-A	1		
5	classic	classique	DUAL-A					DUAL-A	1		
5	classic	classiques	DUAL-A	B_reservoir				DUAL-A	0		
5	classics	classiques	DUAL-A					DUAL-A	1		
5	claudio	claudio	DUAL-A					DUAL-A	1		
5	claus	claus	DUAL-A					DUAL-A	1		
5	clay	clay	DUAL-A					DUAL-A	1		
5	clayton	clayton	DUAL-A					DUAL-A	1		
5	clearance	clairance	DUAL-A					DUAL-A	1		
5	clement	clement	DUAL-A					DUAL-A	1		
5	clement	clément	DUAL-A					DUAL-A	1		
5	clerk	clerc	DUAL-A					DUAL-A	1		
5	cleveland	cleveland	DUAL-A					DUAL-A	1		
5	click	cliquant	DUAL-A					DUAL-A	0		
5	click	cliquer	DUAL-A					DUAL-A	0		
5	click	cliquez	DUAL-A					DUAL-A	0		
5	clifton	clifton	DUAL-A					DUAL-A	1		
5	climax	climax	DUAL-A					DUAL-A	1		
5	clinic	clinique	DUAL-A					DUAL-A	0		
5	clinton	clinton	DUAL-A					DUAL-A	1		
5	clips	clips	DUAL-A					DUAL-A	1		
5	clive	clive	DUAL-A					DUAL-A	1		
5	clone	clonage	DUAL-A					DUAL-A	1		
5	clone	cloner	DUAL-A					DUAL-A	1		
5	closed	clos	DUAL-A					DUAL-A	1		
5	closing	clôture	DUAL-A					DUAL-A	0		
5	closure	clôture	DUAL-A					DUAL-A	0		
5	cloud	cloud	DUAL-A					DUAL-A	1		
