a	b	hops	quality	subchain
fr:petites	en:ported	2	0.976	≈ fr:petites ~ fr:petite ≈ en:ported
fr:petites	fr:portés	3	0.976	≈ fr:petites ~ fr:petite ≈ en:ported fr:portés
fr:petite	fr:portés	2	0.976	~ fr:petite ≈ en:ported = fr:portés
en:petit	fr:porté	6	0.976	en:petit ≈ fr:petit ~ en:petite ≈ fr:petites ~ fr:petite ≈ en:ported = fr:porté
fr:petit	fr:porté	5	0.976	≈ fr:petit en:petite ≈ fr:petites ~ fr:petite ≈ en:ported = fr:porté
fr:petites	fr:porté	3	0.976	≈ fr:petites ~ fr:petite ≈ en:ported fr:porté
fr:petite	fr:porté	2	0.976	~ fr:petite ≈ en:ported = fr:porté
en:poof	fr:poupe	2	0.976	en:poof ≈ fr:pouf ~ fr:poupe
en:poof	en:poop	3	0.976	en:poof ≈ fr:pouf ~ fr:poupe ≈ en:poop
en:poof	fr:crotte	4	0.976	en:poof ≈ fr:pouf ~ fr:poupe ≈ en:poop = fr:crotte
fr:pouf	en:poop	2	0.976	≈ fr:pouf fr:poupe ≈ en:poop
fr:pouf	fr:crotte	3	0.976	≈ fr:pouf fr:poupe ≈ en:poop = fr:crotte
fr:poupe	fr:crotte	2	0.976	~ fr:poupe ≈ en:poop fr:crotte
en:poof	fr:caca	4	0.976	en:poof ≈ fr:pouf ~ fr:poupe ≈ en:poop = fr:caca
fr:pouf	fr:caca	3	0.976	≈ fr:pouf fr:poupe ≈ en:poop = fr:caca
fr:poupe	fr:caca	2	0.976	~ fr:poupe ≈ en:poop fr:caca
en:ported	fr:klein	4	0.976	en:ported ≈ fr:petite ~ fr:petit ≈ en:petit ~ fr:klein
fr:petite	fr:klein	3	0.976	≈ fr:petite fr:petit ≈ en:petit ~ fr:klein
fr:petit	fr:klein	2	0.976	~ fr:petit ≈ en:petit fr:klein
en:retrieved	fr:rient rive	2	0.976	en:retrieved ~ en:retrieve ≈ fr:rient rive
fr:bey rient	fr:berry	2	0.976	~ fr:bey rient ≈ en:berry ~ fr:berry
en:retrieved	fr:bey rient	3	0.976	en:retrieved ~ en:retrieve ≈ fr:rient rive ~ fr:bey rient
en:retrieved	en:berry	4	0.976	en:retrieved ~ en:retrieve ≈ fr:rient rive ~ fr:bey rient ≈ en:berry
en:retrieved	fr:berry	5	0.976	en:retrieved ~ en:retrieve ≈ fr:rient rive ~ fr:bey rient ≈ en:berry ~ fr:berry
en:retrieve	fr:bey rient	2	0.976	~ en:retrieve fr:rient rive ~ fr:bey rient
en:retrieve	en:berry	3	0.976	~ en:retrieve fr:rient rive ~ fr:bey rient ≈ en:berry
en:retrieve	fr:berry	4	0.976	~ en:retrieve fr:rient rive ~ fr:bey rient ≈ en:berry ~ fr:berry
fr:rient rive	en:berry	2	0.976	≈ fr:rient rive ~ fr:bey rient en:berry
fr:rient rive	fr:berry	3	0.976	≈ fr:rient rive ~ fr:bey rient en:berry ~ fr:berry
en:root	en:route	3	0.976	en:root ≈ fr:route ~ fr:routes ≈ en:route
en:root	fr:itinéraire	4	0.976	en:root ≈ fr:route ~ fr:routes ≈ en:route = fr:itinéraire
fr:route	en:route	2	0.976	≈ fr:route fr:routes ≈ en:route
fr:route	fr:itinéraire	3	0.976	≈ fr:route fr:routes ≈ en:route = fr:itinéraire
fr:routes	fr:itinéraire	2	0.976	~ fr:routes ≈ en:route fr:itinéraire
en:sissy	fr:dette	2	0.976	en:sissy ≈ fr:ceci ~ fr:dette
en:sissy	en:debt	3	0.976	en:sissy ≈ fr:ceci ~ fr:dette ≈ en:debt
en:sissy	fr:endettement	4	0.976	en:sissy ≈ fr:ceci ~ fr:dette ≈ en:debt = fr:endettement
en:sissy	fr:dettes	4	0.976	en:sissy ≈ fr:ceci ~ fr:dette ≈ en:debt = fr:dettes
en:steal	en:faller	2	0.976	≈ en:steal = fr:voler ≈ en:faller
en:steal	fr:tombée	3	0.976	≈ en:steal = fr:voler ≈ en:faller fr:tombée
fr:voler	fr:tombée	2	0.976	= fr:voler ≈ en:faller ~ fr:tombée
en:steel	en:faller	5	0.976	en:steel ≈ fr:styles ~ fr:style ≈ en:steal = fr:voler ≈ en:faller
en:steel	fr:tombée	6	0.976	en:steel ≈ fr:styles ~ fr:style ≈ en:steal = fr:voler ≈ en:faller ~ fr:tombée
fr:styles	en:faller	4	0.976	≈ fr:styles fr:style ≈ en:steal = fr:voler ≈ en:faller
fr:styles	fr:tombée	5	0.976	≈ fr:styles fr:style ≈ en:steal = fr:voler ≈ en:faller ~ fr:tombée
fr:style	en:faller	3	0.976	~ fr:style ≈ en:steal fr:voler ≈ en:faller
fr:style	fr:tombée	4	0.976	~ fr:style ≈ en:steal fr:voler ≈ en:faller ~ fr:tombée
en:supreme	en:soup	3	0.976	en:supreme ≈ fr:soupe rimes ~ fr:soupes ≈ en:soup
en:supreme	fr:soupe	4	0.976	en:supreme ≈ fr:soupe rimes ~ fr:soupes ≈ en:soup ~ fr:soupe
en:supreme	en:super	5	0.976	en:supreme ≈ fr:soupe rimes ~ fr:soupes ≈ en:soup ~ fr:soupe ≈ en:super
en:supreme	fr:super	6	0.976	en:supreme ≈ fr:soupe rimes ~ fr:soupes ≈ en:soup ~ fr:soupe ≈ en:super ~ fr:super
fr:soupe rimes	en:soup	2	0.976	≈ fr:soupe rimes fr:soupes ≈ en:soup
fr:soupe rimes	fr:soupe	3	0.976	≈ fr:soupe rimes fr:soupes ≈ en:soup ~ fr:soupe
fr:soupe rimes	en:super	4	0.976	≈ fr:soupe rimes fr:soupes ≈ en:soup ~ fr:soupe ≈ en:super
fr:soupe rimes	fr:super	5	0.976	≈ fr:soupe rimes fr:soupes ≈ en:soup ~ fr:soupe ≈ en:super ~ fr:super
en:swing	fr:soudée	5	0.976	en:swing ~ fr:swing ≈ en:suing ~ en:sued ≈ fr:soudent ~ fr:soudée
fr:swing	fr:soudée	4	0.976	~ fr:swing en:suing ~ en:sued ≈ fr:soudent ~ fr:soudée
en:telly	fr:tels	5	0.976	en:telly ~ en:tell ≈ fr:telles ~ fr:telle ≈ en:tel ~ fr:tels
en:tell	fr:tels	4	0.976	~ en:tell fr:telles ~ fr:telle ≈ en:tel ~ fr:tels
fr:telles	fr:tels	3	0.976	≈ fr:telles ~ fr:telle en:tel ~ fr:tels
fr:telle	fr:tels	2	0.976	~ fr:telle ≈ en:tel ~ fr:tels
en:treat esse	fr:triste	2	0.976	en:treat esse ≈ fr:tristesse ~ fr:triste
en:treat esse	en:triste	3	0.976	en:treat esse ≈ fr:tristesse ~ fr:triste ≈ en:triste
en:treat esse	fr:tristan	4	0.976	en:treat esse ≈ fr:tristesse ~ fr:triste ≈ en:triste ~ fr:tristan
fr:tristesse	en:triste	2	0.976	≈ fr:tristesse fr:triste ≈ en:triste
fr:tristesse	fr:tristan	3	0.976	≈ fr:tristesse fr:triste ≈ en:triste ~ fr:tristan
fr:triste	fr:tristan	2	0.976	~ fr:triste ≈ en:triste fr:tristan
en:beetroot	fr:routes	2	0.975	en:beetroot ≈ fr:but route ~ fr:routes
en:beetroot	en:route	3	0.975	en:beetroot ≈ fr:but route ~ fr:routes ≈ en:route
en:beetroot	fr:route	4	0.975	en:beetroot ≈ fr:but route ~ fr:routes ≈ en:route ~ fr:route
en:beetroot	en:root	5	0.975	en:beetroot ≈ fr:but route ~ fr:routes ≈ en:route ~ fr:route ≈ en:root
en:beetroot	fr:root	6	0.975	en:beetroot ≈ fr:but route ~ fr:routes ≈ en:route ~ fr:route ≈ en:root ~ fr:root
fr:but route	en:route	2	0.975	≈ fr:but route fr:routes ≈ en:route
fr:but route	fr:route	3	0.975	≈ fr:but route fr:routes ≈ en:route ~ fr:route
fr:but route	en:root	4	0.975	≈ fr:but route fr:routes ≈ en:route ~ fr:route ≈ en:root
fr:but route	fr:root	5	0.975	≈ fr:but route fr:routes ≈ en:route ~ fr:route ≈ en:root ~ fr:root
en:benny	fr:bénin	2	0.975	en:benny ≈ fr:béni ~ fr:bénin
fr:hâtent	fr:out	2	0.975	~ fr:hâtent en:out ~ fr:out
en:booed	fr:boum	4	0.975	en:booed ≈ fr:boudes ~ fr:boumes ≈ en:boom = fr:boum
fr:boudes	fr:boum	3	0.975	≈ fr:boudes fr:boumes ≈ en:boom = fr:boum
fr:boumes	fr:boum	2	0.975	~ fr:boumes ≈ en:boom fr:boum
en:booty	fr:boutis	2	0.975	en:booty ~ en:bootie ≈ fr:boutis
en:booty	fr:bout	3	0.975	en:booty ~ en:bootie ≈ fr:boutis ~ fr:bout
en:booty	en:boo	4	0.975	en:booty ~ en:bootie ≈ fr:boutis ~ fr:bout ≈ en:boo
en:booty	fr:boo	5	0.975	en:booty ~ en:bootie ≈ fr:boutis ~ fr:bout ≈ en:boo ~ fr:boo
en:chef	fr:directeurs	2	0.975	en:chef ≈ fr:chefs ~ fr:directeurs
en:chute	en:shoot	3	0.975	en:chute ≈ fr:shoote ~ fr:shootes ≈ en:shoot
en:chute	fr:shootes	2	0.975	en:chute ≈ fr:shoote ~ fr:shootes
en:chute	fr:shoot	4	0.975	en:chute ≈ fr:shoote ~ fr:shootes ≈ en:shoot ~ fr:shoot
en:chute	en:should	5	0.975	en:chute ≈ fr:shoote ~ fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:should
en:chute	fr:devrait	6	0.975	en:chute ≈ fr:shoote ~ fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:should = fr:devrait
fr:shoote	en:shoot	2	0.975	≈ fr:shoote fr:shootes ≈ en:shoot
fr:shoote	fr:shoot	3	0.975	≈ fr:shoote fr:shootes ≈ en:shoot ~ fr:shoot
fr:shoote	en:should	4	0.975	≈ fr:shoote fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:should
fr:shoote	fr:devrait	5	0.975	≈ fr:shoote fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:should = fr:devrait
fr:shootes	en:should	3	0.975	~ fr:shootes ≈ en:shoot fr:shoot ≈ en:should
fr:shootes	fr:devrait	4	0.975	~ fr:shootes ≈ en:shoot fr:shoot ≈ en:should = fr:devrait
en:shoot	fr:devrait	3	0.975	≈ en:shoot ~ fr:shoot ≈ en:should fr:devrait
fr:shoot	fr:devrait	2	0.975	~ fr:shoot ≈ en:should = fr:devrait
en:coolie	fr:coulait	2	0.975	en:coolie ≈ fr:coulis ~ fr:coulait
en:coolly	fr:coulait	2	0.975	en:coolly ≈ fr:coulis ~ fr:coulait
en:dealer	fr:han	3	0.975	en:dealer ~ fr:dealer ≈ en:dele ~ fr:han
fr:dealer	fr:han	2	0.975	~ fr:dealer en:dele ~ fr:han
en:enemy	fr:ennemie	2	0.975	en:enemy ≈ fr:ennemies ~ fr:ennemie
en:fort	fr:für	3	0.975	en:fort ~ fr:fort ≈ en:for ~ fr:für
fr:fort	fr:für	2	0.975	~ fr:fort en:for ~ fr:für
en:grief	en:claws	2	0.975	en:grief ≈ fr:griffes = en:claws
en:grief	fr:clause	3	0.975	en:grief ≈ fr:griffes = en:claws ≈ fr:clause
fr:griffes	fr:clause	2	0.975	≈ fr:griffes en:claws ≈ fr:clause
fr:laisses	fr:moins	3	0.975	≈ fr:laisses fr:laissent ≈ en:less ~ fr:moins
en:least	fr:list	2	0.975	en:least ≈ fr:listes ~ fr:list
en:least	fr:listes	2	0.975	en:least ≈ fr:list ~ fr:listes
en:lesser	fr:laissent	2	0.975	en:lesser ≈ fr:laisses ~ fr:laissent
en:lesser	en:less	3	0.975	en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:less
en:lesser	fr:moins	4	0.975	en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:less ~ fr:moins
fr:laisses	en:less	2	0.975	≈ fr:laisses fr:laissent ≈ en:less
fr:laissent	fr:moins	2	0.975	~ fr:laissent ≈ en:less fr:moins
fr:mali	fr:chics	3	0.975	≈ fr:mali fr:chique ≈ en:chic = fr:chics
fr:chique	fr:chics	2	0.975	~ fr:chique ≈ en:chic fr:chics
en:marly	fr:chics	4	0.975	en:marly ≈ fr:mali ~ fr:chique ≈ en:chic = fr:chics
en:masque	fr:masqué	2	0.975	en:masque ≈ fr:masque ~ fr:masqué
en:me	fr:mi	2	0.975	en:me ≈ fr:mie ~ fr:mi
en:me	fr:mie	2	0.975	en:me ≈ fr:mi ~ fr:mie
en:naught	fr:notée	2	0.975	en:naught ≈ fr:notent ~ fr:notée
en:out	fr:hâte	2	0.975	en:out ≈ fr:hâtes ~ fr:hâte
en:peri	en:perry	2	0.975	en:peri = fr:péri ≈ en:perry
en:peri	fr:perry	3	0.975	en:peri = fr:péri ≈ en:perry ~ fr:perry
fr:péri	fr:perry	2	0.975	= fr:péri en:perry ~ fr:perry
en:poof	fr:poules	2	0.975	en:poof ≈ fr:pouffes ~ fr:poules
en:poof	en:pool	3	0.975	en:poof ≈ fr:pouffes ~ fr:poules ≈ en:pool
en:poof	fr:pool	4	0.975	en:poof ≈ fr:pouffes ~ fr:poules ≈ en:pool ~ fr:pool
fr:pouffes	en:pool	2	0.975	≈ fr:pouffes fr:poules ≈ en:pool
fr:pouffes	fr:pool	3	0.975	≈ fr:pouffes fr:poules ≈ en:pool ~ fr:pool
en:pool	fr:poneys	2	0.975	en:pool ≈ fr:poules ~ fr:poneys
en:preset	en:out	2	0.975	en:preset ~ fr:hâtent ≈ en:out
en:preset	fr:out	3	0.975	en:preset ~ fr:hâtent ≈ en:out ~ fr:out
en:quick	fr:coulent	2	0.975	en:quick ≈ fr:couic ~ fr:coulent
en:quick	en:cool	3	0.975	en:quick ≈ fr:couic ~ fr:coulent ≈ en:cool
en:quick	fr:cool	4	0.975	en:quick ≈ fr:couic ~ fr:coulent ≈ en:cool ~ fr:cool
fr:couic	en:cool	2	0.975	≈ fr:couic fr:coulent ≈ en:cool
fr:couic	fr:cool	3	0.975	≈ fr:couic fr:coulent ≈ en:cool ~ fr:cool
en:sealer	fr:saigné	2	0.975	en:sealer ≈ fr:scellé ~ fr:saigné
en:sensors	fr:sain ses	2	0.975	en:sensors ~ en:sensor ≈ fr:sain ses
en:sport	fr:spot	2	0.975	en:sport ≈ fr:spots ~ fr:spot
en:steal	fr:tombé	3	0.975	≈ en:steal = fr:voler ≈ en:faller fr:tombé
fr:voler	fr:tombé	2	0.975	= fr:voler ≈ en:faller ~ fr:tombé
en:steel	fr:tombé	6	0.975	en:steel ≈ fr:styles ~ fr:style ≈ en:steal = fr:voler ≈ en:faller ~ fr:tombé
fr:styles	fr:tombé	5	0.975	≈ fr:styles fr:style ≈ en:steal = fr:voler ≈ en:faller ~ fr:tombé
fr:style	fr:tombé	4	0.975	~ fr:style ≈ en:steal fr:voler ≈ en:faller ~ fr:tombé
en:stem	fr:désordre	4	0.975	en:stem ≈ fr:stemms ~ fr:messe ≈ en:mess = fr:désordre
fr:stemms	fr:désordre	3	0.975	≈ fr:stemms fr:messe ≈ en:mess = fr:désordre
fr:messe	fr:désordre	2	0.975	~ fr:messe ≈ en:mess fr:désordre
en:stem	fr:bordel	4	0.975	en:stem ≈ fr:stemms ~ fr:messe ≈ en:mess = fr:bordel
fr:stemms	fr:bordel	3	0.975	≈ fr:stemms fr:messe ≈ en:mess = fr:bordel
fr:messe	fr:bordel	2	0.975	~ fr:messe ≈ en:mess fr:bordel
en:talk	fr:touchés	2	0.975	en:talk ≈ fr:toquent ~ fr:touchés
en:teak	en:techs	3	0.975	≈ en:teak = fr:teck en:tech ~ en:techs
en:teak	fr:sexe	4	0.975	≈ en:teak = fr:teck en:tech ~ en:techs ≈ fr:sexe
fr:teck	en:techs	2	0.975	= fr:teck ≈ en:tech ~ en:techs
fr:tics	fr:sexe	5	0.975	~ fr:tics en:teak = fr:teck ≈ en:tech ~ en:techs ≈ fr:sexe
en:terrors	fr:terre	3	0.975	en:terrors ~ en:terror ≈ fr:terres ~ fr:terre
en:terrors	fr:terres	2	0.975	en:terrors ~ en:terror ≈ fr:terres
en:terror	fr:terre	2	0.975	~ en:terror fr:terres ~ fr:terre
en:tics	en:techs	5	0.975	en:tics ~ fr:tics ≈ en:teak = fr:teck ≈ en:tech ~ en:techs
en:tics	fr:sexe	6	0.975	en:tics ~ fr:tics ≈ en:teak = fr:teck ≈ en:tech ~ en:techs ≈ fr:sexe
fr:tics	en:techs	4	0.975	~ fr:tics en:teak = fr:teck ≈ en:tech ~ en:techs
en:trot	fr:trot	2	0.975	en:trot ≈ fr:trotte ~ fr:trot
en:true	fr:trous lies	2	0.975	en:true ≈ fr:trous ~ fr:trous lies
en:true	en:truly	3	0.975	en:true ≈ fr:trous ~ fr:trous lies ≈ en:truly
en:true	fr:vraiment	4	0.975	en:true ≈ fr:trous ~ fr:trous lies ≈ en:truly = fr:vraiment
fr:trous	en:truly	2	0.975	≈ fr:trous fr:trous lies ≈ en:truly
fr:trous	fr:vraiment	3	0.975	≈ fr:trous fr:trous lies ≈ en:truly = fr:vraiment
fr:trous lies	fr:vraiment	2	0.975	~ fr:trous lies ≈ en:truly fr:vraiment
en:true	fr:réellement	4	0.975	en:true ≈ fr:trous ~ fr:trous lies ≈ en:truly = fr:réellement
fr:trous	fr:réellement	3	0.975	≈ fr:trous fr:trous lies ≈ en:truly = fr:réellement
fr:trous lies	fr:réellement	2	0.975	~ fr:trous lies ≈ en:truly fr:réellement
en:true	fr:véritablement	4	0.975	en:true ≈ fr:trous ~ fr:trous lies ≈ en:truly = fr:véritablement
fr:trous	fr:véritablement	3	0.975	≈ fr:trous fr:trous lies ≈ en:truly = fr:véritablement
fr:trous lies	fr:véritablement	2	0.975	~ fr:trous lies ≈ en:truly fr:véritablement
en:truly	fr:vrais	4	0.975	en:truly ≈ fr:trous lies ~ fr:trous ≈ en:true = fr:vrais
fr:trous lies	fr:vrais	3	0.975	≈ fr:trous lies fr:trous ≈ en:true = fr:vrais
fr:trous	fr:vrais	2	0.975	~ fr:trous ≈ en:true fr:vrais
en:about	fr:émettent	2	0.974	en:about ≈ fr:ébattent ~ fr:émettent
fr:rient hélas	en:retailer	2	0.974	~ fr:rient hélas ≈ en:retailers en:retailer
fr:rient hélas	fr:rient ailé	3	0.974	~ fr:rient hélas ≈ en:retailers en:retailer ≈ fr:rient ailé
fr:rient hélas	fr:mets rient	4	0.974	~ fr:rient hélas ≈ en:retailers en:retailer ≈ fr:rient ailé ~ fr:mets rient
en:butter	fr:beautés	2	0.974	en:butter ≈ fr:beauté ~ fr:beautés
en:cask	fr:casques	2	0.974	en:cask ≈ fr:casque ~ fr:casques
en:cool	fr:couvrant	2	0.974	en:cool ≈ fr:coulent ~ fr:couvrant
en:cooler	fr:couvrant	2	0.974	en:cooler ≈ fr:coulent ~ fr:couvrant
en:corn	en:corny	2	0.974	en:corn ≈ fr:corne ~ en:corny
en:corn	fr:connu	3	0.974	en:corn ≈ fr:corne ~ en:corny ≈ fr:connu
en:corn	fr:connue	4	0.974	en:corn ≈ fr:corne ~ en:corny ≈ fr:connu ~ fr:connue
fr:corne	fr:connu	2	0.974	≈ fr:corne en:corny ≈ fr:connu
fr:corne	fr:connue	3	0.974	≈ fr:corne en:corny ≈ fr:connu ~ fr:connue
en:corny	fr:connue	2	0.974	~ en:corny ≈ fr:connu fr:connue
en:corn	fr:connus	4	0.974	en:corn ≈ fr:corne ~ en:corny ≈ fr:connu ~ fr:connus
fr:corne	fr:connus	3	0.974	≈ fr:corne en:corny ≈ fr:connu ~ fr:connus
en:corny	fr:connus	2	0.974	~ en:corny ≈ fr:connu fr:connus
en:creepy	fr:mœurs	2	0.974	en:creepy ≈ fr:crépi ~ fr:mœurs
en:derry	fr:terre	2	0.974	en:derry ≈ fr:terrer ~ fr:terre
en:derry	en:terror	3	0.974	en:derry ≈ fr:terrer ~ fr:terre ≈ en:terror
en:derry	fr:terreur	4	0.974	en:derry ≈ fr:terrer ~ fr:terre ≈ en:terror ~ fr:terreur
fr:terrer	en:terror	2	0.974	≈ fr:terrer fr:terre ≈ en:terror
fr:terrer	fr:terreur	3	0.974	≈ fr:terrer fr:terre ≈ en:terror ~ fr:terreur
fr:terre	fr:terreur	2	0.974	~ fr:terre ≈ en:terror fr:terreur
en:fee	fr:fiefs	2	0.974	en:fee ≈ fr:fies ~ fr:fiefs
en:feeler	fr:sentir	4	0.974	en:feeler ≈ fr:filer ~ fr:files ≈ en:feel = fr:sentir
fr:filer	fr:sentir	3	0.974	≈ fr:filer fr:files ≈ en:feel = fr:sentir
fr:files	fr:sentir	2	0.974	~ fr:files ≈ en:feel fr:sentir
en:fessed	fr:sais	2	0.974	en:fessed ≈ fr:veste ~ fr:sais
en:fila	fr:sentir	4	0.974	en:fila ≈ fr:filer ~ fr:files ≈ en:feel = fr:sentir
en:former	fr:formes	3	0.974	en:former ≈ fr:forme = en:form ≈ fr:formes
en:former	fr:forma	4	0.974	en:former ≈ fr:forme = en:form ≈ fr:formes ~ fr:forma
fr:forme	fr:formes	2	0.974	≈ fr:forme en:form ≈ fr:formes
fr:forme	fr:forma	3	0.974	≈ fr:forme en:form ≈ fr:formes ~ fr:forma
en:form	fr:forma	2	0.974	= en:form ≈ fr:formes fr:forma
en:genesis	fr:djinns	2	0.974	en:genesis ≈ fr:djinns hisse ~ fr:djinns
en:genesis	en:jean	3	0.974	en:genesis ≈ fr:djinns hisse ~ fr:djinns ≈ en:jean
en:genesis	fr:jean	4	0.974	en:genesis ≈ fr:djinns hisse ~ fr:djinns ≈ en:jean ~ fr:jean
en:genesis	en:gene	5	0.974	en:genesis ≈ fr:djinns hisse ~ fr:djinns ≈ en:jean ~ fr:jean ≈ en:gene
en:genesis	fr:gene	6	0.974	en:genesis ≈ fr:djinns hisse ~ fr:djinns ≈ en:jean ~ fr:jean ≈ en:gene ~ fr:gene
fr:djinns hisse	en:jean	2	0.974	≈ fr:djinns hisse fr:djinns ≈ en:jean
fr:djinns hisse	fr:jean	3	0.974	≈ fr:djinns hisse fr:djinns ≈ en:jean ~ fr:jean
fr:djinns hisse	en:gene	4	0.974	≈ fr:djinns hisse fr:djinns ≈ en:jean ~ fr:jean ≈ en:gene
fr:djinns hisse	fr:gene	5	0.974	≈ fr:djinns hisse fr:djinns ≈ en:jean ~ fr:jean ≈ en:gene ~ fr:gene
fr:djinns	en:gene	3	0.974	~ fr:djinns ≈ en:jean fr:jean ≈ en:gene
fr:djinns	fr:gene	4	0.974	~ fr:djinns ≈ en:jean fr:jean ≈ en:gene ~ fr:gene
fr:freinent chipe	fr:amitié	2	0.974	~ fr:freinent chipe ≈ en:friendship fr:amitié
en:me	fr:ist	2	0.974	en:me ≈ fr:mi ~ fr:ist
en:messing	en:mess	2	0.974	en:messing ~ fr:messes ≈ en:mess
en:messing	fr:mess	3	0.974	en:messing ~ fr:messes ≈ en:mess ~ fr:mess
en:metres	en:meet	4	0.974	en:metres ~ en:metre ≈ fr:mité ~ fr:mite ≈ en:meet
en:metres	fr:rencontrez	5	0.974	en:metres ~ en:metre ≈ fr:mité ~ fr:mite ≈ en:meet = fr:rencontrez
en:metres	fr:rencontre	5	0.974	en:metres ~ en:metre ≈ fr:mité ~ fr:mite ≈ en:meet = fr:rencontre
en:metres	fr:rencontrer	5	0.974	en:metres ~ en:metre ≈ fr:mité ~ fr:mite ≈ en:meet = fr:rencontrer
en:metres	fr:mité	2	0.974	en:metres ~ en:metre ≈ fr:mité
en:metres	fr:mite	3	0.974	en:metres ~ en:metre ≈ fr:mité ~ fr:mite
en:metre	fr:mite	2	0.974	~ en:metre fr:mité ~ fr:mite
fr:mité	en:meet	2	0.974	≈ fr:mité ~ fr:mite en:meet
fr:mité	fr:rencontrez	3	0.974	≈ fr:mité ~ fr:mite en:meet = fr:rencontrez
fr:mité	fr:rencontre	3	0.974	≈ fr:mité ~ fr:mite en:meet = fr:rencontre
fr:mité	fr:rencontrer	3	0.974	≈ fr:mité ~ fr:mite en:meet = fr:rencontrer
fr:mite	fr:rencontrer	2	0.974	~ fr:mite ≈ en:meet = fr:rencontrer
en:paired	fr:perd	2	0.974	en:paired ≈ fr:perde ~ fr:perd
en:pea	fr:psi	2	0.974	en:pea ≈ fr:pies ~ fr:psi
en:pee	fr:psi	2	0.974	en:pee ≈ fr:pies ~ fr:psi
en:piece	fr:pies	3	0.974	en:piece ≈ fr:pisse = en:pee ≈ fr:pies
en:piece	fr:psi	4	0.974	en:piece ≈ fr:pisse = en:pee ≈ fr:pies ~ fr:psi
fr:pisse	fr:pies	2	0.974	≈ fr:pisse en:pee ≈ fr:pies
fr:pisse	fr:psi	3	0.974	≈ fr:pisse en:pee ≈ fr:pies ~ fr:psi
en:sheep	fr:freinent chipe	2	0.974	en:sheep ≈ fr:chipe ~ fr:freinent chipe
en:sheep	en:friendship	3	0.974	en:sheep ≈ fr:chipe ~ fr:freinent chipe ≈ en:friendship
en:sheep	fr:amitié	4	0.974	en:sheep ≈ fr:chipe ~ fr:freinent chipe ≈ en:friendship ~ fr:amitié
fr:chipe	en:friendship	2	0.974	≈ fr:chipe fr:freinent chipe ≈ en:friendship
fr:chipe	fr:amitié	3	0.974	≈ fr:chipe fr:freinent chipe ≈ en:friendship ~ fr:amitié
en:rale	fr:véritable	2	0.974	en:rale ≈ fr:réel ~ fr:véritable
en:readies	fr:ride	3	0.974	en:readies ~ en:read ≈ fr:rides ~ fr:ride
en:readies	en:reed	4	0.974	en:readies ~ en:read ≈ fr:rides ~ fr:ride ≈ en:reed
en:readies	fr:reed	5	0.974	en:readies ~ en:read ≈ fr:rides ~ fr:ride ≈ en:reed ~ fr:reed
en:retrieve	fr:rient hélas	5	0.974	en:retrieve ≈ fr:rient rive ~ fr:rient ailé ≈ en:retailer ~ en:retailers ≈ fr:rient hélas
en:recall	fr:rient ailé	5	0.974	en:recall ≈ fr:rient collent ~ fr:rient hélas ≈ en:retailers ~ en:retailer ≈ fr:rient ailé
en:recall	en:retailer	4	0.974	en:recall ≈ fr:rient collent ~ fr:rient hélas ≈ en:retailers ~ en:retailer
fr:rient collent	en:retailer	3	0.974	≈ fr:rient collent fr:rient hélas ≈ en:retailers ~ en:retailer
en:recall	fr:mets rient	6	0.974	en:recall ≈ fr:rient collent ~ fr:rient hélas ≈ en:retailers ~ en:retailer ≈ fr:rient ailé ~ fr:mets rient
fr:rient collent	fr:rient ailé	4	0.974	≈ fr:rient collent fr:rient hélas ≈ en:retailers ~ en:retailer ≈ fr:rient ailé
fr:rient collent	fr:mets rient	5	0.974	≈ fr:rient collent fr:rient hélas ≈ en:retailers ~ en:retailer ≈ fr:rient ailé ~ fr:mets rient
en:retrieve	en:retailers	4	0.974	en:retrieve ≈ fr:rient rive ~ fr:rient ailé ≈ en:retailer ~ en:retailers
fr:rient rive	en:retailers	3	0.974	≈ fr:rient rive fr:rient ailé ≈ en:retailer ~ en:retailers
fr:rient rive	fr:rient hélas	4	0.974	≈ fr:rient rive fr:rient ailé ≈ en:retailer ~ en:retailers ≈ fr:rient hélas
en:seem	fr:cimes	2	0.974	en:seem ≈ fr:cime ~ fr:cimes
en:seem	en:seam	3	0.974	en:seem ≈ fr:cime ~ fr:cimes ≈ en:seam
en:seem	fr:filon	4	0.974	en:seem ≈ fr:cime ~ fr:cimes ≈ en:seam = fr:filon
fr:cime	en:seam	2	0.974	≈ fr:cime fr:cimes ≈ en:seam
fr:cime	fr:filon	3	0.974	≈ fr:cime fr:cimes ≈ en:seam = fr:filon
fr:cimes	fr:filon	2	0.974	~ fr:cimes ≈ en:seam fr:filon
en:seem	fr:coutures	4	0.974	en:seem ≈ fr:cime ~ fr:cimes ≈ en:seam = fr:coutures
fr:cime	fr:coutures	3	0.974	≈ fr:cime fr:cimes ≈ en:seam = fr:coutures
fr:cimes	fr:coutures	2	0.974	~ fr:cimes ≈ en:seam fr:coutures
en:seem	fr:veine	4	0.974	en:seem ≈ fr:cime ~ fr:cimes ≈ en:seam = fr:veine
