en	fr	score	tier	gold_en	gold_fr	src_tier
lender	linons dos	0.479	PASS	lenders	lin dos	S
lender	lin dose	0.521	PASS	lenders	lin dos	S
lending	lina digne	0.504	PASS	lending	lin digne	S
lending	lins digne	0.559	PASS	lending	lin digne	S
lending	linons digne	0.504	PASS	lending	lin digne	S
lending	linas digne	0.504	PASS	lending	lin digne	S
lending	lin dignes	0.543	PASS	lending	lin digne	S
lends	lina digne	0.452	PASS	lending	lin digne	S
lends	lins digne	0.493	PASS	lending	lin digne	S
lends	linons digne	0.452	PASS	lending	lin digne	S
lends	linas digne	0.452	PASS	lending	lin digne	S
lends	lin dignes	0.502	PASS	lending	lin digne	S
lend	lina digne	0.470	PASS	lending	lin digne	S
lend	lins digne	0.521	PASS	lending	lin digne	S
lend	linons digne	0.470	PASS	lending	lin digne	S
lend	linas digne	0.470	PASS	lending	lin digne	S
lend	lin dignes	0.513	PASS	lending	lin digne	S
lent	lina digne	0.461	PASS	lending	lin digne	S
lent	lins digne	0.511	PASS	lending	lin digne	S
lent	linons digne	0.461	PASS	lending	lin digne	S
lent	linas digne	0.461	PASS	lending	lin digne	S
lent	lin dignes	0.504	PASS	lending	lin digne	S
lenses	laines aises	0.850	STRICT	lenses	laines aise	S
lenses	laines aisé	0.726	STRICT	lenses	laines aise	S
lenses	laine aise	0.756	STRICT	lenses	laines aise	S
lensed	laines aises	0.753	STRICT	lenses	laines aise	S
lensed	laines aisé	0.709	STRICT	lenses	laines aise	S
lensed	laine aise	0.680	STRICT	lenses	laines aise	S
lens	laines aises	0.847	STRICT	lenses	laines aise	S
lens	laines aisé	0.718	STRICT	lenses	laines aise	S
lens	laine aise	0.822	STRICT	lenses	laines aise	S
lense	laines aises	0.847	STRICT	lenses	laines aise	S
lense	laines aisé	0.718	STRICT	lenses	laines aise	S
lense	laine aise	0.822	STRICT	lenses	laines aise	S
lensing	laines aises	0.717	STRICT	lenses	laines aise	S
lensing	laines aisé	0.669	STRICT	lenses	laines aise	S
lensing	laine aise	0.662	STRICT	lenses	laines aise	S
lesson	laid haine	0.702	STRICT	lesson	laids haine	S
lesson	laids haines	0.702	STRICT	lesson	laids haine	S
lessons	laid haine	0.579	PASS	lesson	laids haine	S
lessons	laids haines	0.579	PASS	lesson	laids haine	S
lethal	lient elles	0.719	STRICT	lethal	lient elle	S
lethal	lient ellé	0.587	PASS	lethal	lient elle	S
lethal	lient eller	0.587	PASS	lethal	lient elle	S
lethal	lient ella	0.587	PASS	lethal	lient elle	S
lethals	lient elles	0.587	PASS	lethal	lient elle	S
lethals	lient ellé	0.544	PASS	lethal	lient elle	S
lethals	lient eller	0.544	PASS	lethal	lient elle	S
lethals	lient ella	0.555	PASS	lethal	lient elle	S
letters	laids aise	0.630	STRICT	letters	laid aise	S
letters	laid aises	0.671	STRICT	letters	laid aise	S
letters	laides aise	0.630	STRICT	letters	laid aise	S
letters	laid aisé	0.547	PASS	letters	laid aise	S
letters	laide aise	0.671	STRICT	letters	laid aise	S
lettered	laids aise	0.527	PASS	letters	laid aise	S
lettered	laid aises	0.556	PASS	letters	laid aise	S
lettered	laides aise	0.527	PASS	letters	laid aise	S
lettered	laid aisé	0.527	PASS	letters	laid aise	S
lettered	laide aise	0.556	PASS	letters	laid aise	S
letter	laids aise	0.527	PASS	letters	laid aise	S
letter	laid aises	0.556	PASS	letters	laid aise	S
letter	laides aise	0.527	PASS	letters	laid aise	S
letter	laid aisé	0.527	PASS	letters	laid aise	S
letter	laide aise	0.556	PASS	letters	laid aise	S
lettering	laids aise	0.489	PASS	letters	laid aise	S
lettering	laid aises	0.513	PASS	letters	laid aise	S
lettering	laides aise	0.489	PASS	letters	laid aise	S
lettering	laid aisé	0.481	PASS	letters	laid aise	S
lettering	laide aise	0.513	PASS	letters	laid aise	S
letting	laids in	0.494	PASS	letting	laid in	S
letting	laides in	0.494	PASS	letting	laid in	S
letting	laid inés	0.548	PASS	letting	laid in	S
letting	laide in	0.494	PASS	letting	laid in	S
letting	laid inez	0.548	PASS	letting	laid in	S
letting	laid ines	0.582	PASS	letting	laid in	S
letting	laid ine	0.582	PASS	letting	laid in	S
letting	laid ins	0.478	PASS	letting	laid in	S
letting	laid ina	0.548	PASS	letting	laid in	S
lets	laids in	0.513	PASS	letting	laid in	S
lets	laides in	0.513	PASS	letting	laid in	S
lets	laid inés	0.537	PASS	letting	laid in	S
lets	laide in	0.513	PASS	letting	laid in	S
lets	laid inez	0.537	PASS	letting	laid in	S
lets	laid ines	0.568	PASS	letting	laid in	S
lets	laid ine	0.568	PASS	letting	laid in	S
lets	laid ins	0.502	PASS	letting	laid in	S
lets	laid ina	0.537	PASS	letting	laid in	S
let	laids in	0.513	PASS	letting	laid in	S
let	laides in	0.513	PASS	letting	laid in	S
let	laid inés	0.567	PASS	letting	laid in	S
let	laide in	0.513	PASS	letting	laid in	S
let	laid inez	0.567	PASS	letting	laid in	S
let	laid ines	0.604	STRICT	letting	laid in	S
let	laid ine	0.604	STRICT	letting	laid in	S
let	laid ins	0.495	PASS	letting	laid in	S
let	laid ina	0.567	PASS	letting	laid in	S
levy	lez vie	0.787	STRICT	levy	lez vies	S
levying	lez vie	0.613	STRICT	levy	lez vies	S
levied	lez vie	0.630	STRICT	levy	lez vies	S
levies	lez vie	0.630	STRICT	levy	lez vies	S
liberties	levait aises	0.512	PASS	liberties	levait aise	S
listed	laissent aidant	0.574	PASS	listed	laissent aide	S
listed	laissent aides	0.686	STRICT	listed	laissent aide	S
listed	laissent aida	0.574	PASS	listed	laissent aide	S
listed	laissent aidez	0.574	PASS	listed	laissent aide	S
listed	laissent aidé	0.574	PASS	listed	laissent aide	S
listed	laissent aider	0.574	PASS	listed	laissent aide	S
listed	laissent aident	0.686	STRICT	listed	laissent aide	S
listed	laissent aidait	0.574	PASS	listed	laissent aide	S
listing	laissent aidant	0.557	PASS	listed	laissent aide	S
listing	laissent aides	0.559	PASS	listed	laissent aide	S
listing	laissent aida	0.531	PASS	listed	laissent aide	S
listing	laissent aidez	0.531	PASS	listed	laissent aide	S
listing	laissent aidé	0.531	PASS	listed	laissent aide	S
listing	laissent aider	0.531	PASS	listed	laissent aide	S
listing	laissent aident	0.559	PASS	listed	laissent aide	S
listing	laissent aidait	0.531	PASS	listed	laissent aide	S
list	laissent aidant	0.555	PASS	listed	laissent aide	S
list	laissent aides	0.587	PASS	listed	laissent aide	S
list	laissent aida	0.555	PASS	listed	laissent aide	S
list	laissent aidez	0.555	PASS	listed	laissent aide	S
list	laissent aidé	0.555	PASS	listed	laissent aide	S
list	laissent aider	0.555	PASS	listed	laissent aide	S
list	laissent aident	0.587	PASS	listed	laissent aide	S
list	laissent aidait	0.555	PASS	listed	laissent aide	S
lists	laissent aidant	0.549	PASS	listed	laissent aide	S
lists	laissent aides	0.579	PASS	listed	laissent aide	S
lists	laissent aida	0.549	PASS	listed	laissent aide	S
lists	laissent aidez	0.549	PASS	listed	laissent aide	S
lists	laissent aidé	0.549	PASS	listed	laissent aide	S
lists	laissent aider	0.549	PASS	listed	laissent aide	S
lists	laissent aident	0.579	PASS	listed	laissent aide	S
lists	laissent aidait	0.549	PASS	listed	laissent aide	S
losers	loues aisé	0.497	PASS	losers	loues aise	S
losers	loue aise	0.703	STRICT	losers	loues aise	S
losers	loues aises	0.620	STRICT	losers	loues aise	S
loser	loues aisé	0.469	PASS	losers	loues aise	S
loser	loue aise	0.781	STRICT	losers	loues aise	S
loser	loues aises	0.596	PASS	losers	loues aise	S
loses	loues aisé	0.497	PASS	loses	loues aise	S
loses	loue aise	0.703	STRICT	loses	loues aise	S
loses	loues aises	0.620	STRICT	loses	loues aise	S
lost	loues aisé	0.457	PASS	loses	loues aise	S
lost	loue aise	0.480	PASS	loses	loues aise	S
lost	loues aises	0.479	PASS	loses	loues aise	S
lose	loues aisé	0.469	PASS	loses	loues aise	S
lose	loue aise	0.781	STRICT	loses	loues aise	S
lose	loues aises	0.596	PASS	loses	loues aise	S
losing	loue aise	0.602	STRICT	loses	loues aise	S
losing	loues aises	0.487	PASS	loses	loues aise	S
losses	la aise	0.592	PASS	losses	las aise	S
losses	las aisé	0.474	PASS	losses	las aise	S
losses	laser aise	0.530	PASS	losses	las aise	S
losses	las aises	0.592	PASS	losses	las aise	S
losses	lass aise	0.604	STRICT	losses	las aise	S
loss	la aise	0.514	PASS	losses	las aise	S
loss	las aisé	0.456	PASS	losses	las aise	S
loss	las aises	0.480	PASS	losses	las aise	S
loss	lass aise	0.480	PASS	losses	las aise	S
ls	ailes ès	0.822	STRICT	ls	aile ès	S
ls	ailé ès	0.822	STRICT	ls	aile ès	S
ls	aile è	0.479	PASS	ls	aile ès	S
maddest in	médecine	0.568	PASS	mad in	médecine	S
maddest in	médecines	0.568	PASS	mad in	médecine	S
madder in	médecine	0.554	PASS	mad in	médecine	S
madder in	médecines	0.554	PASS	mad in	médecine	S
manners meanest	management	0.455	PASS	manners meant	management	S
manners means	management	0.473	PASS	manners meant	management	S
manner meant	management	0.463	PASS	manners meant	management	S
manners meaning	management	0.469	PASS	manners meant	management	S
manners meaner	management	0.488	PASS	manners meant	management	S
manners mean	management	0.488	PASS	manners meant	management	S
many	met nient	1.000	STRICT	many	mets nient	S
marcel	mas ella	0.650	STRICT	marcel	mas elle	S
marcel	mas ellé	0.650	STRICT	marcel	mas elle	S
marcel	masa elle	0.642	STRICT	marcel	mas elle	S
marcel	masai elle	0.642	STRICT	marcel	mas elle	S
marcel	mase elle	0.681	STRICT	marcel	mas elle	S
marcel	mass elle	0.768	STRICT	marcel	mas elle	S
marcel	ma elle	0.675	STRICT	marcel	mas elle	S
marcel	mas elles	0.768	STRICT	marcel	mas elle	S
marcel	mas eller	0.650	STRICT	marcel	mas elle	S
masses	mes aisé	0.493	PASS	masses	mes aise	S
masses	mes aises	0.616	STRICT	masses	mes aise	S
masses	me aise	0.616	STRICT	masses	mes aise	S
masses	mesa aise	0.557	PASS	masses	mes aise	S
massed	mes aisé	0.464	PASS	masses	mes aise	S
massed	mes aises	0.489	PASS	masses	mes aise	S
massed	me aise	0.504	PASS	masses	mes aise	S
mass	mes aisé	0.466	PASS	masses	mes aise	S
mass	mes aises	0.492	PASS	masses	mes aise	S
mass	me aise	0.544	PASS	masses	mes aise	S
mass	mesa aise	0.486	PASS	masses	mes aise	S
massing	mes aises	0.484	PASS	masses	mes aise	S
massing	me aise	0.501	PASS	masses	mes aise	S
massing	mesa aise	0.465	PASS	masses	mes aise	S
master	mas te	0.652	STRICT	master	mas tes	S
master	mase tes	0.525	PASS	master	mas tes	S
master	mass tes	0.628	STRICT	master	mas tes	S
master	ma tes	0.504	PASS	master	mas tes	S
master	masa tes	0.493	PASS	master	mas tes	S
master	masai tes	0.493	PASS	master	mas tes	S
mastered	mas te	0.607	STRICT	master	mas tes	S
mastered	mase tes	0.482	PASS	master	mas tes	S
mastered	mass tes	0.577	PASS	master	mas tes	S
mastered	ma tes	0.460	PASS	master	mas tes	S
mastered	masa tes	0.458	PASS	master	mas tes	S
mastered	masai tes	0.458	PASS	master	mas tes	S
mastering	mas te	0.564	PASS	master	mas tes	S
mastering	mase tes	0.477	PASS	master	mas tes	S
mastering	mass tes	0.557	PASS	master	mas tes	S
mastering	ma tes	0.461	PASS	master	mas tes	S
mastering	masa tes	0.458	PASS	master	mas tes	S
mastering	masai tes	0.458	PASS	master	mas tes	S
masters	mas te	0.607	STRICT	master	mas tes	S
masters	mase tes	0.482	PASS	master	mas tes	S
masters	mass tes	0.577	PASS	master	mas tes	S
masters	ma tes	0.460	PASS	master	mas tes	S
masters	masa tes	0.458	PASS	master	mas tes	S
masters	masai tes	0.458	PASS	master	mas tes	S
matches	mata chaise	0.574	PASS	matches	mat chaise	S
matches	mater chaise	0.574	PASS	matches	mat chaise	S
matches	matez chaise	0.574	PASS	matches	mat chaise	S
matches	matant chaise	0.574	PASS	matches	mat chaise	S
matches	mats chaise	0.686	STRICT	matches	mat chaise	S
matches	mates chaise	0.686	STRICT	matches	mat chaise	S
matches	mat chaises	0.686	STRICT	matches	mat chaise	S
matches	maté chaise	0.574	PASS	matches	mat chaise	S
matches	mate chaise	0.686	STRICT	matches	mat chaise	S
match	mata chaise	0.478	PASS	matches	mat chaise	S
match	mater chaise	0.478	PASS	matches	mat chaise	S
match	matez chaise	0.478	PASS	matches	mat chaise	S
match	matant chaise	0.478	PASS	matches	mat chaise	S
match	mats chaise	0.587	PASS	matches	mat chaise	S
match	mates chaise	0.587	PASS	matches	mat chaise	S
match	mat chaises	0.587	PASS	matches	mat chaise	S
match	maté chaise	0.478	PASS	matches	mat chaise	S
match	mate chaise	0.587	PASS	matches	mat chaise	S
matched	mata chaise	0.477	PASS	matches	mat chaise	S
matched	mater chaise	0.477	PASS	matches	mat chaise	S
matched	matez chaise	0.477	PASS	matches	mat chaise	S
matched	matant chaise	0.477	PASS	matches	mat chaise	S
matched	mats chaise	0.579	PASS	matches	mat chaise	S
matched	mates chaise	0.579	PASS	matches	mat chaise	S
matched	mat chaises	0.579	PASS	matches	mat chaise	S
matched	maté chaise	0.477	PASS	matches	mat chaise	S
matched	mate chaise	0.579	PASS	matches	mat chaise	S
matching	mata chaise	0.473	PASS	matches	mat chaise	S
matching	mater chaise	0.473	PASS	matches	mat chaise	S
matching	matez chaise	0.473	PASS	matches	mat chaise	S
matching	matant chaise	0.473	PASS	matches	mat chaise	S
matching	mats chaise	0.566	PASS	matches	mat chaise	S
matching	mates chaise	0.566	PASS	matches	mat chaise	S
matching	mat chaises	0.566	PASS	matches	mat chaise	S
matching	maté chaise	0.473	PASS	matches	mat chaise	S
matching	mate chaise	0.566	PASS	matches	mat chaise	S
maternal	matin ellé	0.506	PASS	maternal	matin elle	S
maternal	matin eller	0.506	PASS	maternal	matin elle	S
maternal	matinée elle	0.547	PASS	maternal	matin elle	S
maternal	matin ella	0.506	PASS	maternal	matin elle	S
maternal	matins elle	0.569	PASS	maternal	matin elle	S
maternal	matines elle	0.547	PASS	maternal	matin elle	S
maternal	matin elles	0.599	PASS	maternal	matin elle	S
maternal	matinées elle	0.525	PASS	maternal	matin elle	S
matters	mate aise	0.562	PASS	matters	mat aise	S
matters	mates aise	0.537	PASS	matters	mat aise	S
matters	mats aise	0.537	PASS	matters	mat aise	S
matters	mata aise	0.532	PASS	matters	mat aise	S
matters	mater aise	0.532	PASS	matters	mat aise	S
matters	maté aise	0.532	PASS	matters	mat aise	S
matters	matez aise	0.513	PASS	matters	mat aise	S
matters	matant aise	0.532	PASS	matters	mat aise	S
matters	mat aises	0.562	PASS	matters	mat aise	S
mattress	mates rosse	0.694	STRICT	mattress	mat rosse	S
mattress	matant rosse	0.586	PASS	mattress	mat rosse	S
mattress	maté rosse	0.586	PASS	mattress	mat rosse	S
mattress	mat rosser	0.586	PASS	mattress	mat rosse	S
mattress	mat rossez	0.586	PASS	mattress	mat rosse	S
mattress	matez rosse	0.586	PASS	mattress	mat rosse	S
mattress	mat rossait	0.586	PASS	mattress	mat rosse	S
mattress	mata rosse	0.586	PASS	mattress	mat rosse	S
mattress	mate rosse	0.694	STRICT	mattress	mat rosse	S
mattress	mater rosse	0.586	PASS	mattress	mat rosse	S
mattress	mat rossa	0.586	PASS	mattress	mat rosse	S
mattress	mats rosse	0.694	STRICT	mattress	mat rosse	S
mattress	mat rossent	0.694	STRICT	mattress	mat rosse	S
mattress	mat rosses	0.694	STRICT	mattress	mat rosse	S
mattress	mat rossé	0.586	PASS	mattress	mat rosse	S
mattressed	mates rosse	0.586	PASS	mattress	mat rosse	S
mattressed	matant rosse	0.495	PASS	mattress	mat rosse	S
mattressed	maté rosse	0.495	PASS	mattress	mat rosse	S
mattressed	mat rosser	0.558	PASS	mattress	mat rosse	S
mattressed	mat rossez	0.558	PASS	mattress	mat rosse	S
mattressed	matez rosse	0.495	PASS	mattress	mat rosse	S
mattressed	mat rossait	0.558	PASS	mattress	mat rosse	S
mattressed	mata rosse	0.495	PASS	mattress	mat rosse	S
mattressed	mate rosse	0.586	PASS	mattress	mat rosse	S
mattressed	mater rosse	0.495	PASS	mattress	mat rosse	S
mattressed	mat rossa	0.558	PASS	mattress	mat rosse	S
mattressed	mats rosse	0.586	PASS	mattress	mat rosse	S
mattressed	mat rossent	0.586	PASS	mattress	mat rosse	S
mattressed	mat rosses	0.586	PASS	mattress	mat rosse	S
mattressed	mat rossé	0.558	PASS	mattress	mat rosse	S
mattresses	mates rosse	0.586	PASS	mattress	mat rosse	S
mattresses	matant rosse	0.495	PASS	mattress	mat rosse	S
mattresses	maté rosse	0.495	PASS	mattress	mat rosse	S
mattresses	mat rosser	0.553	PASS	mattress	mat rosse	S
mattresses	mat rossez	0.553	PASS	mattress	mat rosse	S
mattresses	matez rosse	0.495	PASS	mattress	mat rosse	S
mattresses	mat rossait	0.553	PASS	mattress	mat rosse	S
mattresses	mata rosse	0.495	PASS	mattress	mat rosse	S
mattresses	mate rosse	0.586	PASS	mattress	mat rosse	S
mattresses	mater rosse	0.495	PASS	mattress	mat rosse	S
mattresses	mat rossa	0.558	PASS	mattress	mat rosse	S
mattresses	mats rosse	0.586	PASS	mattress	mat rosse	S
mattresses	mat rossent	0.586	PASS	mattress	mat rosse	S
mattresses	mat rosses	0.586	PASS	mattress	mat rosse	S
mattresses	mat rossé	0.553	PASS	mattress	mat rosse	S
mattressing	mates rosse	0.576	PASS	mattress	mat rosse	S
mattressing	matant rosse	0.492	PASS	mattress	mat rosse	S
mattressing	maté rosse	0.492	PASS	mattress	mat rosse	S
mattressing	mat rosser	0.562	PASS	mattress	mat rosse	S
mattressing	mat rossez	0.562	PASS	mattress	mat rosse	S
mattressing	matez rosse	0.492	PASS	mattress	mat rosse	S
mattressing	mat rossait	0.569	PASS	mattress	mat rosse	S
mattressing	mata rosse	0.492	PASS	mattress	mat rosse	S
mattressing	mate rosse	0.576	PASS	mattress	mat rosse	S
mattressing	mater rosse	0.492	PASS	mattress	mat rosse	S
mattressing	mat rossa	0.547	PASS	mattress	mat rosse	S
mattressing	mats rosse	0.576	PASS	mattress	mat rosse	S
mattressing	mat rossent	0.576	PASS	mattress	mat rosse	S
mattressing	mat rosses	0.576	PASS	mattress	mat rosse	S
mattressing	mat rossé	0.562	PASS	mattress	mat rosse	S
mature	mets chaud	0.484	PASS	mature	met chaud	S
mature	met chauds	0.484	PASS	mature	met chaud	S
mature	met chaudes	0.463	PASS	mature	met chaud	S
mature	meta chaud	0.637	STRICT	mature	met chaud	S
mature	met chaude	0.463	PASS	mature	met chaud	S
mature	meter chaud	0.637	STRICT	mature	met chaud	S
matures	mets chaud	0.461	PASS	mature	met chaud	S
matures	met chauds	0.461	PASS	mature	met chaud	S
matures	met chaudes	0.469	PASS	mature	met chaud	S
matures	meta chaud	0.606	STRICT	mature	met chaud	S
matures	met chaude	0.469	PASS	mature	met chaud	S
matures	meter chaud	0.606	STRICT	mature	met chaud	S
matured	mets chaud	0.461	PASS	mature	met chaud	S
matured	met chauds	0.461	PASS	mature	met chaud	S
matured	met chaudes	0.557	PASS	mature	met chaud	S
matured	meta chaud	0.606	STRICT	mature	met chaud	S
matured	met chaude	0.557	PASS	mature	met chaud	S
matured	meter chaud	0.606	STRICT	mature	met chaud	S
maturing	meta chaud	0.575	PASS	mature	met chaud	S
maturing	meter chaud	0.575	PASS	mature	met chaud	S
maturer	mets chaud	0.461	PASS	mature	met chaud	S
