en	fr	score	tier	gold_en	gold_fr	src_tier
blueing	blousée	0.660	STRICT	blues	blouser	EXPANSION-1
blueer	blousons	0.707	STRICT	blues	blouser	EXPANSION-1
blueer	blousés	0.707	STRICT	blues	blouser	EXPANSION-1
blueer	blousée	0.707	STRICT	blues	blouser	EXPANSION-1
blueest	blousons	0.658	STRICT	blues	blouser	EXPANSION-1
blueest	blousés	0.654	STRICT	blues	blouser	EXPANSION-1
blueest	blousée	0.654	STRICT	blues	blouser	EXPANSION-1
booboo	boubou	1.000	STRICT	booboo	boubous	EXPANSION-1
booed	boudée	0.781	STRICT	booed	bouder	EXPANSION-1
booed	boudés	0.781	STRICT	booed	bouder	EXPANSION-1
booed	boudaient	0.781	STRICT	booed	bouder	EXPANSION-1
booed	bouderait	0.716	STRICT	booed	bouder	EXPANSION-1
booed	bouderai	0.716	STRICT	booed	bouder	EXPANSION-1
boo	boudée	0.645	STRICT	booed	bouder	EXPANSION-1
boo	boudés	0.645	STRICT	booed	bouder	EXPANSION-1
boo	boudaient	0.645	STRICT	booed	bouder	EXPANSION-1
boo	bouderait	0.596	PASS	booed	bouder	EXPANSION-1
boo	bouderai	0.596	PASS	booed	bouder	EXPANSION-1
booing	boudée	0.592	PASS	booed	bouder	EXPANSION-1
booing	boudés	0.592	PASS	booed	bouder	EXPANSION-1
booing	boudaient	0.604	STRICT	booed	bouder	EXPANSION-1
booing	bouderait	0.567	PASS	booed	bouder	EXPANSION-1
booing	bouderai	0.557	PASS	booed	bouder	EXPANSION-1
boos	boudée	0.640	STRICT	booed	bouder	EXPANSION-1
boos	boudés	0.640	STRICT	booed	bouder	EXPANSION-1
boos	boudaient	0.640	STRICT	booed	bouder	EXPANSION-1
boos	bouderait	0.592	PASS	booed	bouder	EXPANSION-1
boos	bouderai	0.592	PASS	booed	bouder	EXPANSION-1
boom	boument	1.000	STRICT	booming	boument	EXPANSION-1
boom	boumes	1.000	STRICT	booming	boumes	EXPANSION-1
bought	bottés	0.781	STRICT	bought	botté	EXPANSION-1
bought	bottée	0.781	STRICT	bought	botté	EXPANSION-1
bought	bottées	0.781	STRICT	bought	botté	EXPANSION-1
buy	bottés	0.484	PASS	bought	botté	EXPANSION-1
buy	bottée	0.484	PASS	bought	botté	EXPANSION-1
buy	bottées	0.484	PASS	bought	botté	EXPANSION-1
buying	bottés	0.461	PASS	bought	botté	EXPANSION-1
buying	bottée	0.461	PASS	bought	botté	EXPANSION-1
buying	bottées	0.461	PASS	bought	botté	EXPANSION-1
buys	bottés	0.475	PASS	bought	botté	EXPANSION-1
buys	bottée	0.475	PASS	bought	botté	EXPANSION-1
buys	bottées	0.475	PASS	bought	botté	EXPANSION-1
bought	botterait	0.716	STRICT	bought	botter	EXPANSION-1
bought	botterons	0.716	STRICT	bought	botter	EXPANSION-1
bought	botterai	0.716	STRICT	bought	botter	EXPANSION-1
buy	botterait	0.468	PASS	bought	botter	EXPANSION-1
buy	botterai	0.456	PASS	bought	botter	EXPANSION-1
buys	botterait	0.451	PASS	bought	botter	EXPANSION-1
buys	botterons	0.451	PASS	bought	botter	EXPANSION-1
buys	botterai	0.451	PASS	bought	botter	EXPANSION-1
bought	bottas	0.781	STRICT	bought	botta	EXPANSION-1
buy	bottas	0.515	PASS	bought	botta	EXPANSION-1
buying	bottas	0.484	PASS	bought	botta	EXPANSION-1
buys	bottas	0.475	PASS	bought	botta	EXPANSION-1
braes	brise	1.000	STRICT	braes	briser	EXPANSION-1
braes	brisée	0.822	STRICT	braes	briser	EXPANSION-1
braes	brisés	0.822	STRICT	braes	briser	EXPANSION-1
braes	brisées	0.822	STRICT	braes	briser	EXPANSION-1
braes	brisera	0.763	STRICT	braes	briser	EXPANSION-1
braes	brisants	0.822	STRICT	braes	brisant	EXPANSION-1
braes	brisantes	0.763	STRICT	braes	brisant	EXPANSION-1
braes	brisante	0.763	STRICT	braes	brisant	EXPANSION-1
bream	brime	1.000	STRICT	bream	brimer	EXPANSION-1
bream	brimés	0.822	STRICT	bream	brimer	EXPANSION-1
bream	brimée	0.822	STRICT	bream	brimer	EXPANSION-1
bream	brimées	0.822	STRICT	bream	brimer	EXPANSION-1
bream	brimaient	0.822	STRICT	bream	brimer	EXPANSION-1
brede	bride	1.000	STRICT	brede	brides	EXPANSION-1
brede	bridés	0.822	STRICT	brede	bridé	EXPANSION-1
brede	bridée	0.822	STRICT	brede	bridé	EXPANSION-1
brede	bridées	0.822	STRICT	brede	bridé	EXPANSION-1
brede	bridons	0.822	STRICT	brede	brider	EXPANSION-1
breech	bridge	0.726	STRICT	breech	bridges	EXPANSION-1
breed	bride	1.000	STRICT	breed	brides	EXPANSION-1
breed	bridés	0.822	STRICT	breed	bridé	EXPANSION-1
breed	bridée	0.822	STRICT	breed	bridé	EXPANSION-1
breed	bridées	0.822	STRICT	breed	bridé	EXPANSION-1
breeding	bridés	0.753	STRICT	breed	bridé	EXPANSION-1
breeding	bridée	0.753	STRICT	breed	bridé	EXPANSION-1
breeding	bridées	0.753	STRICT	breed	bridé	EXPANSION-1
bred	bridés	0.616	STRICT	breed	bridé	EXPANSION-1
bred	bridée	0.616	STRICT	breed	bridé	EXPANSION-1
bred	bridées	0.616	STRICT	breed	bridé	EXPANSION-1
breeds	bridés	0.756	STRICT	breed	bridé	EXPANSION-1
breeds	bridée	0.756	STRICT	breed	bridé	EXPANSION-1
breeds	bridées	0.756	STRICT	breed	bridé	EXPANSION-1
breed	bridons	0.822	STRICT	breed	brider	EXPANSION-1
breeding	bridons	0.765	STRICT	breed	brider	EXPANSION-1
bred	bridons	0.616	STRICT	breed	brider	EXPANSION-1
breeds	bridons	0.763	STRICT	breed	brider	EXPANSION-1
breedings	bride	0.739	STRICT	breeding	bride	EXPANSION-1
breedings	brides	0.739	STRICT	breeding	bride	EXPANSION-1
breedings	bridé	0.709	STRICT	breeding	bride	EXPANSION-1
breedings	brider	0.709	STRICT	breeding	bride	EXPANSION-1
breedings	brident	0.739	STRICT	breeding	bride	EXPANSION-1
breedings	bridait	0.717	STRICT	breeding	bride	EXPANSION-1
breedings	bridez	0.709	STRICT	breeding	bride	EXPANSION-1
breedings	bridés	0.709	STRICT	breeding	bridé	EXPANSION-1
breedings	bridée	0.709	STRICT	breeding	bridé	EXPANSION-1
breedings	bridées	0.709	STRICT	breeding	bridé	EXPANSION-1
breedings	bridons	0.719	STRICT	breeding	brider	EXPANSION-1
breeder	bridé	0.822	STRICT	breeder	bridés	EXPANSION-1
breve	prive	0.785	STRICT	breve	prives	EXPANSION-1
brewed	broute	0.785	STRICT	brewed	brouter	EXPANSION-1
brewed	broutée	0.719	STRICT	brewed	brouter	EXPANSION-1
brewed	broutaient	0.719	STRICT	brewed	brouter	EXPANSION-1
brewed	broutés	0.719	STRICT	brewed	brouter	EXPANSION-1
brewed	brouteraient	0.670	STRICT	brewed	brouter	EXPANSION-1
brewed	brouterai	0.670	STRICT	brewed	brouter	EXPANSION-1
brewing	broutée	0.660	STRICT	brewed	brouter	EXPANSION-1
brewing	broutaient	0.670	STRICT	brewed	brouter	EXPANSION-1
brewing	broutés	0.660	STRICT	brewed	brouter	EXPANSION-1
brewing	brouteraient	0.632	STRICT	brewed	brouter	EXPANSION-1
brewing	brouterai	0.624	STRICT	brewed	brouter	EXPANSION-1
brew	broutée	0.716	STRICT	brewed	brouter	EXPANSION-1
brew	broutaient	0.716	STRICT	brewed	brouter	EXPANSION-1
brew	broutés	0.716	STRICT	brewed	brouter	EXPANSION-1
brew	brouteraient	0.668	STRICT	brewed	brouter	EXPANSION-1
brew	brouterai	0.668	STRICT	brewed	brouter	EXPANSION-1
brews	broutée	0.695	STRICT	brewed	brouter	EXPANSION-1
brews	broutaient	0.695	STRICT	brewed	brouter	EXPANSION-1
brews	broutés	0.695	STRICT	brewed	brouter	EXPANSION-1
brews	brouteraient	0.650	STRICT	brewed	brouter	EXPANSION-1
brews	brouterai	0.650	STRICT	brewed	brouter	EXPANSION-1
brews	brousse	0.785	STRICT	brews	brousses	EXPANSION-1
broch	braque	0.793	STRICT	broch	braques	EXPANSION-1
brock	braque	0.793	STRICT	brock	braques	EXPANSION-1
brood	broute	0.785	STRICT	brood	brouter	EXPANSION-1
brood	broutée	0.719	STRICT	brood	brouter	EXPANSION-1
brood	broutaient	0.719	STRICT	brood	brouter	EXPANSION-1
brood	broutés	0.719	STRICT	brood	brouter	EXPANSION-1
brood	brouteraient	0.670	STRICT	brood	brouter	EXPANSION-1
brood	brouterai	0.670	STRICT	brood	brouter	EXPANSION-1
brooding	broutée	0.666	STRICT	brood	brouter	EXPANSION-1
brooding	broutaient	0.676	STRICT	brood	brouter	EXPANSION-1
brooding	broutés	0.666	STRICT	brood	brouter	EXPANSION-1
brooding	brouteraient	0.637	STRICT	brood	brouter	EXPANSION-1
brooding	brouterai	0.629	STRICT	brood	brouter	EXPANSION-1
broods	broutée	0.661	STRICT	brood	brouter	EXPANSION-1
broods	broutaient	0.661	STRICT	brood	brouter	EXPANSION-1
broods	broutés	0.661	STRICT	brood	brouter	EXPANSION-1
broods	brouteraient	0.636	STRICT	brood	brouter	EXPANSION-1
broods	brouterai	0.636	STRICT	brood	brouter	EXPANSION-1
brooded	broutée	0.661	STRICT	brood	brouter	EXPANSION-1
brooded	broutaient	0.661	STRICT	brood	brouter	EXPANSION-1
brooded	broutés	0.661	STRICT	brood	brouter	EXPANSION-1
brooded	brouteraient	0.636	STRICT	brood	brouter	EXPANSION-1
brooded	brouterai	0.636	STRICT	brood	brouter	EXPANSION-1
broom	brume	0.785	STRICT	broom	brumes	EXPANSION-1
bruise	brousse	0.785	STRICT	bruise	brousses	EXPANSION-1
bruit	broute	1.000	STRICT	bruit	brouter	EXPANSION-1
bruit	broutée	0.822	STRICT	bruit	brouter	EXPANSION-1
bruit	broutaient	0.822	STRICT	bruit	brouter	EXPANSION-1
bruit	broutés	0.822	STRICT	bruit	brouter	EXPANSION-1
bruit	brouteraient	0.763	STRICT	bruit	brouter	EXPANSION-1
bruit	brouterai	0.763	STRICT	bruit	brouter	EXPANSION-1
brute	broute	1.000	STRICT	brute	brouter	EXPANSION-1
brute	broutée	0.822	STRICT	brute	brouter	EXPANSION-1
brute	broutaient	0.822	STRICT	brute	brouter	EXPANSION-1
brute	broutés	0.822	STRICT	brute	brouter	EXPANSION-1
brute	brouteraient	0.763	STRICT	brute	brouter	EXPANSION-1
brute	brouterai	0.763	STRICT	brute	brouter	EXPANSION-1
brutes	broutée	0.763	STRICT	brute	brouter	EXPANSION-1
brutes	broutaient	0.763	STRICT	brute	brouter	EXPANSION-1
brutes	broutés	0.763	STRICT	brute	brouter	EXPANSION-1
brutes	brouteraient	0.713	STRICT	brute	brouter	EXPANSION-1
brutes	brouterai	0.713	STRICT	brute	brouter	EXPANSION-1
budge	badge	0.785	STRICT	budge	badges	EXPANSION-1
busk	basque	0.785	STRICT	busk	basques	EXPANSION-1
but	batte	0.730	STRICT	but	battes	EXPANSION-1
but	bête	0.725	STRICT	but	bêtes	EXPANSION-1
caddy	caddie	0.785	STRICT	caddy	caddies	EXPANSION-1
cadi	caddie	0.785	STRICT	cadi	caddies	EXPANSION-1
call	collée	0.781	STRICT	call	coller	EXPANSION-1
call	collés	0.781	STRICT	call	coller	EXPANSION-1
call	collées	0.781	STRICT	call	coller	EXPANSION-1
call	collaient	0.781	STRICT	call	coller	EXPANSION-1
called	collée	0.703	STRICT	call	coller	EXPANSION-1
called	collés	0.703	STRICT	call	coller	EXPANSION-1
called	collées	0.703	STRICT	call	coller	EXPANSION-1
called	collaient	0.703	STRICT	call	coller	EXPANSION-1
calling	collée	0.707	STRICT	call	coller	EXPANSION-1
calling	collés	0.707	STRICT	call	coller	EXPANSION-1
calling	collées	0.707	STRICT	call	coller	EXPANSION-1
calling	collaient	0.719	STRICT	call	coller	EXPANSION-1
calls	collée	0.703	STRICT	call	coller	EXPANSION-1
calls	collés	0.703	STRICT	call	coller	EXPANSION-1
calls	collées	0.703	STRICT	call	coller	EXPANSION-1
calls	collaient	0.703	STRICT	call	coller	EXPANSION-1
call	collants	0.781	STRICT	call	collant	EXPANSION-1
call	collante	0.716	STRICT	call	collant	EXPANSION-1
call	collantes	0.716	STRICT	call	collant	EXPANSION-1
called	collants	0.734	STRICT	call	collant	EXPANSION-1
called	collante	0.719	STRICT	call	collant	EXPANSION-1
called	collantes	0.719	STRICT	call	collant	EXPANSION-1
calling	collants	0.704	STRICT	call	collant	EXPANSION-1
calling	collante	0.658	STRICT	call	collant	EXPANSION-1
calling	collantes	0.658	STRICT	call	collant	EXPANSION-1
calls	collants	0.716	STRICT	call	collant	EXPANSION-1
calls	collante	0.695	STRICT	call	collant	EXPANSION-1
calls	collantes	0.695	STRICT	call	collant	EXPANSION-1
call	collas	0.781	STRICT	call	colla	EXPANSION-1
called	collas	0.716	STRICT	call	colla	EXPANSION-1
calling	collas	0.683	STRICT	call	colla	EXPANSION-1
calls	collas	0.716	STRICT	call	colla	EXPANSION-1
caller	coller	0.781	STRICT	caller	colle	EXPANSION-1
caller	collants	0.781	STRICT	caller	collant	EXPANSION-1
caller	collante	0.716	STRICT	caller	collant	EXPANSION-1
caller	collantes	0.716	STRICT	caller	collant	EXPANSION-1
callers	collants	0.716	STRICT	caller	collant	EXPANSION-1
callers	collante	0.695	STRICT	caller	collant	EXPANSION-1
callers	collantes	0.695	STRICT	caller	collant	EXPANSION-1
caller	collas	0.781	STRICT	caller	colla	EXPANSION-1
callers	collas	0.716	STRICT	caller	colla	EXPANSION-1
calling	colline	0.725	STRICT	calling	collines	EXPANSION-1
can	cane	0.730	STRICT	can	canes	EXPANSION-1
canal	quenelle	0.810	STRICT	canal	quenelles	EXPANSION-1
cask	casque	0.785	STRICT	cask	casques	EXPANSION-1
caught	quote	1.000	STRICT	caught	quotes	EXPANSION-1
cease	six	1.000	STRICT	ceased	six	EXPANSION-1
cede	cid	1.000	STRICT	ceded	cid	EXPANSION-1
cell	sellers	0.781	STRICT	cell	seller	EXPANSION-1
cell	sellés	0.781	STRICT	cell	seller	EXPANSION-1
cell	sellée	0.781	STRICT	cell	seller	EXPANSION-1
cell	sellées	0.781	STRICT	cell	seller	EXPANSION-1
cells	sellers	0.703	STRICT	cell	seller	EXPANSION-1
cells	sellés	0.703	STRICT	cell	seller	EXPANSION-1
cells	sellée	0.703	STRICT	cell	seller	EXPANSION-1
cells	sellées	0.703	STRICT	cell	seller	EXPANSION-1
cell	sels	1.000	STRICT	cell	sel	EXPANSION-1
cell	sela	0.544	PASS	cell	sel	EXPANSION-1
cells	sela	0.504	PASS	cell	sel	EXPANSION-1
cellar	seller	0.781	STRICT	cellar	selle	EXPANSION-1
chemise	chemisent	1.000	STRICT	chemises	chemisent	EXPANSION-1
chic	chiqués	0.781	STRICT	chic	chiquer	EXPANSION-1
chic	chiquaient	0.781	STRICT	chic	chiquer	EXPANSION-1
clack	claque	0.785	STRICT	clack	claques	EXPANSION-1
claque	claque	0.785	STRICT	claque	claques	EXPANSION-1
claws	clause	0.787	STRICT	claws	clauses	EXPANSION-1
cleave	clivante	0.763	STRICT	cleave	clivant	EXPANSION-1
cleft	clivante	0.666	STRICT	cleave	clivant	EXPANSION-1
clove	clivante	0.560	PASS	cleave	clivant	EXPANSION-1
cleaved	clivante	0.763	STRICT	cleave	clivant	EXPANSION-1
cleaves	clivante	0.743	STRICT	cleave	clivant	EXPANSION-1
cleaving	clivante	0.707	STRICT	cleave	clivant	EXPANSION-1
cloven	clivante	0.559	PASS	cleave	clivant	EXPANSION-1
cleave	clive	1.000	STRICT	cleave	cliver	EXPANSION-1
cleave	clivés	0.822	STRICT	cleave	cliver	EXPANSION-1
cleft	clivés	0.567	PASS	cleave	cliver	EXPANSION-1
clove	clivés	0.592	PASS	cleave	cliver	EXPANSION-1
cleaved	clivés	0.756	STRICT	cleave	cliver	EXPANSION-1
cleaves	clivés	0.756	STRICT	cleave	cliver	EXPANSION-1
cleaving	clivés	0.753	STRICT	cleave	cliver	EXPANSION-1
cloven	clivés	0.562	PASS	cleave	cliver	EXPANSION-1
cloves	clive	0.592	PASS	clove	clive	EXPANSION-1
cloves	clivant	0.560	PASS	clove	clive	EXPANSION-1
cloves	cliver	0.550	PASS	clove	clive	EXPANSION-1
cleek	clic	1.000	STRICT	cleek	clics	EXPANSION-1
clews	cluses	0.785	STRICT	clews	cluse	EXPANSION-1
clique	clic	1.000	STRICT	clique	clics	EXPANSION-1
cluck	claque	0.785	STRICT	cluck	claques	EXPANSION-1
cocky	kaki	0.793	STRICT	cocky	kakis	EXPANSION-1
collie	colis	0.763	STRICT	collie	coli	EXPANSION-1
colly	colis	0.763	STRICT	colly	coli	EXPANSION-1
combe	commet	0.785	STRICT	combe	commets	EXPANSION-1
coo	coupait	0.645	STRICT	coo	coupe	EXPANSION-1
coo	coupa	0.645	STRICT	coo	coupe	EXPANSION-1
coos	coupait	0.588	PASS	coo	coupe	EXPANSION-1
coos	coupa	0.588	PASS	coo	coupe	EXPANSION-1
cooing	coupait	0.604	STRICT	coo	coupe	EXPANSION-1
cooing	coupa	0.568	PASS	coo	coupe	EXPANSION-1
cooed	coupait	0.618	STRICT	coo	coupe	EXPANSION-1
cooed	coupa	0.618	STRICT	coo	coupe	EXPANSION-1
cool	coulée	0.781	STRICT	cool	couler	EXPANSION-1
cool	coulées	0.781	STRICT	cool	couler	EXPANSION-1
cool	coulés	0.781	STRICT	cool	couler	EXPANSION-1
cool	coulera	0.716	STRICT	cool	couler	EXPANSION-1
cool	coulaient	0.781	STRICT	cool	couler	EXPANSION-1
cooling	coulée	0.707	STRICT	cool	couler	EXPANSION-1
cooling	coulées	0.707	STRICT	cool	couler	EXPANSION-1
cooling	coulés	0.707	STRICT	cool	couler	EXPANSION-1
cooling	coulera	0.640	STRICT	cool	couler	EXPANSION-1
cooling	coulaient	0.719	STRICT	cool	couler	EXPANSION-1
cooler	coulée	0.781	STRICT	cool	couler	EXPANSION-1
cooler	coulées	0.781	STRICT	cool	couler	EXPANSION-1
cooler	coulés	0.781	STRICT	cool	couler	EXPANSION-1
cooler	coulera	0.716	STRICT	cool	couler	EXPANSION-1
cooler	coulaient	0.781	STRICT	cool	couler	EXPANSION-1
cooled	coulée	0.703	STRICT	cool	couler	EXPANSION-1
cooled	coulées	0.703	STRICT	cool	couler	EXPANSION-1
cooled	coulés	0.703	STRICT	cool	couler	EXPANSION-1
cooled	coulera	0.671	STRICT	cool	couler	EXPANSION-1
cooled	coulaient	0.703	STRICT	cool	couler	EXPANSION-1
coolest	coulée	0.660	STRICT	cool	couler	EXPANSION-1
coolest	coulées	0.660	STRICT	cool	couler	EXPANSION-1
coolest	coulés	0.660	STRICT	cool	couler	EXPANSION-1
coolest	coulera	0.611	STRICT	cool	couler	EXPANSION-1
coolest	coulaient	0.670	STRICT	cool	couler	EXPANSION-1
cools	coulée	0.703	STRICT	cool	couler	EXPANSION-1
cools	coulées	0.703	STRICT	cool	couler	EXPANSION-1
cools	coulés	0.703	STRICT	cool	couler	EXPANSION-1
cools	coulera	0.671	STRICT	cool	couler	EXPANSION-1
cools	coulaient	0.703	STRICT	cool	couler	EXPANSION-1
cool	coulante	0.716	STRICT	cool	coulant	EXPANSION-1
cool	coulants	0.781	STRICT	cool	coulant	EXPANSION-1
cooling	coulante	0.658	STRICT	cool	coulant	EXPANSION-1
cooling	coulants	0.704	STRICT	cool	coulant	EXPANSION-1
cooler	coulante	0.716	STRICT	cool	coulant	EXPANSION-1
cooler	coulants	0.781	STRICT	cool	coulant	EXPANSION-1
cooled	coulante	0.719	STRICT	cool	coulant	EXPANSION-1
cooled	coulants	0.734	STRICT	cool	coulant	EXPANSION-1
coolest	coulante	0.739	STRICT	cool	coulant	EXPANSION-1
coolest	coulants	0.651	STRICT	cool	coulant	EXPANSION-1
cools	coulante	0.695	STRICT	cool	coulant	EXPANSION-1
cools	coulants	0.716	STRICT	cool	coulant	EXPANSION-1
coolers	coulée	0.703	STRICT	cooler	couler	EXPANSION-1
coolers	coulées	0.703	STRICT	cooler	couler	EXPANSION-1
coolers	coulés	0.703	STRICT	cooler	couler	EXPANSION-1
coolers	coulera	0.671	STRICT	cooler	couler	EXPANSION-1
coolers	coulaient	0.703	STRICT	cooler	couler	EXPANSION-1
coolers	coulante	0.695	STRICT	cooler	coulant	EXPANSION-1
coolers	coulants	0.716	STRICT	cooler	coulant	EXPANSION-1
cooper	coupée	0.781	STRICT	cooper	couper	EXPANSION-1
cooper	coupés	0.781	STRICT	cooper	couper	EXPANSION-1
cooper	coupées	0.781	STRICT	cooper	couper	EXPANSION-1
cooper	coupons	0.781	STRICT	cooper	couper	EXPANSION-1
cooper	coupante	0.716	STRICT	cooper	coupant	EXPANSION-1
cooper	coupants	0.781	STRICT	cooper	coupant	EXPANSION-1
cooper	coupantes	0.716	STRICT	cooper	coupant	EXPANSION-1
copped	copte	0.748	STRICT	copped	coptes	EXPANSION-1
cork	coq	0.781	STRICT	cork	coqs	EXPANSION-1
corn	conne	0.781	STRICT	corn	connes	EXPANSION-1
corn	cornée	0.822	STRICT	corn	corner	EXPANSION-1
corn	corners	0.822	STRICT	corn	corner	EXPANSION-1
corn	cornées	0.822	STRICT	corn	corner	EXPANSION-1
corn	cornés	0.822	STRICT	corn	corner	EXPANSION-1
corn	cornaient	0.822	STRICT	corn	corner	EXPANSION-1
corning	cornée	0.753	STRICT	corn	corner	EXPANSION-1
corning	corners	0.753	STRICT	corn	corner	EXPANSION-1
corning	cornées	0.753	STRICT	corn	corner	EXPANSION-1
corning	cornés	0.753	STRICT	corn	corner	EXPANSION-1
corning	cornaient	0.763	STRICT	corn	corner	EXPANSION-1
corned	cornée	0.756	STRICT	corn	corner	EXPANSION-1
corned	corners	0.756	STRICT	corn	corner	EXPANSION-1
corned	cornées	0.756	STRICT	corn	corner	EXPANSION-1
corned	cornés	0.756	STRICT	corn	corner	EXPANSION-1
corned	cornaient	0.756	STRICT	corn	corner	EXPANSION-1
corns	cornée	0.756	STRICT	corn	corner	EXPANSION-1
corns	corners	0.756	STRICT	corn	corner	EXPANSION-1
corns	cornées	0.756	STRICT	corn	corner	EXPANSION-1
corns	cornés	0.756	STRICT	corn	corner	EXPANSION-1
corns	cornaient	0.756	STRICT	corn	corner	EXPANSION-1
corn	cornas	0.822	STRICT	corn	corna	EXPANSION-1
corning	cornas	0.733	STRICT	corn	corna	EXPANSION-1
corned	cornas	0.763	STRICT	corn	corna	EXPANSION-1
corns	cornas	0.763	STRICT	corn	corna	EXPANSION-1
corps	coree	0.600	PASS	corps	core	EXPANSION-1
corps	corses	0.781	STRICT	corps	cors	EXPANSION-1
corps	cor	1.000	STRICT	corps	cors	EXPANSION-1
corps	corsé	0.716	STRICT	corps	cors	EXPANSION-1
corps	corsa	0.716	STRICT	corps	cors	EXPANSION-1
corps	corser	0.716	STRICT	corps	cors	EXPANSION-1
corps	corsée	0.716	STRICT	corps	cors	EXPANSION-1
corps	corsent	0.781	STRICT	corps	cors	EXPANSION-1
corps	corsés	0.716	STRICT	corps	cors	EXPANSION-1
corps	corsées	0.716	STRICT	corps	cors	EXPANSION-1
corps	corsait	0.716	STRICT	corps	cors	EXPANSION-1
corrie	carie	0.755	STRICT	corrie	caries	EXPANSION-1
could	code	0.730	STRICT	could	codes	EXPANSION-1
could	coude	0.733	STRICT	could	coudes	EXPANSION-1
coup	coupante	0.716	STRICT	coup	coupant	EXPANSION-1
coup	coupants	0.781	STRICT	coup	coupant	EXPANSION-1
coup	coupantes	0.716	STRICT	coup	coupant	EXPANSION-1
coups	coupante	0.707	STRICT	coup	coupant	EXPANSION-1
coups	coupants	0.716	STRICT	coup	coupant	EXPANSION-1
coups	coupantes	0.707	STRICT	coup	coupant	EXPANSION-1
crass	crasse	0.785	STRICT	crass	crasses	EXPANSION-1
creak	crique	1.000	STRICT	creak	criques	EXPANSION-1
creaky	criquets	0.810	STRICT	creaky	criquet	EXPANSION-1
creamy	crimée	0.821	STRICT	creamier	crimée	EXPANSION-1
crease	crisse	1.000	STRICT	crease	crisser	EXPANSION-1
crease	crissaient	0.822	STRICT	crease	crisser	EXPANSION-1
creases	crissaient	0.756	STRICT	crease	crisser	EXPANSION-1
creased	crissaient	0.763	STRICT	crease	crisser	EXPANSION-1
creasing	crissaient	0.763	STRICT	crease	crisser	EXPANSION-1
cred	crête	0.785	STRICT	cred	crêtes	EXPANSION-1
cred	crêtées	0.719	STRICT	cred	crêté	EXPANSION-1
cred	crêtée	0.719	STRICT	cred	crêté	EXPANSION-1
cred	crêtés	0.719	STRICT	cred	crêté	EXPANSION-1
creepy	crépi	0.821	STRICT	creepy	crépis	EXPANSION-1
crees	crise	1.000	STRICT	crees	crises	EXPANSION-1
creme	crime	1.000	STRICT	creme	crimes	EXPANSION-1
crest	christ	0.810	STRICT	crest	christs	EXPANSION-1
crewed	croûte	0.785	STRICT	crewed	croûtes	EXPANSION-1
crewed	croûtons	0.719	STRICT	crewed	croûter	EXPANSION-1
crewed	croûtées	0.719	STRICT	crewed	croûter	EXPANSION-1
crewed	croûtée	0.719	STRICT	crewed	croûter	EXPANSION-1
crew	croûtons	0.716	STRICT	crewed	croûter	EXPANSION-1
crew	croûtées	0.716	STRICT	crewed	croûter	EXPANSION-1
crew	croûtée	0.716	STRICT	crewed	croûter	EXPANSION-1
crews	croûtons	0.695	STRICT	crewed	croûter	EXPANSION-1
crews	croûtées	0.695	STRICT	crewed	croûter	EXPANSION-1
crews	croûtée	0.695	STRICT	crewed	croûter	EXPANSION-1
crewing	croûtons	0.673	STRICT	crewed	croûter	EXPANSION-1
crewing	croûtées	0.660	STRICT	crewed	croûter	EXPANSION-1
crewing	croûtée	0.660	STRICT	crewed	croûter	EXPANSION-1
crow	croûte	0.622	STRICT	crew	croûte	EXPANSION-1
crow	croûtes	0.622	STRICT	crew	croûte	EXPANSION-1
crow	croûter	0.574	PASS	crew	croûte	EXPANSION-1
crow	croûté	0.574	PASS	crew	croûte	EXPANSION-1
crows	croûte	0.610	STRICT	crew	croûte	EXPANSION-1
crows	croûtes	0.610	STRICT	crew	croûte	EXPANSION-1
crows	croûter	0.572	PASS	crew	croûte	EXPANSION-1
crows	croûté	0.572	PASS	crew	croûte	EXPANSION-1
crowing	croûte	0.573	PASS	crew	croûte	EXPANSION-1
crowing	croûtes	0.573	PASS	crew	croûte	EXPANSION-1
crowing	croûter	0.551	PASS	crew	croûte	EXPANSION-1
crowing	croûté	0.551	PASS	crew	croûte	EXPANSION-1
crowed	croûte	0.637	STRICT	crew	croûte	EXPANSION-1
