en	fr	old_combo	prosody	meaning	tier
scheme	ski	0.781	0.921	0.248	A
doors	doses	0.781	0.929	0.182	A
doors	dose	0.781	0.909	0.165	A
wet	ouest	0.781	0.934	0.416	A
wet	couette	0.781	0.975	0.336	A
wet	chouettes	0.781	0.975	0.278	A
drawn	donnes	0.781	0.916	0.487	GOLD
drawn	donnent	0.781	0.916	0.570	GOLD
drawn	donne	0.781	0.916	0.423	A
fees	frise	0.781	0.916	0.187	A
seats	sites	0.781	0.975	0.244	A
seats	site	0.781	0.975	0.238	A
seats	citent	0.781	0.975	0.262	A
balls	bol	0.781	0.975	0.386	A
brief	bris	0.781	0.736	0.697	GOLD
brief	brie	0.781	0.736	0.475	GOLD
lets	laisses	0.781	0.934	0.792	GOLD
lets	laissent	0.781	0.934	0.817	GOLD
semi	sème	0.781	0.853	0.583	GOLD
swear	souhaits	0.781	0.825	0.465	GOLD
swear	souhait	0.781	0.825	0.518	GOLD
bread	raids	0.781	0.839	0.133	A
bread	raide	0.781	0.839	0.377	A
bread	raid	0.781	0.839	0.163	A
fought	photos	0.781	0.783	0.190	A
fought	photo	0.781	0.783	0.200	A
fought	frotte	0.781	0.916	0.278	A
smell	sels	0.781	0.916	0.301	A
smell	selles	0.781	0.916	0.404	A
sought	sortes	0.781	0.929	0.666	GOLD
courts	quote	0.781	0.889	0.314	A
courts	cotes	0.781	0.908	0.338	A
courts	cote	0.781	0.889	0.332	A
pet	prêtes	0.781	0.916	0.495	GOLD
pet	prêtent	0.781	0.916	0.610	GOLD
thread	raids	0.781	0.831	0.280	A
thread	raide	0.781	0.831	0.459	GOLD
thread	raid	0.781	0.831	0.334	A
belt	bêtes	0.781	0.929	0.321	A
belt	bête	0.781	0.929	0.412	A
belt	belles	0.781	0.975	0.300	A
prayer	pers	0.781	0.773	0.361	A
root	croûte	0.781	0.807	0.407	A
dean	gin	0.781	0.916	0.188	A
desert	dettes	0.781	0.929	0.484	GOLD
desert	dette	0.781	0.929	0.455	GOLD
forth	forts	0.781	0.853	0.549	GOLD
forth	fort	0.781	0.853	0.742	GOLD
forth	for	0.781	0.853	0.652	GOLD
sheet	schiste	0.781	0.934	0.537	GOLD
keys	crises	0.781	0.916	0.281	A
keys	crise	0.781	0.916	0.273	A
shell	échelles	0.781	0.865	0.190	A
shell	échelle	0.781	0.865	0.201	A
pen	prennent	0.781	0.916	0.451	GOLD
seed	sidi	0.781	0.798	0.421	A
seed	cidre	0.781	0.975	0.419	A
seed	acides	0.781	0.865	0.226	A
spell	sels	0.781	0.916	0.513	GOLD
spell	selles	0.781	0.916	0.469	GOLD
spell	selle	0.781	0.916	0.555	GOLD
sword	soldes	0.781	0.904	0.331	A
sword	solde	0.781	0.904	0.334	A
sword	soda	0.781	0.728	0.156	A
juice	douces	0.781	0.916	0.431	A
juice	douce	0.781	0.916	0.421	A
meets	mythes	0.781	0.669	0.247	A
meets	mythe	0.781	0.676	0.268	A
meets	miss	0.781	0.934	0.410	A
rep	crêpes	0.781	0.807	0.408	A
rep	crêpe	0.781	0.807	0.523	GOLD
bears	baise	0.781	0.929	0.322	A
roots	routes	0.781	0.807	0.284	A
roots	route	0.781	0.807	0.334	A
roots	rousse	0.781	0.766	0.479	GOLD
gen	gênes	0.781	0.975	0.633	GOLD
gen	gêne	0.781	0.975	0.502	GOLD
gen	gènes	0.781	0.975	0.933	GOLD
dare	ide	0.781	0.684	0.520	A
ruled	roulent	0.781	0.662	0.451	A
ruled	roule	0.781	0.807	0.520	GOLD
beast	bits	0.781	0.934	0.343	A
beast	bites	0.781	0.934	0.438	A
jet	jettent	0.781	0.975	0.791	GOLD
jet	jette	0.781	0.975	0.834	GOLD
loop	loupé	0.781	0.798	0.370	A
loop	louper	0.781	0.798	0.422	A
mall	mollet	0.781	0.798	0.271	A
seeds	six	0.781	0.915	0.304	A
cm	sème	0.781	0.858	0.595	GOLD
corps	scores	0.781	0.812	0.328	A
corps	corses	0.781	0.846	0.451	GOLD
breathe	bris	0.781	0.736	0.470	GOLD
breathe	brie	0.781	0.736	0.324	A
reads	rides	0.781	0.807	0.363	A
reads	ride	0.781	0.807	0.394	A
terry	tri	0.781	0.690	0.491	A
terry	terres	0.781	0.758	0.501	GOLD
terry	terre	0.781	0.758	0.565	GOLD
asset	sets	0.781	0.841	0.364	A
asset	set	0.781	0.841	0.427	A
asset	sept	0.781	0.841	0.361	A
beats	bits	0.781	0.975	0.305	A
beats	bites	0.781	0.975	0.287	A
beats	bite	0.781	0.975	0.327	A
bobby	bibi	0.781	0.902	0.446	A
fence	fesses	0.781	0.929	0.285	A
fence	fesse	0.781	0.929	0.349	A
beta	bits	0.781	0.758	0.188	A
beta	bites	0.781	0.758	0.256	A
beta	bite	0.781	0.758	0.262	A
dealt	dettes	0.781	0.929	0.925	GOLD
dealt	dette	0.781	0.929	0.821	GOLD
flesh	lèche	0.781	0.975	0.533	GOLD
boot	boutons	0.781	0.798	0.190	A
boot	bouton	0.781	0.798	0.201	A
meals	mises	0.781	0.929	0.419	A
meals	mise	0.781	0.929	0.393	A
meals	milles	0.781	0.975	0.343	A
routes	route	0.781	0.657	0.956	A
routes	rousse	0.781	0.657	0.342	A
sheep	chips	0.781	1.000	0.111	A
clue	clowns	0.781	0.921	0.262	A
beds	baise	0.781	0.934	0.358	A
lens	laine	0.781	0.975	0.288	A
soup	souples	0.781	0.975	0.571	GOLD
soup	souple	0.781	0.975	0.591	GOLD
beam	abîme	0.781	0.865	0.281	A
beans	bises	0.781	0.929	0.287	A
beans	bise	0.781	0.929	0.364	A
sweat	souhaits	0.781	0.825	0.260	A
sweat	souhait	0.781	0.825	0.301	A
seeks	sic	0.781	0.975	0.745	GOLD
blew	blouse	0.781	0.921	0.137	A
resume	zoom	0.781	0.975	0.201	A
sealed	sil	0.781	0.975	0.483	GOLD
sealed	cils	0.781	0.975	0.425	A
ct	sites	0.781	0.850	0.290	A
ct	site	0.781	0.850	0.298	A
pairs	pèsent	0.781	0.929	0.541	GOLD
pairs	pèse	0.781	0.929	0.522	GOLD
pairs	pères	0.781	0.881	0.406	A
belly	belles	0.781	0.909	0.391	A
belly	belle	0.781	0.909	0.377	A
belly	bel	0.781	0.909	0.415	A
leak	laïques	0.781	0.858	0.432	A
leak	laïque	0.781	0.858	0.434	A
sells	sels	0.781	0.975	0.335	A
sells	selles	0.781	0.975	0.380	A
sells	selle	0.781	0.975	0.477	GOLD
grief	gris	0.781	0.750	0.568	GOLD
pets	pète	0.781	0.975	0.462	GOLD
torn	étonnes	0.781	0.798	0.604	GOLD
assess	cessent	0.781	0.908	0.534	GOLD
assess	cesse	0.781	0.908	0.465	GOLD
beard	bide	0.781	0.909	0.269	A
nest	nettes	0.781	0.934	0.559	GOLD
nest	nette	0.781	0.934	0.478	GOLD
penny	peines	0.781	0.909	0.263	A
penny	peine	0.781	0.909	0.331	A
ports	potes	0.781	0.908	0.362	A
ports	pote	0.781	0.889	0.342	A
realm	rem	0.781	0.761	0.560	GOLD
fled	laide	0.781	0.975	0.429	A
tent	têtes	0.781	0.929	0.415	A
tent	tête	0.781	0.929	0.384	A
fork	fox	0.781	0.908	0.228	A
pork	époques	0.781	0.798	0.215	A
pork	époque	0.781	0.798	0.243	A
seized	six	0.781	0.955	0.237	A
shelf	elfes	0.781	0.905	0.266	A
shelf	elfe	0.781	0.905	0.253	A
shelf	chefs	0.781	0.929	0.343	A
messed	mettent	0.781	0.934	0.462	GOLD
messed	mette	0.781	0.934	0.480	GOLD
crude	coudes	0.781	0.916	0.630	GOLD
crude	coude	0.781	0.916	0.647	GOLD
bent	bêtes	0.781	0.929	0.788	GOLD
bent	bête	0.781	0.929	0.886	GOLD
debts	dettes	0.781	0.975	0.303	A
debts	dette	0.781	0.975	0.211	A
feat	fuites	0.781	0.858	0.503	GOLD
feat	fuite	0.781	0.858	0.572	GOLD
feat	frites	0.781	0.916	0.291	A
sneak	sic	0.781	0.916	0.431	A
sneak	nique	0.781	0.975	0.534	GOLD
steep	types	0.781	0.975	0.221	A
steep	type	0.781	0.975	0.213	A
jaw	jobs	0.781	0.921	0.288	A
jaw	job	0.781	0.921	0.335	A
kitty	cris	0.781	0.705	0.246	A
kitty	crient	0.781	0.705	0.262	A
kitty	crie	0.781	0.705	0.224	A
pity	prix	0.781	0.705	0.264	A
pity	prit	0.781	0.705	0.575	GOLD
pity	pris	0.781	0.705	0.466	GOLD
porter	potes	0.781	0.867	0.330	A
porter	pote	0.781	0.847	0.500	GOLD
berry	bris	0.781	0.690	0.486	A
berry	brie	0.781	0.690	0.376	A
bees	brise	0.781	0.916	0.215	A
cheek	tic	0.781	0.916	0.474	GOLD
cheek	chic	0.781	0.975	0.580	GOLD
curry	cris	0.781	0.716	0.260	A
curry	crient	0.781	0.716	0.254	A
curry	crie	0.781	0.716	0.234	A
melt	mettent	0.781	0.929	0.504	GOLD
melt	mette	0.781	0.929	0.486	GOLD
trek	très	0.781	0.736	0.619	GOLD
trek	traits	0.781	0.736	0.359	A
trek	trait	0.781	0.736	0.400	A
wreck	grecs	0.781	0.807	0.216	A
wreck	grecques	0.781	0.807	0.199	A
wreck	grecque	0.781	0.807	0.202	A
cough	coffres	0.781	0.975	0.287	A
cough	coffre	0.781	0.975	0.311	A
feast	fils	0.781	0.894	0.400	A
ref	greffe	0.781	0.807	0.393	A
ref	brefs	0.781	0.807	0.546	GOLD
ref	bref	0.781	0.807	0.580	GOLD
leap	slip	0.781	0.975	0.400	A
leap	flippe	0.781	0.975	0.377	A
leap	clips	0.781	0.975	0.253	A
prep	prêts	0.781	0.736	0.695	GOLD
prep	prêt	0.781	0.736	0.686	GOLD
prep	près	0.781	0.736	0.545	GOLD
bloom	boum	0.781	0.916	0.457	GOLD
seas	ciseaux	0.781	0.798	0.767	GOLD
seas	assises	0.781	0.865	0.864	GOLD
shells	chaises	0.781	0.929	0.547	GOLD
shells	chaise	0.781	0.929	0.473	GOLD
fierce	fils	0.781	0.874	0.506	GOLD
lend	laine	0.781	0.975	0.400	A
lend	laide	0.781	0.934	0.479	GOLD
reds	raids	0.781	0.807	0.260	A
reds	raide	0.781	0.807	0.387	A
reds	raid	0.781	0.807	0.207	A
toss	torse	0.781	0.929	0.497	GOLD
beers	bises	0.781	0.909	0.417	A
beers	bise	0.781	0.909	0.405	A
bells	belles	0.781	0.975	0.444	A
bells	belle	0.781	0.975	0.392	A
bells	bel	0.781	0.975	0.480	GOLD
cs	six	0.781	0.858	0.469	GOLD
cs	cessent	0.781	0.858	0.694	GOLD
cs	cesse	0.781	0.858	0.592	GOLD
leagues	lisent	0.781	0.929	0.384	A
leagues	lise	0.781	0.929	0.355	A
leagues	ligues	0.781	0.975	0.421	A
sued	sourde	0.781	0.929	0.080	A
sued	soudan	0.781	0.798	0.160	A
sworn	sonnent	0.781	0.833	0.483	GOLD
sworn	sonne	0.781	0.833	0.424	A
vault	votes	0.781	0.909	0.411	A
vet	vestes	0.781	0.934	0.770	GOLD
vet	veste	0.781	0.934	0.964	GOLD
vet	vertes	0.781	0.929	0.876	GOLD
bury	bris	0.781	0.690	0.629	A
bury	brie	0.781	0.690	0.397	A
mommy	mimi	0.781	0.902	0.559	GOLD
tens	thèses	0.781	0.929	0.774	GOLD
tens	thèse	0.781	0.929	0.704	GOLD
fools	foules	0.781	0.975	0.560	GOLD
fools	foule	0.781	0.975	0.403	A
leaks	lys	0.781	0.929	0.378	A
leaks	lisses	0.781	0.929	0.362	A
leaks	lisse	0.781	0.929	0.385	A
med	merdes	0.781	0.929	0.728	GOLD
med	merde	0.781	0.929	0.851	GOLD
pl	piles	0.781	0.858	0.458	GOLD
pl	pile	0.781	0.858	0.548	GOLD
pl	pelle	0.781	0.858	0.703	GOLD
glen	laine	0.781	0.975	0.802	GOLD
glen	gaine	0.781	0.916	0.437	A
messy	messes	0.781	0.909	0.711	GOLD
peaks	pisse	0.781	0.929	0.423	A
peaks	piques	0.781	0.975	0.693	GOLD
peaks	pique	0.781	0.975	0.701	GOLD
pools	poules	0.781	0.975	0.309	A
pools	poule	0.781	0.975	0.329	A
bets	bêtes	0.781	0.975	0.388	A
bets	bête	0.781	0.975	0.433	A
bets	baisses	0.781	0.934	0.327	A
freed	rides	0.781	0.854	0.207	A
levy	lèvent	0.781	0.909	0.858	GOLD
levy	lève	0.781	0.909	0.866	GOLD
seals	six	0.781	0.915	0.267	A
seals	sil	0.781	0.975	0.487	GOLD
seals	cils	0.781	0.975	0.430	A
yell	vielle	0.781	0.975	0.544	GOLD
yell	miel	0.781	0.975	0.351	A
yell	ciel	0.781	0.975	0.545	GOLD
creep	cris	0.781	0.736	0.560	GOLD
ml	aimait	0.781	0.882	0.761	GOLD
ml	aimais	0.781	0.882	0.755	GOLD
ml	aimaient	0.781	0.882	0.712	GOLD
bald	bol	0.781	0.975	0.463	GOLD
reef	griffes	0.781	0.807	0.037	A
reef	griffe	0.781	0.807	0.102	A
clues	clous	0.781	0.921	0.541	GOLD
clues	clou	0.781	0.921	0.703	GOLD
niece	unissent	0.781	0.865	0.552	GOLD
scent	sets	0.781	0.929	0.174	A
scent	set	0.781	0.929	0.253	A
scent	sept	0.781	0.929	0.338	A
accord	codes	0.781	0.841	0.449	A
accord	code	0.781	0.822	0.493	GOLD
flee	folies	0.781	0.859	0.303	A
flee	folie	0.781	0.859	0.473	GOLD
flee	flippe	0.781	0.921	0.242	A
nets	nettes	0.781	0.975	0.865	GOLD
nets	nette	0.781	0.975	0.388	A
nets	net	0.781	0.975	0.552	GOLD
font	phone	0.781	0.975	0.219	A
seize	ciseaux	0.781	0.798	0.459	GOLD
seize	assises	0.781	0.865	0.546	GOLD
vent	veines	0.781	0.975	0.349	A
vent	veine	0.781	0.975	0.534	GOLD
vent	vaine	0.781	0.975	0.682	GOLD
belle	belges	0.781	0.975	0.715	GOLD
bred	raids	0.781	0.839	0.455	GOLD
bred	raide	0.781	0.839	0.831	GOLD
bred	raid	0.781	0.839	0.470	GOLD
deeds	dix	0.781	0.915	0.306	A
deeds	dises	0.781	0.934	0.364	A
deeds	disent	0.781	0.934	0.469	GOLD
stall	sols	0.781	0.927	0.505	GOLD
stall	sole	0.781	0.927	0.535	GOLD
stall	sol	0.781	0.927	0.435	A
drawer	dort	0.781	0.773	0.310	A
drawer	dors	0.781	0.773	0.316	A
queue	cailloux	0.781	0.859	0.380	A
queue	caillou	0.781	0.859	0.361	A
crawl	cols	0.781	0.916	0.289	A
crawl	collent	0.781	0.916	0.311	A
shores	choses	0.781	0.929	0.477	GOLD
shores	chose	0.781	0.909	0.364	A
beams	bises	0.781	0.929	0.346	A
beams	bise	0.781	0.929	0.382	A
cedar	cidre	0.781	0.975	0.572	GOLD
norms	nomment	0.781	0.711	0.564	GOLD
cue	cailloux	0.781	0.859	0.535	GOLD
cue	caillou	0.781	0.859	0.531	GOLD
lent	laine	0.781	0.975	0.558	GOLD
memes	mises	0.781	0.929	0.472	GOLD
memes	mise	0.781	0.929	0.425	A
pens	pèsent	0.781	0.929	0.526	GOLD
pens	pèse	0.781	0.929	0.434	A
pens	peines	0.781	0.975	0.226	A
temp	thèmes	0.781	0.975	0.471	GOLD
temp	thème	0.781	0.975	0.563	GOLD
tossed	ost	0.781	0.905	0.382	A
cured	codes	0.781	0.807	0.135	A
cured	code	0.781	0.829	0.179	A
offs	offices	0.781	0.795	0.354	A
offs	office	0.781	0.795	0.322	A
offs	offense	0.781	0.795	0.491	GOLD
greed	rides	0.781	0.870	0.196	A
greed	ride	0.781	0.870	0.233	A
greed	guides	0.781	0.916	0.209	A
greet	rites	0.781	0.870	0.566	GOLD
greet	rite	0.781	0.870	0.750	GOLD
greet	gris	0.781	0.750	0.734	GOLD
rumor	roumains	0.781	0.678	0.246	A
rumor	roumain	0.781	0.678	0.266	A
yen	vienne	0.781	0.975	0.333	A
yen	tiennes	0.781	0.975	0.384	A
bleed	bide	0.781	0.916	0.347	A
grease	gris	0.781	0.750	0.448	A
guessed	est	0.781	0.739	0.661	GOLD
fest	fêtes	0.781	0.934	0.951	GOLD
ls	laisses	0.781	0.885	0.768	GOLD
ls	laissent	0.781	0.885	0.716	GOLD
ls	laisse	0.781	0.885	0.614	GOLD
creed	rides	0.781	0.854	0.279	A
creed	ride	0.781	0.854	0.303	A
creed	cris	0.781	0.736	0.387	A
pd	pipi	0.781	0.871	0.617	GOLD
beads	bises	0.781	0.934	0.486	GOLD
beads	bise	0.781	0.934	0.528	GOLD
beads	bide	0.781	0.975	0.496	GOLD
chalk	choque	0.781	0.955	0.268	A
chalk	chocs	0.781	0.975	0.289	A
chalk	choc	0.781	0.975	0.289	A
scoop	soupe	0.781	0.916	0.397	A
scoop	coupes	0.781	0.975	0.313	A
scoop	coupent	0.781	0.975	0.429	A
sushi	souches	0.781	0.909	0.374	A
sushi	souche	0.781	0.909	0.435	A
dell	duels	0.781	0.858	0.552	GOLD
dell	duel	0.781	0.858	0.420	A
dell	dl	0.781	0.858	0.868	GOLD
dent	dettes	0.781	0.929	0.428	A
dent	dette	0.781	0.929	0.372	A
gears	guise	0.781	0.909	0.440	A
pence	peines	0.781	0.975	0.400	A
pence	peine	0.781	0.975	0.529	GOLD
poop	poupées	0.781	0.798	0.211	A
poop	poupée	0.781	0.798	0.283	A
deuce	douce	0.781	0.916	0.447	A
deuce	douces	0.781	0.916	0.473	GOLD
duce	douce	0.781	1.000	0.750	GOLD
duce	douces	0.781	1.000	0.777	GOLD
dews	douze	0.781	1.000	0.440	A
dues	douze	0.781	1.000	0.705	GOLD
mien	mine	0.781	1.000	0.812	GOLD
mien	minent	0.781	1.000	0.824	GOLD
mien	mines	0.781	1.000	0.464	GOLD
check	cheik	0.781	0.975	0.551	GOLD
cheque	cheiks	0.781	0.975	0.636	GOLD
potty	petit	0.781	0.809	0.483	GOLD
check	cheiks	0.781	0.975	0.647	GOLD
potty	petits	0.781	0.809	0.465	GOLD
quiche	kitsch	0.781	0.929	0.623	GOLD
cheque	cheik	0.781	0.975	0.603	GOLD
tests	tristesse	0.780	0.780	0.314	A
exclusive	exclusives	0.780	0.917	0.965	GOLD
treats	fritz	0.780	0.841	0.449	A
monopoly	mena relis	0.780	0.892	0.286	A
coupon	coupant	0.773	0.918	0.712	GOLD
first	faste	0.770	0.955	0.399	A
last	listes	0.770	0.955	0.313	A
city	séries	0.770	0.756	0.406	A
past	pistes	0.770	0.955	0.521	GOLD
blood	bled	0.770	0.779	0.662	GOLD
box	boxe	0.770	0.921	0.983	GOLD
funny	finit	0.770	0.925	0.580	GOLD
stock	stocks	0.770	0.921	0.956	GOLD
passed	pistes	0.770	0.955	0.573	GOLD
spot	spots	0.770	0.770	0.950	GOLD
missed	must	0.770	0.829	0.300	A
copy	copies	0.770	0.918	0.894	GOLD
duty	nourris	0.770	0.756	0.473	GOLD
stuck	stocks	0.770	0.955	0.277	A
talks	tex	0.770	0.955	0.367	A
threat	traites	0.770	0.826	0.284	A
lane	line	0.770	0.787	0.493	GOLD
golf	golfe	0.770	0.921	0.995	GOLD
breath	brèche	0.770	0.801	0.498	GOLD
flash	flèches	0.770	0.955	0.434	A
desk	disques	0.770	0.958	0.395	A
flower	flow	0.770	0.733	0.233	A
trash	triche	0.770	0.795	0.355	A
crap	crêpes	0.770	0.795	0.371	A
elite	élites	0.770	0.943	0.600	GOLD
sake	shake	0.770	0.787	0.344	A
fleet	flûte	0.770	0.962	0.392	A
gulf	golfe	0.770	0.955	0.240	A
corp	carpe	0.770	0.819	0.490	GOLD
oral	orales	0.770	0.750	0.951	GOLD
mercy	messie	0.770	0.941	0.500	GOLD
shelter	celtes	0.770	0.955	0.381	A
brush	brèche	0.770	0.811	0.478	GOLD
lied	line	0.770	0.787	0.278	A
bucks	boxe	0.770	0.955	0.369	A
chuck	tchèques	0.770	0.971	0.389	A
rookie	requis	0.770	0.826	0.450	A
brad	bride	0.770	0.795	0.259	A
derby	débits	0.770	0.925	0.391	A
pastor	pistes	0.770	0.955	0.524	GOLD
transformed	transforment	0.770	0.788	0.925	GOLD
booked	books	0.770	0.820	0.363	A
stack	steaks	0.770	0.674	0.130	A
shitty	chérie	0.770	0.756	0.448	A
cloth	cloches	0.770	0.942	0.423	A
flour	flow	0.770	0.733	0.241	A
jerk	jack	0.770	0.927	0.320	A
slap	slip	0.770	0.955	0.569	GOLD
donor	down	0.770	0.787	0.151	A
sucked	sectes	0.770	0.971	0.201	A
fatty	ferry	0.770	0.706	0.115	A
cursed	caste	0.770	0.955	0.572	GOLD
rust	restes	0.770	0.811	0.423	A
sacked	sectes	0.770	0.955	0.129	A
lust	listes	0.770	0.955	0.439	A
expelled	experte	0.770	0.854	0.271	A
moody	maudits	0.770	0.925	0.501	GOLD
mist	must	0.770	0.829	0.578	GOLD
stalk	steaks	0.770	0.674	0.309	A
step	stop	0.770	0.955	0.482	GOLD
steppe	stoppe	0.770	0.955	0.554	GOLD
putty	pythie	0.770	0.816	0.320	A
steppe	stops	0.770	0.955	0.443	A
step	stoppe	0.770	0.955	0.542	GOLD
steppe	stoppent	0.770	0.955	0.594	GOLD
step	stops	0.770	0.955	0.429	A
steppe	stoppes	0.770	0.955	0.546	GOLD
stalk	steak	0.770	0.687	0.335	A
sect	sexe	0.770	0.986	0.414	A
step	stoppent	0.770	0.955	0.536	GOLD
sect	sexes	0.770	0.986	0.398	A
step	stoppes	0.770	0.955	0.497	GOLD
sex	sectes	0.770	0.986	0.403	A
putty	pythies	0.770	0.816	0.314	A
steppe	stop	0.770	0.955	0.469	GOLD
sex	secte	0.770	0.986	0.452	GOLD
decent	discount	0.769	0.777	0.331	A
perspective	perspectives	0.768	0.870	0.911	GOLD
racist	résistent	0.766	0.782	0.228	A
explosive	explosifs	0.766	0.877	0.860	GOLD
processed	proteste	0.766	0.815	0.150	A
pronounced	prenantes	0.764	0.793	0.439	A
morning	morne	0.763	0.765	0.445	A
sorry	séries	0.763	0.747	0.426	A
district	districts	0.763	0.864	0.948	GOLD
glad	glandes	0.763	0.943	0.277	A
parties	prises	0.763	0.715	0.488	GOLD
slow	flow	0.763	0.718	0.320	A
likes	latex	0.763	0.867	0.381	A
domestic	domestiques	0.763	0.932	0.792	GOLD
buddy	bandits	0.763	0.918	0.362	A
bench	brunch	0.763	0.822	0.380	A
resort	ressortent	0.763	0.685	0.351	A
settle	cervelle	0.763	0.807	0.302	A
glory	coloris	0.763	0.734	0.379	A
exit	existent	0.763	0.896	0.398	A
terrorist	terroristes	0.763	0.749	0.949	GOLD
praise	précises	0.763	0.771	0.656	GOLD
collective	collectives	0.763	0.937	0.975	GOLD
succeed	oxyde	0.763	0.924	0.173	A
rocky	requis	0.763	0.807	0.441	A
sheets	chips	0.763	0.924	0.274	A
laundry	loterie	0.763	0.809	0.131	A
vector	vecteurs	0.763	0.755	0.861	GOLD
paste	péquiste	0.763	0.869	0.488	GOLD
strips	stresse	0.763	0.781	0.204	A
moist	modestes	0.763	0.855	0.438	A
manifest	manifestent	0.763	0.937	0.886	GOLD
skipped	script	0.763	0.913	0.293	A
knotty	nanti	0.763	0.832	0.461	GOLD
knotty	nantie	0.763	0.832	0.691	GOLD
knotty	nanties	0.763	0.832	0.725	GOLD
knotty	nantis	0.763	0.832	0.607	GOLD
knotty	nantit	0.763	0.832	0.541	GOLD
potty	panty	0.763	0.736	0.715	GOLD
pest	teste	0.763	0.943	0.233	A
test	pestes	0.763	0.943	0.470	GOLD
pest	testes	0.763	0.943	0.236	A
vest	zestes	0.763	0.943	0.867	GOLD
putty	panty	0.763	0.730	0.585	GOLD
pest	test	0.763	0.943	0.222	A
zest	veste	0.763	0.943	0.709	GOLD
vest	zeste	0.763	0.943	0.786	GOLD
scoot	scoop	0.763	0.756	0.168	A
zest	vestes	0.763	0.943	0.849	GOLD
pest	testent	0.763	0.943	0.286	A
scoop	scouts	0.763	0.952	0.210	A
scoot	scoops	0.763	0.744	0.579	GOLD
test	pestent	0.763	0.943	0.491	GOLD
test	peste	0.763	0.943	0.478	GOLD
scoop	scout	0.763	0.952	0.268	A
pest	tests	0.763	0.943	0.208	A
sound	round	0.762	0.758	0.179	A
prince	princes	0.761	0.739	0.925	GOLD
lesson	laissons	0.761	0.903	0.531	GOLD
expense	experts	0.761	0.855	0.339	A
electric	électriques	0.760	0.807	0.936	GOLD
exists	existence	0.760	0.841	0.924	GOLD
reflects	réflexes	0.760	0.825	0.303	A
exports	exporte	0.760	0.852	0.966	GOLD
respects	respectent	0.760	0.825	0.710	GOLD
selective	sélective	0.760	0.884	0.526	GOLD
directive	directives	0.760	0.835	0.984	GOLD
post	postes	0.758	0.889	0.912	GOLD
close	closes	0.758	0.895	0.929	GOLD
played	plaide	0.758	0.889	0.587	GOLD
break	briques	0.758	0.718	0.352	A
takes	tex	0.758	0.889	0.403	A
sold	soldes	0.758	0.889	0.652	GOLD
train	traînent	0.758	0.722	0.394	A
plays	plaisent	0.758	0.889	0.642	GOLD
waste	ouest	0.758	0.889	0.307	A
closer	closes	0.758	0.895	0.452	GOLD
plane	pleines	0.758	0.889	0.408	A
folks	fox	0.758	0.889	0.356	A
grace	graisses	0.758	0.734	0.208	A
tries	traces	0.758	0.728	0.388	A
plain	pleines	0.758	0.889	0.660	GOLD
brave	brèves	0.758	0.722	0.619	GOLD
grave	grèves	0.758	0.734	0.220	A
phrase	frise	0.758	0.718	0.513	GOLD
globe	globes	0.758	0.908	0.955	GOLD
blade	bled	0.758	0.823	0.363	A
grain	green	0.758	0.821	0.246	A
grows	grosses	0.758	0.740	0.481	GOLD
stake	steaks	0.758	0.807	0.327	A
tribe	trappes	0.758	0.728	0.240	A
flame	flemme	0.758	0.889	0.484	GOLD
freight	frites	0.758	0.718	0.050	A
shapes	chips	0.758	0.856	0.155	A
steak	steaks	0.758	0.807	0.982	GOLD
waist	ouest	0.758	0.889	0.444	A
brake	briques	0.758	0.718	0.282	A
cries	crasse	0.758	0.728	0.350	A
stoke	stocks	0.758	0.889	0.475	GOLD
grape	grippe	0.758	0.730	0.030	A
trait	traites	0.758	0.722	0.978	GOLD
propose	proposes	0.757	0.843	0.949	GOLD
proceed	président	0.756	0.775	0.455	GOLD
cigarette	secrètes	0.756	0.832	0.382	A
speeds	spider	0.756	0.795	0.137	A
territorial	territoriales	0.756	0.792	0.979	GOLD
looks	luxe	0.755	0.932	0.509	GOLD
light	line	0.755	0.772	0.301	A
road	roll	0.755	0.743	0.445	A
club	clubs	0.755	0.971	0.937	GOLD
stand	stands	0.755	0.886	0.943	GOLD
master	must	0.755	0.820	0.514	GOLD
grand	grandes	0.755	0.745	0.678	GOLD
plant	plantes	0.755	0.881	0.966	GOLD
catch	coach	0.755	0.659	0.236	A
nine	line	0.755	0.816	0.352	A
festival	festivals	0.755	0.926	0.928	GOLD
talked	tact	0.755	0.932	0.375	A
blow	flow	0.755	0.712	0.550	GOLD
flag	flingue	0.755	0.932	0.233	A
broad	brosse	0.755	0.782	0.435	A
lift	loft	0.755	0.932	0.597	GOLD
trick	trucs	0.755	0.772	0.803	GOLD
belief	bluff	0.755	0.934	0.414	A
mini	munis	0.755	0.910	0.677	GOLD
belong	bloquent	0.755	0.920	0.296	A
cruise	croûte	0.755	0.782	0.318	A
detective	détective	0.755	0.932	0.998	GOLD
stored	stades	0.755	0.892	0.356	A
unfair	enfers	0.755	0.788	0.532	GOLD
dive	live	0.755	0.787	0.296	A
floors	flottes	0.755	0.880	0.356	A
broader	brosse	0.755	0.782	0.453	GOLD
leaked	dicte	0.755	0.932	0.425	A
clan	clones	0.755	0.932	0.434	A
randy	rendit	0.755	0.742	0.541	GOLD
rode	roll	0.755	0.743	0.524	GOLD
crews	croûte	0.755	0.782	0.336	A
lacks	lynx	0.755	0.932	0.258	A
antique	antiques	0.755	0.918	0.871	GOLD
