word	mate	shared
enjoyed	aimé	4
enjoyed	aimée	4
enterprise	businesses	2
enterprise	enterprises	2
enterprise	companies	2
enterprises	businesses	2
enterprises	enterprise	2
enterprises	companies	2
enthusiasm	enthusiastic	3
enthusiasm	enthusiast	3
enthusiasm	enthusiasts	2
enthusiast	enthusiastic	3
enthusiast	enthusiasm	3
enthusiast	excited	3
enthusiast	enthusiasts	2
enthusiastic	enthusiast	3
enthusiastic	enthusiasm	3
enthusiastic	enthusiasts	2
enthusiasts	enthusiastic	2
enthusiasts	enthusiast	2
enthusiasts	enthusiasm	2
entrant	entrants	2
entrants	entrant	2
entrepreneurs	contractors	2
entrepreneurs	contractor	2
epi	ppe	2
equator	ecuador	2
equator	équateur	2
equipment	equipments	4
equipments	equipment	4
erdogan	erdoğan	2
erdoğan	erdogan	2
eric	éric	2
eritrea	eritreans	4
eritrea	eritrean	4
eritrean	eritreans	4
eritrean	eritrea	4
eritreans	eritrean	4
eritreans	eritrea	4
erode	eroding	2
erode	eroded	2
eroded	eroding	2
eroded	erode	2
eroding	eroded	2
eroding	erode	2
error	errors	3
errors	error	3
escadrille	squads	4
escadrille	squadrons	4
escadrille	squad	4
escadrille	squadron	4
escort	escorts	3
escorts	escort	3
escrow	sequestration	2
eskimo	eskimos	2
eskimos	eskimo	2
espionage	spying	5
espionage	spy	5
espionage	spies	5
espoirs	espérance	5
espresso	expresso	2
esprit	spirit	2
espérance	espoirs	5
ess	sbs	3
essay	essays	5
essay	tests	3
essay	test	3
essay	testing	3
essay	trial	3
essays	essay	5
essays	tests	3
essays	test	3
essays	testing	3
essays	trial	3
essential	indispensable	4
estadio	stage	2
estadio	stadium	2
estadio	stade	2
estimate	estimated	6
estimate	estimating	6
estimate	estimation	6
estimate	estimates	5
estimate	estimations	5
estimate	quote	2
estimated	estimate	6
estimated	estimating	6
estimated	estimation	6
estimated	estimates	5
estimated	estimations	5
estimates	estimating	5
estimates	estimation	5
estimates	estimated	5
estimates	estimate	5
estimates	estimations	5
estimating	estimated	6
estimating	estimate	6
estimating	estimation	6
estimating	estimates	5
estimating	estimations	5
estimation	estimated	6
estimation	estimate	6
estimation	estimating	6
estimation	estimates	5
estimation	estimations	5
estimations	estimates	5
estimations	estimating	5
estimations	estimation	5
estimations	estimated	5
estimations	estimate	5
estonian	estonians	3
estonians	estonian	3
etf	fnb	2
etf	etfs	2
etfs	fnb	2
etfs	etf	2
ethiopia	ethiopian	4
ethiopian	ethiopia	4
ethnic	ethnicity	4
ethnicity	ethnic	4
etienne	stephen	4
etienne	étienne	4
etienne	stéphane	3
etienne	stephan	3
etienne	stefan	3
etienne	steven	3
eugene	eugène	2
eugène	eugene	2
euro	euros	2
euro	eurozone	2
euros	euro	2
euros	eurozone	2
eurozone	euro	2
eurozone	euros	2
eve	ève	2
evident	obvious	2
evil	mal	2
exacerbate	exacerbation	7
exacerbate	exacerbating	7
exacerbate	exacerbated	7
exacerbate	exacerbates	3
exacerbated	exacerbation	7
exacerbated	exacerbating	7
exacerbated	exacerbate	7
exacerbated	exacerbates	3
exacerbates	exacerbation	3
exacerbates	exacerbated	3
exacerbates	exacerbating	3
exacerbates	exacerbate	3
exacerbating	exacerbation	7
exacerbating	exacerbated	7
exacerbating	exacerbate	7
exacerbating	exacerbates	3
exacerbation	exacerbating	7
exacerbation	exacerbated	7
exacerbation	exacerbate	7
exacerbation	exacerbates	3
exact	correct	5
exact	exactly	4
exact	accurate	3
exact	correction	2
exactly	exact	4
exactly	correct	3
exactly	accurate	3
exaggerated	exaggeration	2
exaggeration	exaggerated	2
excel	excels	2
excels	excel	2
excepted	exempted	3
excepted	exonerated	3
excepted	exempt	3
exception	exemptions	2
exception	exceptions	2
exceptions	exemptions	3
exceptions	exception	2
excerpt	extract	5
excerpt	extracted	5
excerpt	excerpts	3
excerpt	extracts	3
excerpts	extracts	3
excerpts	extract	3
excerpts	excerpt	3
excerpts	extracted	3
excess	excesses	3
excesses	excess	3
excite	excites	2
excite	exciter	2
excited	enthusiast	3
exciter	excites	2
exciter	excite	2
excites	exciter	2
excites	excite	2
exciting	exhilarating	2
excluded	excludes	5
excludes	excluded	5
exclusion	exclusions	2
exclusions	exclusion	2
exclusive	exclusivity	5
exclusivity	exclusive	5
excrement	scat	2
excrement	excreta	2
excreta	scat	2
excreta	excrement	2
excursion	excursions	2
excursions	excursion	2
execute	executing	3
execute	executes	2
executes	executing	2
executes	execute	2
executing	execute	3
executing	executes	2
exempt	exempted	6
exempt	exonerated	6
exempt	excepted	3
exempted	exonerated	6
exempted	exempt	6
exempted	excepted	3
exemption	exoneration	2
exemptions	exceptions	3
exemptions	exception	2
exercise	exercises	2
exercised	exerted	4
exercises	exercise	2
exerted	exercised	4
exhale	expiry	4
exhale	expiration	4
exhale	expire	4
exhale	expires	4
exhibit	exposure	3
exhibit	exhibition	3
exhibit	exposures	2
exhibit	exhibitions	2
exhibit	exhibits	2
exhibit	expose	2
exhibited	exposed	3
exhibition	exposure	3
exhibition	exhibit	3
exhibition	exposures	2
exhibition	exhibitions	2
exhibition	exhibits	2
exhibition	expose	2
exhibitions	exposure	2
exhibitions	exhibition	2
exhibitions	exposures	2
exhibitions	exhibit	2
exhibitions	exhibits	2
exhibitor	exponent	2
exhibitor	exhibitors	2
exhibitors	exponent	2
exhibitors	exhibitor	2
exhibits	exposure	2
exhibits	exhibition	2
exhibits	exposures	2
exhibits	exhibit	2
exhibits	exhibitions	2
exhilarating	exciting	2
exhumation	exhume	2
exhume	exhumation	2
exil	exiles	3
exil	exile	3
exil	exiled	3
exile	exil	3
exile	exiles	3
exile	exiled	3
exiled	exil	3
exiled	exiles	3
exiled	exile	3
exiles	exil	3
exiles	exile	3
exiles	exiled	3
exist	exists	2
exists	exist	2
exonerated	exempted	6
exonerated	exempt	6
exonerated	excepted	3
exoneration	exemption	2
expanding	extension	2
expanding	expansion	2
expansion	extension	2
expansion	expanding	2
expansionary	expansionist	2
expansionist	expansionary	2
expat	expatriate	2
expat	expats	2
expat	expatriates	2
expatriate	expats	2
expatriate	expatriates	2
expatriate	expat	2
expatriates	expatriate	2
expatriates	expats	2
expatriates	expat	2
expats	expatriate	2
expats	expatriates	2
expats	expat	2
expedition	dispatch	2
experience	experiment	5
experience	experimentation	5
experience	experiments	4
experience	experimenting	3
experience	experiences	3
experiences	experience	3
experiences	experiments	3
experiences	experiment	3
experiences	experimentation	3
experiment	experience	5
experiment	experimentation	5
experiment	experiments	4
experiment	experimenting	3
experiment	experiences	3
experimentation	experience	5
experimentation	experiment	5
experimentation	experiments	4
experimentation	experimenting	3
experimentation	experiences	3
experimenting	experience	3
experimenting	experiment	3
experimenting	experimentation	3
experimenting	experiments	2
experiments	experience	4
experiments	experiment	4
experiments	experimentation	4
experiments	experiences	3
experiments	experimenting	2
expertise	competences	2
expertise	competencies	2
expiration	exhale	4
expiration	expiry	4
expiration	expire	4
expiration	expires	4
expire	exhale	4
expire	expiry	4
expire	expiration	4
expire	expires	4
expires	exhale	4
expires	expiry	4
expires	expiration	4
expires	expire	4
expiry	exhale	4
expiry	expiration	4
expiry	expire	4
expiry	expires	4
explain	explaining	4
explain	explains	3
explaining	explain	4
explaining	explains	3
explains	explain	3
explains	explaining	3
explanation	explanations	2
explanations	explanation	2
explicit	explicitly	3
explicit	expressly	2
explicitly	explicit	3
explicitly	expressly	2
explode	exploding	2
explode	explodes	2
explodes	explode	2
explodes	exploding	2
exploding	explode	2
exploding	explodes	2
exploit	exploiting	2
exploiting	exploit	2
exploration	prospecting	3
explore	explorer	4
explore	exploring	4
explore	explorers	3
explorer	exploring	4
explorer	explore	4
explorer	explorers	3
explorers	explorer	3
explorers	exploring	3
explorers	explore	3
exploring	explorer	4
exploring	explore	4
exploring	explorers	3
explosion	explosions	2
explosions	explosion	2
explosive	explosives	5
explosives	explosive	5
exponent	exhibitors	2
exponent	exhibitor	2
export	exports	5
export	exporting	5
export	exporters	4
export	exporter	4
exporter	exports	4
exporter	export	4
exporter	exporting	4
exporter	exporters	4
exporters	exports	4
exporters	export	4
exporters	exporting	4
exporters	exporter	4
exporting	exports	5
exporting	export	5
exporting	exporters	4
exporting	exporter	4
exports	export	5
exports	exporting	5
exports	exporters	4
exports	exporter	4
expose	exhibition	2
expose	exhibit	2
expose	exposure	2
exposed	exhibited	3
exposure	exhibition	3
exposure	exhibit	3
exposure	exposures	2
exposure	exhibitions	2
exposure	exhibits	2
exposure	expose	2
exposures	exposure	2
exposures	exhibition	2
exposures	exhibit	2
exposures	exhibitions	2
exposures	exhibits	2
express	expressing	5
expressing	express	5
expressly	explicit	2
expressly	explicitly	2
expresso	espresso	2
expulsion	expulsions	2
expulsions	expulsion	2
extension	expansion	2
extension	expanding	2
exterior	external	7
exterior	outdoor	4
exterminate	extermination	2
extermination	exterminate	2
exterminator	terminator	2
external	exterior	7
external	outdoor	4
extract	excerpt	5
extract	extracted	5
extract	excerpts	3
extract	extracts	3
extracted	excerpt	5
extracted	extract	5
extracted	excerpts	3
extracted	extracts	3
extracts	excerpts	3
extracts	extract	3
extracts	excerpt	3
extracts	extracted	3
extrapolate	extrapolation	2
extrapolate	extrapolating	2
extrapolating	extrapolation	2
extrapolating	extrapolate	2
extrapolation	extrapolating	2
extrapolation	extrapolate	2
extraterrestrial	stranger	2
extreme	extremes	3
extremes	extreme	3
extremism	extremist	3
extremism	extremists	3
extremist	extremists	3
extremist	extremism	3
extremists	extremist	3
extremists	extremism	3
fabrice	fabrizio	2
fabrizio	fabrice	2
facade	façades	2
facade	facades	2
facade	façade	2
facades	façades	2
facades	façade	2
facades	facade	2
face	facial	3
facial	face	3
facilitate	facilitating	2
facilitated	facility	5
facilitating	facilitate	2
facility	facilitated	5
fade	fondue	3
faecal	fecal	2
fair	virtuous	2
fairies	fairy	3
fairies	fée	3
fairies	fées	3
fairy	fée	3
fairy	fairies	3
fairy	fées	3
faithful	fidèle	4
faithful	loyal	4
fake	false	4
fake	fraud	4
fake	frauds	2
falcon	faucon	2
false	fake	4
false	fraud	2
families	family	3
family	families	3
famine	famines	2
famine	starvation	2
famines	starvation	2
famines	famine	2
fan	fans	2
fanatic	fanatical	2
fanatic	fanatics	2
fanatical	fanatic	2
fanatical	fanatics	2
fanatics	fanatical	2
fanatics	fanatic	2
fanciful	fancy	3
fanciful	fantasy	2
fanciful	fantaisie	2
fancy	fantasy	4
fancy	fantaisie	4
fancy	fanciful	3
fans	fan	2
fantaisie	fantasy	4
fantaisie	fancy	4
fantaisie	fanciful	2
fantasy	fancy	4
fantasy	fantaisie	4
fantasy	fanciful	2
fare	tariff	2
farm	farms	2
farm	farmhouse	2
farm	farmhouses	2
farmhouse	farm	2
farmhouse	farms	2
farmhouse	farmhouses	2
farmhouses	farm	2
farmhouses	farms	2
farmhouses	farmhouse	2
farms	farm	2
farms	farmhouse	2
farms	farmhouses	2
faroes	faroese	2
faroese	faroes	2
fascinate	fascinates	2
fascinates	fascinate	2
fascist	fascists	2
fascists	fascist	2
fatal	fatale	5
fatal	mortal	5
fatal	mortals	3
fatal	lethal	3
fatale	mortal	5
fatale	fatal	5
fatale	mortals	3
fatale	lethal	2
fats	grasse	3
fats	greasy	3
fats	grease	3
fats	gras	3
faucon	falcon	2
fault	foul	4
fault	faults	2
fault	fester	2
fault	flaw	2
faults	foul	2
faults	flaws	2
faults	fault	2
favorable	favourable	2
favored	favoured	2
favorite	favourite	6
favorite	favourites	6
favorite	favorites	5
favorite	preference	4
favorite	privileged	4
favorite	preferred	4
favorites	favorite	5
favorites	favourite	5
favorites	favourites	5
favorites	preference	3
favorites	privileged	3
favorites	preferred	3
favors	favours	2
favors	fosters	2
favourable	favorable	2
favoured	favored	2
favourite	favorite	6
favourite	favourites	6
favourite	favorites	5
favourite	preference	4
favourite	privileged	4
favourite	preferred	4
favourites	favorite	6
favourites	favourite	6
favourites	favorites	5
favourites	preference	4
favourites	privileged	4
favourites	preferred	4
favours	favors	2
favours	fosters	2
façade	façades	2
façade	facades	2
façade	facade	2
façades	facades	2
façades	façade	2
façades	facade	2
fcc	bcf	2
feast	festival	4
feast	night	2
feast	part	2
feast	fete	2
feature	functionality	2
feature	functionalities	2
feature	features	2
features	functionality	2
features	feature	2
features	functionalities	2
feb	february	3
febrile	feverish	2
february	feb	3
fecal	faecal	2
federal	feds	4
federal	fédérale	4
federalist	federalists	2
federalists	federalist	2
feds	fédérale	4
feds	federal	4
fees	fresh	4
fees	freshness	4
felicity	félicité	2
felix	félix	2
female	feminine	7
female	females	5
female	women	2
females	feminine	5
females	female	5
feminine	female	7
feminine	females	5
feminine	women	2
feminist	feminists	2
feminists	feminist	2
fern	fougères	2
fern	ferns	2
fernandez	fernández	2
ferns	fougères	2
ferns	fern	2
fernández	fernandez	2
ferocious	fierce	3
ferret	furet	2
ferret	ferrets	2
ferrets	ferret	2
ferrets	furet	2
ferries	ferry	4
ferry	ferries	4
fertile	fruitful	2
fes	fès	3
fes	fez	3
fester	foul	3
fester	fault	2
festival	feast	4
festival	night	2
festival	part	2
festival	fete	2
festivals	festivities	3
festivities	festivals	3
fetal	foetus	4
fetal	foetal	4
fetal	fetus	4
fete	night	2
fete	part	2
fete	festival	2
fete	feast	2
fetus	fetal	4
fetus	foetus	4
fetus	foetal	4
feverish	febrile	2
fez	fès	3
fez	fes	3
fiance	fiancee	3
fiance	fiancée	3
fiance	fiancé	3
fiancee	fiance	3
fiancee	fiancée	3
fiancee	fiancé	3
fiancé	fiancee	3
fiancé	fiance	3
fiancé	fiancée	3
fiancée	fiancee	3
fiancée	fiance	3
fiancée	fiancé	3
fiber	fibres	2
fiber	fibers	2
fiber	fibre	2
fibers	fiber	2
fibers	fibres	2
fibers	fibre	2
fibre	fiber	2
fibre	fibres	2
fibre	fibers	2
fibres	fiber	2
fibres	fibers	2
fibres	fibre	2
fiction	fictions	2
fictions	fiction	2
fidèle	faithful	4
fidèle	loyal	4
fierce	ferocious	3
fif	iff	2
fighter	chasseur	2
fiji	fijian	2
fijian	fiji	2
filament	filaments	2
filaments	filament	2
filipino	philippines	4
filipino	philippine	4
filipino	filipinos	4
filipinos	philippines	4
filipinos	filipino	4
filipinos	philippine	4
fillet	fillets	2
fillets	fillet	2
filter	filtering	6
filter	filtration	6
filter	filters	5
filtering	filter	6
filtering	filtration	6
filtering	filters	5
filters	filter	5
filters	filtering	5
filters	filtration	5
filtration	filter	6
filtration	filtering	6
filtration	filters	5
final	finals	4
final	finale	4
finale	finals	4
finale	final	4
finalise	finalize	2
finalise	finalizing	2
finalise	finalization	2
finalised	finalized	3
finalist	finalists	2
finalists	finalist	2
finalization	finalize	2
finalization	finalizing	2
finalization	finalise	2
finalize	finalizing	2
finalize	finalization	2
finalize	finalise	2
finalized	finalised	3
finalizing	finalize	2
finalizing	finalization	2
finalizing	finalise	2
finals	finale	4
finals	final	4
finance	funding	4
finance	financing	4
finance	fundraising	4
finance	finances	3
financed	funded	4
finances	finance	3
finances	funding	3
finances	financing	3
finances	fundraising	3
financing	finance	4
financing	funding	4
financing	fundraising	4
financing	finances	3
fine	fines	2
fines	fine	2
fingernail	nail	2
finish	finishing	4
finish	finished	3
finish	finishes	2
finished	finish	3
finished	finishing	2
finishes	finishing	2
finishes	finish	2
finishing	finish	4
finishing	finished	2
finishing	finishes	2
finnish	finns	4
finns	finnish	4
fire	fires	2
firearms	arming	3
firearms	armament	3
firearms	armaments	3
firearms	arms	3
fireplace	fireplaces	2
fireplaces	fireplace	2
fires	fire	2
fish	peach	3
fish	peaches	2
fisheries	peach	2
fisheries	fishery	2
fishery	fisheries	2
fishery	peach	2
flabby	flange	2
flabby	flaccid	2
flabby	flask	2
flaccid	flange	2
flaccid	flabby	2
flaccid	flask	2
flagrant	blatant	2
flake	snowflake	2
flamand	flanders	5
flamand	flemish	5
flamand	flandres	4
flamand	flandre	4
flame	flames	2
flames	flame	2
flammable	inflammable	2
flanders	flamand	5
flanders	flemish	5
flanders	flandres	4
flanders	flandre	4
flandre	flamand	4
flandre	flanders	4
flandre	flandres	4
flandre	flemish	4
flandres	flamand	4
flandres	flanders	4
flandres	flandre	4
flandres	flemish	4
flange	flabby	2
flange	flaccid	2
flange	flask	2
flare	flares	2
flares	flare	2
flash	flashes	2
flashes	flash	2
flask	flange	2
flask	flabby	2
flask	flaccid	2
flatter	flattering	3
flattering	flatter	3
flaw	foul	2
flaw	fault	2
flaws	faults	2
fled	flees	2
fled	fuit	2
fled	fui	2
flees	fled	2
flees	fuit	2
flees	fui	2
flemish	flamand	5
flemish	flanders	5
flemish	flandres	4
flemish	flandre	4
fleur	flower	3
fleur	flowers	2
flexibility	flexible	3
flexibility	supple	2
flexible	supple	3
flexible	flexibility	3
flirt	flirtation	3
flirt	flirting	3
flirtation	flirting	3
flirtation	flirt	3
flirting	flirtation	3
flirting	flirt	3
float	floating	6
float	floats	4
float	floater	4
