a	b	hops	quality	subchain
en:lots	fr:basse	3	0.854	en:lots = fr:lots ≈ en:low = fr:basse
en:lots	en:bias	4	0.854	en:lots = fr:lots ≈ en:low = fr:basse ≈ en:bias
en:lots	en:prejudice	5	0.854	en:lots = fr:lots ≈ en:low = fr:basse ≈ en:bias ~ en:prejudice
en:lots	fr:prêt jouent hisse	6	0.854	en:lots = fr:lots ≈ en:low = fr:basse ≈ en:bias ~ en:prejudice ≈ fr:prêt jouent hisse
fr:lots	fr:basse	2	0.854	= fr:lots en:low = fr:basse
fr:lots	en:bias	3	0.854	= fr:lots en:low = fr:basse ≈ en:bias
fr:lots	en:prejudice	4	0.854	= fr:lots en:low = fr:basse ≈ en:bias ~ en:prejudice
fr:lots	fr:prêt jouent hisse	5	0.854	= fr:lots en:low = fr:basse ≈ en:bias ~ en:prejudice ≈ fr:prêt jouent hisse
en:low	en:bats	2	0.854	en:low = fr:basse ≈ en:bats
en:low	fr:chauves	3	0.854	en:low = fr:basse ≈ en:bats = fr:chauves
en:low	en:shove	4	0.854	en:low = fr:basse ≈ en:bats = fr:chauves ≈ en:shove
en:low	fr:fourrer	5	0.854	en:low = fr:basse ≈ en:bats = fr:chauves ≈ en:shove = fr:fourrer
fr:basse	fr:chauves	2	0.854	= fr:basse en:bats = fr:chauves
fr:basse	en:shove	3	0.854	= fr:basse en:bats = fr:chauves ≈ en:shove
fr:basse	fr:fourrer	4	0.854	= fr:basse en:bats = fr:chauves ≈ en:shove = fr:fourrer
en:bats	en:shove	2	0.854	≈ en:bats = fr:chauves en:shove
en:bats	fr:fourrer	3	0.854	≈ en:bats = fr:chauves en:shove = fr:fourrer
fr:chauves	fr:fourrer	2	0.854	= fr:chauves ≈ en:shove = fr:fourrer
en:lying	fr:là	2	0.854	en:lying ~ en:lie ≈ fr:là
en:lying	en:there	3	0.854	en:lying ~ en:lie ≈ fr:là = en:there
en:lying	fr:air	4	0.854	en:lying ~ en:lie ≈ fr:là = en:there ≈ fr:air
en:lying	en:air	5	0.854	en:lying ~ en:lie ≈ fr:là = en:there ≈ fr:air = en:air
en:lying	fr:ère	6	0.854	en:lying ~ en:lie ≈ fr:là = en:there ≈ fr:air = en:air ≈ fr:ère
en:lying	fr:airs	6	0.854	en:lying ~ en:lie ≈ fr:là = en:there ≈ fr:air = en:air ≈ fr:airs
en:lying	fr:aires	6	0.854	en:lying ~ en:lie ≈ fr:là = en:there ≈ fr:air = en:air ≈ fr:aires
fr:mais	fr:bête	2	0.854	≈ fr:mais en:but ≈ fr:bête
fr:mais	en:beast	3	0.854	≈ fr:mais en:but ≈ fr:bête = en:beast
fr:mais	fr:bit	4	0.854	≈ fr:mais en:but ≈ fr:bête = en:beast ≈ fr:bit
fr:mais	fr:bits	5	0.854	≈ fr:mais en:but ≈ fr:bête = en:beast ≈ fr:bit ~ fr:bits
fr:mais	fr:oit	5	0.854	≈ fr:mais en:but ≈ fr:bête = en:beast ≈ fr:bit ~ fr:oit
en:but	fr:oit	4	0.854	= en:but ≈ fr:bête en:beast ≈ fr:bit ~ fr:oit
en:med	en:but	2	0.854	en:med ≈ fr:mais = en:but
en:med	fr:bête	3	0.854	en:med ≈ fr:mais = en:but ≈ fr:bête
en:med	en:beast	4	0.854	en:med ≈ fr:mais = en:but ≈ fr:bête = en:beast
en:med	fr:bit	5	0.854	en:med ≈ fr:mais = en:but ≈ fr:bête = en:beast ≈ fr:bit
en:med	fr:bits	6	0.854	en:med ≈ fr:mais = en:but ≈ fr:bête = en:beast ≈ fr:bit ~ fr:bits
en:med	fr:oit	6	0.854	en:med ≈ fr:mais = en:but ≈ fr:bête = en:beast ≈ fr:bit ~ fr:oit
en:movies	en:scene	2	0.854	en:movies = fr:ciné ≈ en:scene
en:movies	fr:scène	3	0.854	en:movies = fr:ciné ≈ en:scene = fr:scène
en:movies	en:sense	4	0.854	en:movies = fr:ciné ≈ en:scene = fr:scène ≈ en:sense
en:movies	en:senses	5	0.854	en:movies = fr:ciné ≈ en:scene = fr:scène ≈ en:sense ~ en:senses
en:movies	fr:sain six	6	0.854	en:movies = fr:ciné ≈ en:scene = fr:scène ≈ en:sense ~ en:senses ≈ fr:sain six
en:oozing	en:plant	2	0.854	en:oozing ≈ fr:usine = en:plant
en:oozing	fr:plate	3	0.854	en:oozing ≈ fr:usine = en:plant ≈ fr:plate
en:oozing	en:platform	4	0.854	en:oozing ≈ fr:usine = en:plant ≈ fr:plate = en:platform
en:oozing	fr:plateformes	6	0.854	en:oozing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plateforme ~ fr:plateformes
en:oozing	fr:plateforme	6	0.854	en:oozing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plateformes ~ fr:plateforme
en:oozing	fr:quai	6	0.854	en:oozing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plateformes ~ fr:quai
en:ordered	fr:commande	4	0.854	en:ordered ≈ fr:hordes ~ fr:horde ≈ en:order = fr:commande
en:ordered	en:command	5	0.854	en:ordered ≈ fr:hordes ~ fr:horde ≈ en:order = fr:commande ≈ en:command
en:ordered	fr:commandement	6	0.854	en:ordered ≈ fr:hordes ~ fr:horde ≈ en:order = fr:commande ≈ en:command = fr:commandement
en:ordered	en:commander	5	0.854	en:ordered ≈ fr:hordes ~ fr:horde ≈ en:order = fr:commande ≈ en:commander
en:ordered	fr:commandeur	6	0.854	en:ordered ≈ fr:hordes ~ fr:horde ≈ en:order = fr:commande ≈ en:commander = fr:commandeur
en:paddy	en:countries	2	0.854	en:paddy ≈ fr:pays = en:countries
en:paddy	fr:khan treize	3	0.854	en:paddy ≈ fr:pays = en:countries ≈ fr:khan treize
en:paul	en:spoil	2	0.854	en:paul = fr:paul ≈ en:spoil
en:paul	fr:gâte	3	0.854	en:paul = fr:paul ≈ en:spoil = fr:gâte
en:paul	en:got	4	0.854	en:paul = fr:paul ≈ en:spoil = fr:gâte ≈ en:got
en:paul	fr:got	5	0.854	en:paul = fr:paul ≈ en:spoil = fr:gâte ≈ en:got = fr:got
fr:paul	fr:gâte	2	0.854	= fr:paul en:spoil = fr:gâte
fr:paul	en:got	3	0.854	= fr:paul en:spoil = fr:gâte ≈ en:got
fr:paul	fr:got	4	0.854	= fr:paul en:spoil = fr:gâte ≈ en:got = fr:got
en:spoil	en:got	2	0.854	≈ en:spoil = fr:gâte en:got
en:spoil	fr:got	3	0.854	≈ en:spoil = fr:gâte en:got = fr:got
fr:gâte	fr:got	2	0.854	= fr:gâte ≈ en:got = fr:got
en:piste	fr:trolls	3	0.854	en:piste ≈ fr:piste = en:trail ≈ fr:trolls
en:piste	en:troll	4	0.854	en:piste ≈ fr:piste = en:trail ≈ fr:trolls = en:troll
en:piste	fr:roll	5	0.854	en:piste ≈ fr:piste = en:trail ≈ fr:trolls = en:troll ≈ fr:roll
en:piste	fr:rouler	6	0.854	en:piste ≈ fr:piste = en:trail ≈ fr:trolls = en:troll ≈ fr:roll ~ fr:rouler
en:plus	fr:maures	2	0.854	en:plus ~ en:more ≈ fr:maures
en:plus	fr:maure	3	0.854	en:plus ~ en:more ≈ fr:maures ~ fr:maure
en:plus	en:mortar	4	0.854	en:plus ~ en:more ≈ fr:maures ~ fr:maure ≈ en:mortar
en:plus	fr:mortier	5	0.854	en:plus ~ en:more ≈ fr:maures ~ fr:maure ≈ en:mortar = fr:mortier
en:plus	fr:mortiers	5	0.854	en:plus ~ en:more ≈ fr:maures ~ fr:maure ≈ en:mortar = fr:mortiers
en:preen	fr:prises	2	0.854	en:preen ≈ fr:pris ~ fr:prises
en:preen	en:preach	3	0.854	en:preen ≈ fr:pris ~ fr:prises ≈ en:preach
en:preen	fr:prêche	4	0.854	en:preen ≈ fr:pris ~ fr:prises ≈ en:preach = fr:prêche
en:preen	en:pressure	5	0.854	en:preen ≈ fr:pris ~ fr:prises ≈ en:preach = fr:prêche ≈ en:pressure
en:preen	fr:pression	6	0.854	en:preen ≈ fr:pris ~ fr:prises ≈ en:preach = fr:prêche ≈ en:pressure = fr:pression
en:preen	fr:pressions	6	0.854	en:preen ≈ fr:pris ~ fr:prises ≈ en:preach = fr:prêche ≈ en:pressure = fr:pressions
en:pulp	fr:peste	2	0.854	en:pulp ~ en:paste ≈ fr:peste
en:pulp	en:pest	3	0.854	en:pulp ~ en:paste ≈ fr:peste = en:pest
en:pulp	fr:test	4	0.854	en:pulp ~ en:paste ≈ fr:peste = en:pest ≈ fr:test
en:pulp	en:test	5	0.854	en:pulp ~ en:paste ≈ fr:peste = en:pest ≈ fr:test = en:test
en:pulp	fr:teste	6	0.854	en:pulp ~ en:paste ≈ fr:peste = en:pest ≈ fr:test = en:test ≈ fr:teste
en:rata	fr:loupé	2	0.854	en:rata ≈ fr:raté ~ fr:loupé
en:rata	en:loop	3	0.854	en:rata ≈ fr:raté ~ fr:loupé ≈ en:loop
en:rata	fr:boucles	4	0.854	en:rata ≈ fr:raté ~ fr:loupé ≈ en:loop = fr:boucles
fr:raté	en:loop	2	0.854	≈ fr:raté fr:loupé ≈ en:loop
fr:raté	fr:boucles	3	0.854	≈ fr:raté fr:loupé ≈ en:loop = fr:boucles
fr:loupé	fr:boucles	2	0.854	~ fr:loupé ≈ en:loop fr:boucles
en:rata	fr:boucle	4	0.854	en:rata ≈ fr:raté ~ fr:loupé ≈ en:loop = fr:boucle
fr:raté	fr:boucle	3	0.854	≈ fr:raté fr:loupé ≈ en:loop = fr:boucle
fr:loupé	fr:boucle	2	0.854	~ fr:loupé ≈ en:loop fr:boucle
en:reaming	fr:rimes	2	0.854	en:reaming ≈ fr:rime ~ fr:rimes
en:reaming	en:dream	3	0.854	en:reaming ≈ fr:rime ~ fr:rimes ≈ en:dream
en:reaming	fr:rêves	4	0.854	en:reaming ≈ fr:rime ~ fr:rimes ≈ en:dream = fr:rêves
en:reaming	en:rev	5	0.854	en:reaming ≈ fr:rime ~ fr:rimes ≈ en:dream = fr:rêves ≈ en:rev
en:reaming	fr:rev	6	0.854	en:reaming ≈ fr:rime ~ fr:rimes ≈ en:dream = fr:rêves ≈ en:rev = fr:rev
en:regime	fr:date	3	0.854	en:regime ≈ fr:régime = en:diet ≈ fr:date
en:regime	en:date	4	0.854	en:regime ≈ fr:régime = en:diet ≈ fr:date = en:date
en:regime	fr:dette	5	0.854	en:regime ≈ fr:régime = en:diet ≈ fr:date = en:date ≈ fr:dette
en:regime	en:diet	2	0.854	en:regime ≈ fr:régime = en:diet
fr:régime	fr:date	2	0.854	≈ fr:régime en:diet ≈ fr:date
fr:régime	en:date	3	0.854	≈ fr:régime en:diet ≈ fr:date = en:date
fr:régime	fr:dette	4	0.854	≈ fr:régime en:diet ≈ fr:date = en:date ≈ fr:dette
en:scoop	en:scope	2	0.854	≈ en:scoop = fr:scoop ≈ en:scope
en:season	en:tea	4	0.854	en:season = fr:saisons ≈ en:says = fr:dit ≈ en:tea
en:season	fr:thés	5	0.854	en:season = fr:saisons ≈ en:says = fr:dit ≈ en:tea = fr:thés
fr:saisons	en:tea	3	0.854	= fr:saisons en:says = fr:dit ≈ en:tea
fr:saisons	fr:thés	4	0.854	= fr:saisons en:says = fr:dit ≈ en:tea = fr:thés
en:shapes	en:shape	3	0.854	en:shapes = fr:formes ≈ en:form ~ en:shape
en:shapes	fr:shake	4	0.854	en:shapes = fr:formes ≈ en:form ~ en:shape ≈ fr:shake
en:shapes	en:shake	5	0.854	en:shapes = fr:formes ≈ en:form ~ en:shape ≈ fr:shake = en:shake
en:shapes	fr:chez hic	6	0.854	en:shapes = fr:formes ≈ en:form ~ en:shape ≈ fr:shake = en:shake ≈ fr:chez hic
fr:formes	en:shape	2	0.854	= fr:formes en:form ~ en:shape
fr:formes	fr:shake	3	0.854	= fr:formes en:form ~ en:shape ≈ fr:shake
fr:formes	en:shake	4	0.854	= fr:formes en:form ~ en:shape ≈ fr:shake = en:shake
fr:formes	fr:chez hic	5	0.854	= fr:formes en:form ~ en:shape ≈ fr:shake = en:shake ≈ fr:chez hic
en:form	fr:chez hic	4	0.854	≈ en:form ~ en:shape fr:shake = en:shake ≈ fr:chez hic
en:soup	fr:soupe	2	0.854	en:soup ≈ fr:soupes ~ fr:soupe
en:soup	en:scope	5	0.854	en:soup ≈ fr:soupes ~ fr:soupe ≈ en:scoop = fr:scoop ≈ en:scope
en:soup	fr:portée	6	0.854	en:soup ≈ fr:soupes ~ fr:soupe ≈ en:scoop = fr:scoop ≈ en:scope = fr:portée
fr:soupes	en:scoop	2	0.854	≈ fr:soupes fr:soupe ≈ en:scoop
fr:soupes	fr:scoop	3	0.854	≈ fr:soupes fr:soupe ≈ en:scoop = fr:scoop
fr:soupes	en:scope	4	0.854	≈ fr:soupes fr:soupe ≈ en:scoop = fr:scoop ≈ en:scope
fr:soupes	fr:portée	5	0.854	≈ fr:soupes fr:soupe ≈ en:scoop = fr:scoop ≈ en:scope = fr:portée
fr:soupe	en:scope	3	0.854	~ fr:soupe ≈ en:scoop fr:scoop ≈ en:scope
fr:soupe	fr:portée	4	0.854	~ fr:soupe ≈ en:scoop fr:scoop ≈ en:scope = fr:portée
en:scoop	fr:portée	3	0.854	≈ en:scoop = fr:scoop ≈ en:scope fr:portée
fr:scoop	fr:portée	2	0.854	= fr:scoop ≈ en:scope = fr:portée
en:soup	en:skip	5	0.854	en:soup ≈ fr:soupes ~ fr:soupe ≈ en:scoop = fr:scoop ≈ en:skip
en:soup	fr:saut	6	0.854	en:soup ≈ fr:soupes ~ fr:soupe ≈ en:scoop = fr:scoop ≈ en:skip = fr:saut
fr:soupes	en:skip	4	0.854	≈ fr:soupes fr:soupe ≈ en:scoop = fr:scoop ≈ en:skip
fr:soupes	fr:saut	5	0.854	≈ fr:soupes fr:soupe ≈ en:scoop = fr:scoop ≈ en:skip = fr:saut
fr:soupe	en:skip	3	0.854	~ fr:soupe ≈ en:scoop fr:scoop ≈ en:skip
fr:soupe	fr:saut	4	0.854	~ fr:soupe ≈ en:scoop fr:scoop ≈ en:skip = fr:saut
en:scoop	en:skip	2	0.854	≈ en:scoop = fr:scoop ≈ en:skip
en:scoop	fr:saut	3	0.854	≈ en:scoop = fr:scoop ≈ en:skip fr:saut
fr:scoop	fr:saut	2	0.854	= fr:scoop ≈ en:skip = fr:saut
en:soup	fr:skip	6	0.854	en:soup ≈ fr:soupes ~ fr:soupe ≈ en:scoop = fr:scoop ≈ en:skip = fr:skip
fr:soupes	fr:skip	5	0.854	≈ fr:soupes fr:soupe ≈ en:scoop = fr:scoop ≈ en:skip = fr:skip
fr:soupe	fr:skip	4	0.854	~ fr:soupe ≈ en:scoop fr:scoop ≈ en:skip = fr:skip
en:scoop	fr:skip	3	0.854	≈ en:scoop = fr:scoop ≈ en:skip fr:skip
fr:scoop	fr:skip	2	0.854	= fr:scoop ≈ en:skip = fr:skip
en:spice	en:peace	2	0.854	en:spice = fr:épices ≈ en:peace
en:spice	fr:paix	3	0.854	en:spice = fr:épices ≈ en:peace = fr:paix
en:spice	en:per	4	0.854	en:spice = fr:épices ≈ en:peace = fr:paix ≈ en:per
en:spice	fr:per	5	0.854	en:spice = fr:épices ≈ en:peace = fr:paix ≈ en:per = fr:per
fr:épices	fr:paix	2	0.854	= fr:épices en:peace = fr:paix
fr:épices	en:per	3	0.854	= fr:épices en:peace = fr:paix ≈ en:per
fr:épices	fr:per	4	0.854	= fr:épices en:peace = fr:paix ≈ en:per = fr:per
en:peace	en:per	2	0.854	≈ en:peace = fr:paix en:per
en:peace	fr:per	3	0.854	≈ en:peace = fr:paix en:per = fr:per
fr:paix	fr:per	2	0.854	= fr:paix ≈ en:per = fr:per
en:stalky	fr:stock	3	0.854	en:stalky ≈ fr:stocker = en:store ≈ fr:stock
en:stalky	en:stock	4	0.854	en:stalky ≈ fr:stocker = en:store ≈ fr:stock = en:stock
en:stalky	fr:stocks	5	0.854	en:stalky ≈ fr:stocker = en:store ≈ fr:stock = en:stock ≈ fr:stocks
en:stalky	fr:encours	6	0.854	en:stalky ≈ fr:stocker = en:store ≈ fr:stock = en:stock ≈ fr:stocks ~ fr:encours
fr:stocker	fr:stock	2	0.854	≈ fr:stocker en:store ≈ fr:stock
fr:stocker	en:stock	3	0.854	≈ fr:stocker en:store ≈ fr:stock = en:stock
fr:stocker	fr:stocks	4	0.854	≈ fr:stocker en:store ≈ fr:stock = en:stock ≈ fr:stocks
fr:stocker	fr:encours	5	0.854	≈ fr:stocker en:store ≈ fr:stock = en:stock ≈ fr:stocks ~ fr:encours
en:store	fr:encours	4	0.854	= en:store ≈ fr:stock en:stock ≈ fr:stocks ~ fr:encours
en:sucked	fr:sectes	4	0.854	en:sucked ≈ fr:secte = en:cult ≈ fr:cultes ~ fr:sectes
en:sucked	fr:cultes	4	0.854	en:sucked ≈ fr:secte = en:sect ≈ fr:sectes ~ fr:cultes
en:sucked	en:cult	5	0.854	en:sucked ≈ fr:secte = en:sect ≈ fr:sectes ~ fr:cultes ≈ en:cult
en:sucked	fr:culte	6	0.854	en:sucked ≈ fr:secte = en:sect ≈ fr:sectes ~ fr:cultes ≈ en:cult = fr:culte
en:sucked	en:sector	5	0.854	en:sucked ≈ fr:secte = en:cult ≈ fr:cultes ~ fr:sectes ≈ en:sector
en:sucked	fr:secteur	6	0.854	en:sucked ≈ fr:secte = en:cult ≈ fr:cultes ~ fr:sectes ≈ en:sector = fr:secteur
en:track	en:east	2	0.854	en:track = fr:piste ≈ en:east
en:track	fr:est	3	0.854	en:track = fr:piste ≈ en:east = fr:est
en:track	en:west	4	0.854	en:track = fr:piste ≈ en:east = fr:est ≈ en:west
en:track	en:western	5	0.854	en:track = fr:piste ≈ en:east = fr:est ≈ en:west ~ en:western
en:track	fr:ouais tonnes	6	0.854	en:track = fr:piste ≈ en:east = fr:est ≈ en:west ~ en:western ≈ fr:ouais tonnes
fr:piste	fr:est	2	0.854	= fr:piste en:east = fr:est
fr:piste	en:west	3	0.854	= fr:piste en:east = fr:est ≈ en:west
fr:piste	en:western	4	0.854	= fr:piste en:east = fr:est ≈ en:west ~ en:western
fr:piste	fr:ouais tonnes	5	0.854	= fr:piste en:east = fr:est ≈ en:west ~ en:western ≈ fr:ouais tonnes
en:east	en:west	2	0.854	≈ en:east = fr:est en:west
en:east	en:western	3	0.854	≈ en:east = fr:est en:west ~ en:western
en:east	fr:ouais tonnes	4	0.854	≈ en:east = fr:est en:west ~ en:western ≈ fr:ouais tonnes
fr:est	en:western	2	0.854	= fr:est ≈ en:west ~ en:western
fr:est	fr:ouais tonnes	3	0.854	= fr:est ≈ en:west ~ en:western fr:ouais tonnes
en:west	fr:ouais tonnes	2	0.854	≈ en:west ~ en:western ≈ fr:ouais tonnes
en:tracks	en:east	2	0.854	en:tracks = fr:pistes ≈ en:east
en:tracks	fr:est	3	0.854	en:tracks = fr:pistes ≈ en:east = fr:est
en:tracks	en:west	4	0.854	en:tracks = fr:pistes ≈ en:east = fr:est ≈ en:west
en:tracks	en:western	5	0.854	en:tracks = fr:pistes ≈ en:east = fr:est ≈ en:west ~ en:western
en:tracks	fr:ouais tonnes	6	0.854	en:tracks = fr:pistes ≈ en:east = fr:est ≈ en:west ~ en:western ≈ fr:ouais tonnes
fr:pistes	fr:est	2	0.854	= fr:pistes en:east = fr:est
fr:pistes	en:west	3	0.854	= fr:pistes en:east = fr:est ≈ en:west
fr:pistes	en:western	4	0.854	= fr:pistes en:east = fr:est ≈ en:west ~ en:western
fr:pistes	fr:ouais tonnes	5	0.854	= fr:pistes en:east = fr:est ≈ en:west ~ en:western ≈ fr:ouais tonnes
en:trail	en:east	2	0.854	en:trail = fr:piste ≈ en:east
en:trail	fr:est	3	0.854	en:trail = fr:piste ≈ en:east = fr:est
en:trail	en:west	4	0.854	en:trail = fr:piste ≈ en:east = fr:est ≈ en:west
en:trail	en:western	5	0.854	en:trail = fr:piste ≈ en:east = fr:est ≈ en:west ~ en:western
en:trail	fr:ouais tonnes	6	0.854	en:trail = fr:piste ≈ en:east = fr:est ≈ en:west ~ en:western ≈ fr:ouais tonnes
en:transmitted	en:transmit	2	0.854	en:transmitted = fr:transmis ≈ en:transmit
en:transmitted	fr:transmettre	3	0.854	en:transmitted = fr:transmis ≈ en:transmit = fr:transmettre
fr:transmis	fr:transmettre	2	0.854	= fr:transmis en:transmit = fr:transmettre
en:trews	en:kit	2	0.854	en:trews ≈ fr:trousse = en:kit
en:trews	fr:quête	3	0.854	en:trews ≈ fr:trousse = en:kit ≈ fr:quête
en:trews	en:quest	4	0.854	en:trews ≈ fr:trousse = en:kit ≈ fr:quête = en:quest
en:trews	fr:ouest	5	0.854	en:trews ≈ fr:trousse = en:kit ≈ fr:quête = en:quest ≈ fr:ouest
en:trews	fr:western	6	0.854	en:trews ≈ fr:trousse = en:kit ≈ fr:quête = en:quest ≈ fr:ouest ~ fr:western
en:trews	fr:occident	6	0.854	en:trews ≈ fr:trousse = en:kit ≈ fr:quête = en:quest ≈ fr:ouest ~ fr:occident
en:trews	fr:occidentale	6	0.854	en:trews ≈ fr:trousse = en:kit ≈ fr:quête = en:quest ≈ fr:ouest ~ fr:occidentale
en:trues	en:kit	2	0.854	en:trues ≈ fr:trousse = en:kit
en:trues	fr:quête	3	0.854	en:trues ≈ fr:trousse = en:kit ≈ fr:quête
en:trues	en:quest	4	0.854	en:trues ≈ fr:trousse = en:kit ≈ fr:quête = en:quest
en:trues	fr:ouest	5	0.854	en:trues ≈ fr:trousse = en:kit ≈ fr:quête = en:quest ≈ fr:ouest
en:trues	fr:western	6	0.854	en:trues ≈ fr:trousse = en:kit ≈ fr:quête = en:quest ≈ fr:ouest ~ fr:western
en:trues	fr:occident	6	0.854	en:trues ≈ fr:trousse = en:kit ≈ fr:quête = en:quest ≈ fr:ouest ~ fr:occident
en:trues	fr:occidentale	6	0.854	en:trues ≈ fr:trousse = en:kit ≈ fr:quête = en:quest ≈ fr:ouest ~ fr:occidentale
en:what	en:blah	5	0.854	en:what ≈ fr:watt ~ fr:watts ≈ en:white = fr:blancs ≈ en:blah
en:what	fr:blah	6	0.854	en:what ≈ fr:watt ~ fr:watts ≈ en:white = fr:blancs ≈ en:blah = fr:blah
fr:watt	en:blah	4	0.854	≈ fr:watt fr:watts ≈ en:white = fr:blancs ≈ en:blah
fr:watt	fr:blah	5	0.854	≈ fr:watt fr:watts ≈ en:white = fr:blancs ≈ en:blah = fr:blah
fr:watts	en:blah	3	0.854	~ fr:watts ≈ en:white fr:blancs ≈ en:blah
fr:watts	fr:blah	4	0.854	~ fr:watts ≈ en:white fr:blancs ≈ en:blah = fr:blah
en:white	en:blah	2	0.854	≈ en:white = fr:blancs ≈ en:blah
en:white	fr:blah	3	0.854	≈ en:white = fr:blancs ≈ en:blah fr:blah
fr:blancs	fr:blah	2	0.854	= fr:blancs ≈ en:blah = fr:blah
en:what	fr:bla	6	0.854	en:what ≈ fr:watt ~ fr:watts ≈ en:white = fr:blancs ≈ en:blah = fr:bla
fr:watt	fr:bla	5	0.854	≈ fr:watt fr:watts ≈ en:white = fr:blancs ≈ en:blah = fr:bla
fr:watts	fr:bla	4	0.854	~ fr:watts ≈ en:white fr:blancs ≈ en:blah = fr:bla
en:white	fr:bla	3	0.854	≈ en:white = fr:blancs ≈ en:blah fr:bla
fr:blancs	fr:bla	2	0.854	= fr:blancs ≈ en:blah = fr:bla
en:fit	en:make	2	0.853	= en:fit ≈ fr:faites = en:make
fr:file	fr:coup	2	0.853	≈ fr:file en:queue ≈ fr:coup
fr:file	en:blow	3	0.853	≈ fr:file en:queue ≈ fr:coup = en:blow
fr:file	fr:flow	4	0.853	≈ fr:file en:queue ≈ fr:coup = en:blow ≈ fr:flow
en:queue	en:blow	2	0.853	= en:queue ≈ fr:coup en:blow
en:queue	fr:flow	3	0.853	= en:queue ≈ fr:coup en:blow ≈ fr:flow
fr:coup	fr:flow	2	0.853	≈ fr:coup = en:blow ≈ fr:flow
fr:pair	fr:western	5	0.853	≈ fr:pair en:peer ≈ fr:pires = en:worst ≈ fr:ouest ~ fr:western
en:peer	fr:western	4	0.853	= en:peer ≈ fr:pires en:worst ≈ fr:ouest ~ fr:western
fr:pires	fr:western	3	0.853	≈ fr:pires = en:worst ≈ fr:ouest fr:western
en:worst	fr:western	2	0.853	= en:worst ≈ fr:ouest ~ fr:western
en:barrier	fr:fesses	2	0.853	en:barrier ~ en:fence ≈ fr:fesses
en:barrier	en:booty	3	0.853	en:barrier ~ en:fence ≈ fr:fesses = en:booty
en:barrier	fr:pourri	4	0.853	en:barrier ~ en:fence ≈ fr:fesses = en:booty ≈ fr:pourri
en:barrier	en:rotten	5	0.853	en:barrier ~ en:fence ≈ fr:fesses = en:booty ≈ fr:pourri = en:rotten
en:barrier	fr:rat haine	6	0.853	en:barrier ~ en:fence ≈ fr:fesses = en:booty ≈ fr:pourri = en:rotten ≈ fr:rat haine
en:fence	en:booty	2	0.853	~ en:fence fr:fesses = en:booty
en:fence	fr:pourri	3	0.853	~ en:fence fr:fesses = en:booty ≈ fr:pourri
en:fence	en:rotten	4	0.853	~ en:fence fr:fesses = en:booty ≈ fr:pourri = en:rotten
en:fence	fr:rat haine	5	0.853	~ en:fence fr:fesses = en:booty ≈ fr:pourri = en:rotten ≈ fr:rat haine
fr:fesses	fr:pourri	2	0.853	≈ fr:fesses = en:booty fr:pourri
fr:fesses	en:rotten	3	0.853	≈ fr:fesses = en:booty fr:pourri = en:rotten
fr:fesses	fr:rat haine	4	0.853	≈ fr:fesses = en:booty fr:pourri = en:rotten ≈ fr:rat haine
en:booty	en:rotten	2	0.853	= en:booty ≈ fr:pourri = en:rotten
en:booty	fr:rat haine	3	0.853	= en:booty ≈ fr:pourri = en:rotten fr:rat haine
en:beaches	fr:bits	2	0.853	en:beaches ≈ fr:bit ~ fr:bits
en:beaches	en:beast	3	0.853	en:beaches ≈ fr:bit ~ fr:bits ≈ en:beast
en:beaches	fr:bête	4	0.853	en:beaches ≈ fr:bit ~ fr:bits ≈ en:beast = fr:bête
en:beaches	en:bet	5	0.853	en:beaches ≈ fr:bit ~ fr:bits ≈ en:beast = fr:bête ≈ en:bet
en:beaches	fr:bet	6	0.853	en:beaches ≈ fr:bit ~ fr:bits ≈ en:beast = fr:bête ≈ en:bet = fr:bet
en:beaches	fr:pari	6	0.853	en:beaches ≈ fr:bit ~ fr:bits ≈ en:beast = fr:bête ≈ en:bet = fr:pari
en:beaches	fr:parie	6	0.853	en:beaches ≈ fr:bit ~ fr:bits ≈ en:beast = fr:bête ≈ en:bet = fr:parie
en:beady	fr:nourrice	4	0.853	en:beady ≈ fr:midi = en:noon ≈ fr:nounou ~ fr:nourrice
fr:pie	fr:pisse	3	0.853	= fr:pie ≈ en:pea ~ en:peas fr:pisse
en:pea	fr:pisse	2	0.853	≈ en:pea ~ en:peas ≈ fr:pisse
fr:pie	fr:bises	3	0.853	= fr:pie ≈ en:pea ~ en:peas fr:bises
en:pea	fr:bises	2	0.853	≈ en:pea ~ en:peas ≈ fr:bises
en:behave	en:drool	2	0.853	en:behave ≈ fr:bave = en:drool
en:behave	fr:drôle	3	0.853	en:behave ≈ fr:bave = en:drool ≈ fr:drôle
en:behave	en:funny	4	0.853	en:behave ≈ fr:bave = en:drool ≈ fr:drôle = en:funny
en:behave	fr:finie	5	0.853	en:behave ≈ fr:bave = en:drool ≈ fr:drôle = en:funny ≈ fr:finie
fr:bave	fr:drôle	2	0.853	≈ fr:bave en:drool ≈ fr:drôle
fr:bave	en:funny	3	0.853	≈ fr:bave en:drool ≈ fr:drôle = en:funny
fr:bave	fr:finie	4	0.853	≈ fr:bave en:drool ≈ fr:drôle = en:funny ≈ fr:finie
en:behave	fr:finit	5	0.853	en:behave ≈ fr:bave = en:drool ≈ fr:drôle = en:funny ≈ fr:finit
