src	dst	hops	quality	chain
drying	trace	5	0.878	en:drying ~ en:dry ≈ fr:drap ~ en:dross ≈ fr:traces ~ fr:trace
drying	pantalon	5	0.870	en:drying ~ en:dry ≈ fr:draps ~ fr:draps aise ≈ en:trousers = fr:pantalon
drying	pantalons	5	0.870	en:drying ~ en:dry ≈ fr:draps ~ fr:draps aise ≈ en:trousers = fr:pantalons
du	suédois	6	0.936	en:du ≈ fr:doux = en:sweet ≈ fr:souhaitent ~ fr:souhaite ≈ en:swede = fr:suédois
du	limbourg	6	0.922	en:du ≈ fr:doux = en:sweet ≈ fr:site ~ en:website ≈ fr:limbes hâte ~ fr:limbourg
du	suite	6	0.919	en:du ≈ fr:doux = en:sweet ≈ fr:souhaitent ~ fr:souhaite ≈ en:suite ~ fr:suite
dual	pris	6	0.907	en:dual ~ fr:pair ≈ en:prayer ~ en:pray ≈ fr:pré = en:pre ≈ fr:pris
dual	ouest	6	0.884	en:dual ~ en:pair ≈ fr:pair = en:peer ≈ fr:pires = en:worst ≈ fr:ouest
dual	père	5	0.910	en:dual ~ en:pair ≈ fr:pair = en:peer ≈ fr:pères ~ fr:père
duchess	flèches	6	0.935	en:duchess ≈ fr:dit chaise ~ en:chair ≈ fr:chair = en:flesh ≈ fr:flèche ~ fr:flèches
duchess	flèche	6	0.935	en:duchess ≈ fr:dit chaise ~ en:chair ≈ fr:chair = en:flesh ≈ fr:flèches ~ fr:flèche
duchess	sandwichs	6	0.906	en:duchess ≈ fr:dit chaise ~ fr:sain dit chaise ≈ en:sandwiches ~ fr:sandwich ≈ en:sandwich = fr:sandwichs
duck	orthodoxe	5	0.884	en:duck ~ en:ducks ≈ fr:axe ~ fr:hochet axe ≈ en:orthodox ~ fr:orthodoxe
duck	orthodoxes	5	0.879	en:duck ~ en:ducks ≈ fr:axe ~ fr:hochet axe ≈ en:orthodox ~ fr:orthodoxes
duck	orthodoxie	5	0.876	en:duck ~ en:ducks ≈ fr:axe ~ fr:hochet axe ≈ en:orthodox = fr:orthodoxie
ducks	doris	5	0.895	en:ducks ~ en:duck ≈ fr:doc ~ fr:docte ≈ en:dorks ~ fr:doris
ducks	journée	5	0.872	en:ducks ~ en:duck ≈ fr:déc ~ fr:dé ≈ en:day = fr:journée
ducks	jour	5	0.872	en:ducks ~ en:duck ≈ fr:déc ~ fr:dé ≈ en:day = fr:jour
dude	fuites	6	0.848	en:dude ~ fr:mec ≈ en:make = fr:faites ≈ en:foot ~ en:feet ≈ fr:fuites
dude	fuite	6	0.848	en:dude ~ fr:mec ≈ en:make = fr:faites ≈ en:foot ~ en:feet ≈ fr:fuite
dude	frites	6	0.848	en:dude ~ fr:mec ≈ en:make = fr:faites ≈ en:foot ~ en:feet ≈ fr:frites
due	suédois	6	0.936	en:due ≈ fr:doux = en:sweet ≈ fr:souhaitent ~ fr:souhaite ≈ en:swede = fr:suédois
due	limbourg	6	0.922	en:due ≈ fr:doux = en:sweet ≈ fr:site ~ en:website ≈ fr:limbes hâte ~ fr:limbourg
due	suite	6	0.919	en:due ≈ fr:doux = en:sweet ≈ fr:souhaitent ~ fr:souhaite ≈ en:suite ~ fr:suite
dues	eiffel	6	0.914	en:dues ~ en:due ≈ fr:doux = en:mild ≈ fr:mal = en:evil ≈ fr:eiffel
dues	bandes	6	0.879	en:dues ~ en:due ≈ fr:doux = en:mild ≈ fr:mal = en:bad ≈ fr:bandes
dues	souhaiter	5	0.945	en:dues ~ en:due ≈ fr:doux = en:sweet ≈ fr:souhaitent ~ fr:souhaiter
dull	glacée	5	0.842	en:dull = fr:terne ≈ en:staring ~ en:glance ≈ fr:glace ~ fr:glacée
dull	glacé	5	0.840	en:dull = fr:terne ≈ en:staring ~ en:glance ≈ fr:glace ~ fr:glacé
dull	glacière	5	0.828	en:dull = fr:terne ≈ en:staring ~ en:glance ≈ fr:glace ~ fr:glacière
dumb	imbécile	3	0.862	en:dumb ~ fr:stupide ≈ en:stupid = fr:imbécile
dumb	idiot	3	0.862	en:dumb ~ fr:stupide ≈ en:stupid = fr:idiot
dumb	idiote	3	0.862	en:dumb ~ fr:stupide ≈ en:stupid = fr:idiote
dummy	dis année	6	0.898	en:dummy ~ en:fake ≈ fr:fées hic ~ fr:dis ânesse ≈ en:designers ~ en:designer ≈ fr:dis année
dummy	sait	6	0.873	en:dummy ≈ fr:demi ~ en:kay ≈ fr:quai ~ fr:vais ≈ en:vet ~ fr:sait
dummy	sais	6	0.873	en:dummy ≈ fr:demi ~ en:kay ≈ fr:quai ~ fr:vais ≈ en:vet ~ fr:sais
dusty	taule	6	0.942	en:dusty ≈ fr:des tee ~ fr:des ≈ en:there ~ en:seal ≈ fr:sil ~ fr:taule
dusty	lie	6	0.912	en:dusty ≈ fr:des tee ~ fr:des ≈ en:there = fr:là ≈ en:lie ~ fr:lie
dusty	lies	6	0.907	en:dusty ≈ fr:des tee ~ fr:des ≈ en:there = fr:là ≈ en:lie ~ fr:lies
duties	faites	5	0.876	en:duties ~ en:duty ≈ fr:nourris = en:fed ≈ fr:fait ~ fr:faites
duties	nouvellement	5	0.873	en:duties ~ en:duty ≈ fr:nourri ~ fr:nourrit ≈ en:newly = fr:nouvellement
duties	croît	5	0.870	en:duties ~ en:duty ≈ fr:nourris = en:fed ≈ fr:faîtes ~ fr:croît
duty	faites	5	0.849	en:duty ~ en:duties ≈ fr:nourri = en:fed ≈ fr:fait ~ fr:faites
duty	nouvellement	5	0.847	en:duty ~ en:duties ≈ fr:nourri ~ fr:nourrit ≈ en:newly = fr:nouvellement
duty	croît	5	0.843	en:duty ~ en:duties ≈ fr:nourri = en:fed ≈ fr:faîtes ~ fr:croît
dvd	stresse	6	0.774	en:dvd ~ en:movies ≈ fr:mauvaise = en:bad ≈ fr:bandes = en:strips ≈ fr:stresse
dvd	strip	6	0.765	en:dvd ~ en:movies ≈ fr:mauvaise = en:bad ≈ fr:bandes = en:strips ≈ fr:strip
dvd	base	6	0.755	en:dvd ~ en:movies ≈ fr:mauvaise = en:bad ≈ fr:bandes = en:bands ≈ fr:base
dwarf	aucune	3	0.882	en:dwarf = fr:naine ≈ en:none ~ fr:aucune
dwarf	aucun	3	0.881	en:dwarf = fr:naine ≈ en:none ~ fr:aucun
dynasty	dîners	2	0.960	en:dynasty ≈ fr:dîners tee ~ fr:dîners
dynasty	diner	2	0.950	en:dynasty ≈ fr:dîners tee ~ fr:diner
ea	der	6	0.935	en:ea ~ fr:elle ≈ en:dell ~ fr:de ≈ en:de ~ en:der ≈ fr:der
ea	guilde	6	0.903	en:ea ~ fr:elle ≈ en:el ~ fr:il ≈ en:heal ~ en:healed ≈ fr:guilde
ea	faites	6	0.884	en:ea ~ fr:elle ≈ en:el ~ fr:il ≈ en:heel ~ en:foot ≈ fr:faites
eager	distance	6	0.881	en:eager ~ en:dit eager ≈ fr:distinguer ~ fr:distingue ≈ en:deed egg ~ en:deed arse ≈ fr:distance
eager	distances	6	0.881	en:eager ~ en:dit eager ≈ fr:distinguer ~ fr:distingue ≈ en:deed egg ~ en:deed arse ≈ fr:distances
eager	dit	6	0.858	en:eager ~ en:dit eager ≈ fr:distinguer ~ fr:distingue ≈ en:deed egg ~ en:deed ≈ fr:dit
early	presses	6	0.814	en:early = fr:précoce ≈ en:practice = fr:pratique ≈ en:pricing ~ en:price ≈ fr:presses
early	passent	6	0.803	en:early = fr:précoce ≈ en:practice = fr:pratique ≈ en:pricing ~ en:price ≈ fr:passent
early	phrase	6	0.797	en:early = fr:précoce ≈ en:practice = fr:pratique ≈ en:pricing ~ en:prices ≈ fr:phrase
easel	insulaires	2	0.964	en:easel ≈ fr:isole ~ fr:insulaires
eases	hisse	6	0.928	en:eases ≈ fr:isis ~ fr:dis isis ≈ en:diseases ~ en:disease ≈ fr:dis hisse ~ fr:hisse
eases	dis	6	0.915	en:eases ≈ fr:isis ~ fr:dis isis ≈ en:diseases ~ en:disease ≈ fr:dis hisse ~ fr:dis
eases	dis hisse	5	0.938	en:eases ≈ fr:isis ~ fr:dis isis ≈ en:diseases ~ en:disease ≈ fr:dis hisse
easier	single	4	0.825	en:easier ~ en:simpler ≈ fr:simples = en:singles ≈ fr:single
easier	simples	3	0.859	en:easier ~ en:simpler ≈ fr:simple ~ fr:simples
easier	simple	3	0.859	en:easier ~ en:simpler ≈ fr:simples ~ fr:simple
easing	montant	6	0.899	en:easing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montant
easing	montante	6	0.899	en:easing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montante
easing	montants	6	0.897	en:easing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montants
east	gué	6	0.862	en:east = fr:est ≈ en:guessed ~ en:guess ≈ fr:gay ~ en:gay ≈ fr:gué
east	grises	6	0.857	en:east = fr:est ≈ en:guessed ~ en:guess ≈ fr:graisses = en:grease ≈ fr:grises
east	gris	6	0.856	en:east = fr:est ≈ en:guessed ~ en:guess ≈ fr:graisses = en:grease ≈ fr:gris
eastern	raquette	5	0.909	en:eastern ≈ fr:hissent haine ~ fr:tain hisse ≈ en:tennis ~ en:racket ≈ fr:raquette
eastern	tennis	4	0.923	en:eastern ≈ fr:hissent haine ~ fr:tain hisse ≈ en:tennis ~ fr:tennis
eastern	racket	4	0.898	en:eastern ≈ fr:hissent haine ~ fr:tain hisse ≈ en:tennis ~ fr:racket
easy	fossile	3	0.855	en:easy = fr:faciles ≈ en:fossil ~ fr:fossile
easy	fossiles	3	0.847	en:easy = fr:faciles ≈ en:fossil ~ fr:fossiles
easy	préhistoriques	3	0.808	en:easy = fr:faciles ≈ en:fossil ~ fr:préhistoriques
eat	hits	2	0.965	en:eat ≈ fr:hit ~ fr:hits
eat aura	attila	3	0.795	en:eat aura ~ en:it aura ≈ fr:instaurer ~ fr:attila
eat aura	ascenseur	3	0.793	en:eat aura ~ en:it aura ≈ fr:instaurer ~ fr:ascenseur
eat aura	ascenseurs	3	0.791	en:eat aura ~ en:it aura ≈ fr:instaurer ~ fr:ascenseurs
eat auric	hits	3	0.900	en:eat auric ~ en:eat ≈ fr:hit ~ fr:hits
eat auric	historiques	2	0.972	en:eat auric ≈ fr:historique ~ fr:historiques
eat auric	historique	2	0.972	en:eat auric ≈ fr:historiques ~ fr:historique
eating	hits	3	0.964	en:eating ~ en:eat ≈ fr:hit ~ fr:hits
eating	hit	2	0.982	en:eating ~ en:eat ≈ fr:hit
eave	ever	6	0.975	en:eave ≈ fr:ives ~ fr:ive ≈ en:eve = fr:ève ≈ en:ever ~ fr:ever
eave	jamais	6	0.967	en:eave ≈ fr:ives ~ fr:ive ≈ en:eve = fr:ève ≈ en:ever = fr:jamais
eave	never	6	0.933	en:eave ≈ fr:ives ~ fr:ive ≈ en:eve = fr:ève ≈ en:never ~ fr:never
ecru	écrase	2	0.964	en:ecru ≈ fr:écrou ~ fr:écrase
ecru	écarlate	2	0.959	en:ecru ≈ fr:écrou ~ fr:écarlate
ecru	écume	2	0.956	en:ecru ≈ fr:écrou ~ fr:écume
ed	estimations	4	0.950	en:ed ≈ fr:aides ~ fr:estimait aide ≈ en:estimated ~ fr:estimations
ed	estimation	4	0.949	en:ed ≈ fr:aides ~ fr:estimait aide ≈ en:estimated ~ fr:estimation
ed	estimées	4	0.948	en:ed ≈ fr:aides ~ fr:estimait aide ≈ en:estimated = fr:estimées
eddie	nil	6	0.903	en:eddie ~ en:eddies ≈ fr:indice = en:clue ≈ fr:clous = en:nail ≈ fr:nil
eddie	clones	6	0.873	en:eddie ~ en:eddies ≈ fr:indice = en:clue ≈ fr:clowns = en:clown ≈ fr:clones
eddie	cloué	5	0.945	en:eddie ~ en:eddies ≈ fr:indice = en:clue ≈ fr:clou ~ fr:cloué
eddies	conclut	6	0.892	en:eddies ≈ fr:indice = en:clue ≈ fr:clowns ~ fr:clowns coudes ≈ en:conclude ~ fr:conclut
eddies	conclue	6	0.891	en:eddies ≈ fr:indice = en:clue ≈ fr:clowns ~ fr:clowns coudes ≈ en:conclude ~ fr:conclue
eddies	conclure	6	0.891	en:eddies ≈ fr:indice = en:clue ≈ fr:clowns ~ fr:clowns coudes ≈ en:conclude ~ fr:conclure
edges	pari	6	0.937	en:edges ≈ fr:aides aise ~ fr:aident aise ≈ en:enters ~ en:enter ≈ fr:ensi ~ fr:pari
edges	première	6	0.933	en:edges ≈ fr:aides aise ~ fr:aident aise ≈ en:enters ~ en:enter ≈ fr:ensi ~ fr:première
edges	estimait aide	6	0.928	en:edges ≈ fr:aides aise ~ fr:aident aise ≈ en:enters ~ en:entered ≈ fr:aident aide ~ fr:estimait aide
edit riyal	sortent	6	0.889	en:edit riyal ~ en:edit ≈ fr:aident êtes ~ fr:sont aide ≈ en:sorted ~ en:sort ≈ fr:sortent
edit riyal	sortes	6	0.889	en:edit riyal ~ en:edit ≈ fr:aident êtes ~ fr:sont aide ≈ en:sorted ~ en:sort ≈ fr:sortes
edit riyal	sorte	6	0.889	en:edit riyal ~ en:edit ≈ fr:aident êtes ~ fr:sont aide ≈ en:sorted ~ en:sort ≈ fr:sorte
edited	tweet	6	0.925	en:edited ≈ fr:aidait aide ~ fr:tissent aide ≈ en:twisted ~ fr:twist ≈ en:tweet ~ fr:tweet
edited	restes restent	6	0.924	en:edited ≈ fr:aidait aide ~ fr:baissent aide ≈ en:busted ~ en:wrested ≈ fr:reste ~ fr:restes restent
edited	tweeter	6	0.922	en:edited ≈ fr:aidait aide ~ fr:tissent aide ≈ en:twisted ~ fr:twist ≈ en:tweet ~ fr:tweeter
editing	mètre	6	0.915	en:editing ≈ fr:aidait in ~ fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered ~ fr:mètre
editing	let	6	0.876	en:editing ≈ fr:aidait in ~ fr:fait aide ≈ en:fitted ~ fr:laid ≈ en:let ~ fr:let
editing	sourde	5	0.904	en:editing ≈ fr:aidait in ~ fr:fait aide ≈ en:fitted ~ en:suited ≈ fr:sourde
effect	sexes	6	0.876	en:effect ~ en:effects ≈ fr:secte ~ en:sect ≈ fr:sexe ~ en:sex ≈ fr:sexes
effect	sexy	6	0.847	en:effect ~ en:effects ≈ fr:secte ~ en:sect ≈ fr:sexe ~ en:sex ≈ fr:sexy
effect	sectes	6	0.838	en:effect ~ en:effects ≈ fr:secte ~ en:sect ≈ fr:sexe ~ en:sex ≈ fr:sectes
effects	évoquent aide	6	0.877	en:effects ~ en:effect ≈ fr:affecte ~ en:affect ≈ fr:affect ~ en:affected ≈ fr:évoquent aide
effects	affectent	6	0.858	en:effects ~ en:effect ≈ fr:affecte = en:affects ≈ fr:affect ~ en:affect ≈ fr:affectent
effects	affecte	6	0.858	en:effects ~ en:effect ≈ fr:affectent = en:affects ≈ fr:affect ~ en:affect ≈ fr:affecte
eggers	routes	6	0.899	en:eggers ~ en:eggs ≈ fr:aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:routes
eggers	route	6	0.899	en:eggers ~ en:eggs ≈ fr:aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:route
eggers	routine	6	0.896	en:eggers ~ en:eggs ≈ fr:aise ~ fr:ruent aise ≈ en:rooters ~ en:rooting ≈ fr:routine
eggs	routes	6	0.899	en:eggs ~ en:eggers ≈ fr:aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:routes
eggs	route	6	0.899	en:eggs ~ en:eggers ≈ fr:aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:route
eggs	routine	6	0.896	en:eggs ~ en:eggers ≈ fr:aise ~ fr:ruent aise ≈ en:rooters ~ en:rooting ≈ fr:routine
eighteen	cadet	6	0.890	en:eighteen ~ en:seventeen ≈ fr:sève cantine ~ fr:cantine ≈ en:carding ~ en:carder ≈ fr:cadet
eighteen	case	6	0.837	en:eighteen ~ en:seventeen ≈ fr:sève cantine ~ fr:cantine ≈ en:carding ~ en:cards ≈ fr:case
eighteen	cantine	3	0.850	en:eighteen ~ en:seventeen ≈ fr:sève cantine ~ fr:cantine
el	routes	6	0.897	en:el ~ fr:il ≈ en:wheel = fr:roue ≈ en:rooter ~ en:root ≈ fr:routes
el	route	6	0.897	en:el ~ fr:il ≈ en:wheel = fr:roue ≈ en:rooter ~ en:root ≈ fr:route
el	doté	6	0.887	en:el ~ fr:il ≈ en:wheel = fr:roue ≈ en:ruder ~ en:tauter ≈ fr:doté
elbow	coupes	6	0.909	en:elbow = fr:coude ≈ en:crewed ~ en:crew ≈ fr:coup ~ en:coup ≈ fr:coupes
elbow	coupent	6	0.909	en:elbow = fr:coude ≈ en:crewed ~ en:crew ≈ fr:coup ~ en:coup ≈ fr:coupent
elbow	coupe	6	0.909	en:elbow = fr:coude ≈ en:crewed ~ en:crew ≈ fr:coup ~ en:coup ≈ fr:coupe
elder	will	5	0.955	en:elder ~ en:elders ≈ fr:elles aise ~ fr:ils ≈ en:will ~ fr:will
elder	volonté	5	0.945	en:elder ~ en:elders ≈ fr:elles aise ~ fr:ils ≈ en:will = fr:volonté
elder	fera	5	0.945	en:elder ~ en:elders ≈ fr:elles aise ~ fr:ils ≈ en:will = fr:fera
elderly	will	5	0.947	en:elderly ~ en:elders ≈ fr:elles aise ~ fr:ils ≈ en:will ~ fr:will
elderly	volonté	5	0.937	en:elderly ~ en:elders ≈ fr:elles aise ~ fr:ils ≈ en:will = fr:volonté
elderly	fera	5	0.937	en:elderly ~ en:elders ≈ fr:elles aise ~ fr:ils ≈ en:will = fr:fera
elders	ethnies tee	6	0.880	en:elders ~ en:elderly ≈ fr:est lie ~ fr:est nique ≈ en:ethnic ~ en:ethnicity ≈ fr:ethnies tee
elders	s ri	6	0.851	en:elders ~ en:elderly ≈ fr:est lie ~ fr:est nique ≈ en:ethnic ~ en:ethnicity ≈ fr:s ri
elders	aller	5	0.908	en:elders ~ en:elder ≈ fr:elle ~ fr:henni ≈ en:any ~ fr:aller
eldest	est nique	6	0.918	en:eldest ≈ fr:elles est ~ fr:elles aise ≈ en:elders ~ en:elderly ≈ fr:est lie ~ fr:est nique
eldest	est coup	6	0.916	en:eldest ≈ fr:elles est ~ fr:elles aise ≈ en:elders ~ en:elderly ≈ fr:est lie ~ fr:est coup
eldest	ailes	6	0.908	en:eldest ≈ fr:elles est ~ fr:elles aise ≈ en:elders ~ en:elderly ≈ fr:aile relis ~ fr:ailes
electrical	électrique	3	0.897	en:electrical ~ en:electric ≈ fr:électriques ~ fr:électrique
electrical	électriques	2	0.854	en:electrical ~ en:electric ≈ fr:électriques
electrical	lexique	2	0.839	en:electrical ~ en:electric ≈ fr:lexique
electron	profs	6	0.898	en:electron ≈ fr:liguent rhône ~ fr:liguent serez ≈ en:lecturer ~ fr:prof ≈ en:prof ~ fr:profs
electron	prof	5	0.886	en:electron ≈ fr:liguent rhône ~ fr:liguent serez ≈ en:lecturer ~ en:prof ≈ fr:prof
electron	conférencier	4	0.930	en:electron ≈ fr:liguent rhône ~ fr:liguent serez ≈ en:lecturer = fr:conférencier
eleven	sache	6	0.859	en:eleven ~ en:twelve ≈ fr:tels ~ en:tel ≈ fr:telles = en:such ≈ fr:sache
eleven	comme	5	0.898	en:eleven ~ en:twelve ≈ fr:tels ~ en:tel ≈ fr:telle ~ fr:comme
eleven	telles	5	0.897	en:eleven ~ en:twelve ≈ fr:tels ~ en:tel ≈ fr:telle ~ fr:telles
elsewhere	cerises	6	0.834	en:elsewhere ~ en:somewhere ≈ fr:sommaire = en:summary ≈ fr:série = en:series ≈ fr:cerises
elsewhere	cerise	6	0.834	en:elsewhere ~ en:somewhere ≈ fr:sommaire = en:summary ≈ fr:série = en:series ≈ fr:cerise
elsewhere	rev	5	0.908	en:elsewhere ~ en:wherever ≈ fr:rêve ~ fr:rêvent ≈ en:rev ~ fr:rev
em	fuite	6	0.908	en:em ≈ fr:aiment = en:like ≈ fr:laïques ~ fr:laïque ≈ en:leak = fr:fuite
em	fuites	6	0.908	en:em ≈ fr:aiment = en:like ≈ fr:laïques ~ fr:laïque ≈ en:leak = fr:fuites
em	mets nient	6	0.903	en:em ~ en:en ≈ fr:aine ~ fr:des aine ≈ en:dozen ~ en:many ≈ fr:mets nient
emcee	pâle	6	0.933	en:emcee ≈ fr:ensi ~ fr:pari ≈ en:parry ~ en:parley ≈ fr:pâli ~ fr:pâle
emcee	pédale	6	0.926	en:emcee ≈ fr:ensi ~ fr:pari ≈ en:parry ~ en:parley ≈ fr:pâli ~ fr:pédale
emcee	seine	6	0.923	en:emcee ~ en:emcees ≈ fr:un sise ~ fr:sises ≈ en:sees ~ en:seen ≈ fr:seine
emcees	dallas	6	0.896	en:emcees ≈ fr:aimes hisse ~ fr:lubie ≈ en:looby ~ fr:délaisse ≈ en:dallas ~ fr:dallas
emcees	parler	6	0.876	en:emcees ~ en:emcee ≈ fr:ensi ~ fr:pari ≈ en:parry ~ en:parley ≈ fr:parler
emcees	promo	6	0.857	en:emcees ~ en:emcee ≈ fr:ensi ~ fr:première ≈ en:promoting ~ en:promote ≈ fr:promo
emmet	émettant	2	0.960	en:emmet ≈ fr:émettent ~ fr:émettant
emmet	énervant	2	0.954	en:emmet ≈ fr:émettent ~ fr:énervant
en	néant	6	0.891	en:en ≈ fr:aine ~ fr:des aine ≈ en:dozen ~ en:many ≈ fr:mets nient ~ fr:néant
en	dirigées	6	0.886	en:en ≈ fr:aine ~ fr:des aine ≈ en:dozen = fr:dizaines ≈ en:dissing ~ fr:dirigées
en	diy	6	0.885	en:en ≈ fr:aine ~ fr:des aine ≈ en:dozen = fr:dizaines ≈ en:dissing ~ fr:diy
en eek	de	6	0.885	en:en eek ~ en:annie ≈ fr:henni ~ fr:elle ≈ en:dell ~ en:de ≈ fr:de
en eek	il	6	0.875	en:en eek ~ en:annie ≈ fr:henni ~ fr:elle ≈ en:el ~ en:il ≈ fr:il
en eek	chatte	6	0.853	en:en eek ~ en:annie ≈ fr:henni ~ fr:elle ≈ en:yell ~ en:shout ≈ fr:chatte
enclosed	claude	6	0.941	en:enclosed = fr:clos ≈ en:close ~ fr:close ≈ en:claws ~ en:clawed ≈ fr:claude
enclosed	claque	6	0.903	en:enclosed = fr:clos ≈ en:close ~ en:closing ≈ fr:clous in ~ en:cluck ≈ fr:claque
enclosed	clous in	6	0.903	en:enclosed = fr:clos ≈ en:close ~ fr:close ≈ en:closes ~ en:closing ≈ fr:clous in
end	méritée	3	0.893	en:end ~ fr:end ≈ en:earned = fr:méritée
end	gagnés	3	0.893	en:end ~ fr:end ≈ en:earned = fr:gagnés
end	mérité	3	0.893	en:end ~ fr:end ≈ en:earned = fr:mérité
endangered	juges	6	0.905	en:endangered ≈ fr:haines in jette ~ en:jet ≈ fr:jets ~ fr:jets aise ≈ en:judges ~ fr:juges
endangered	doigt	6	0.902	en:endangered ≈ fr:haines in jette ~ en:jet ≈ fr:jets ~ fr:laid jette ≈ en:legit ~ fr:doigt
endangered	magistrats	6	0.898	en:endangered ≈ fr:haines in jette ~ en:jet ≈ fr:jets ~ fr:jets aise ≈ en:judges = fr:magistrats
ended	aident os	6	0.908	en:ended ~ en:ending ≈ fr:haines in ~ fr:haines postent ≈ en:enforced ~ en:enforce ≈ fr:aident os
ended	est	6	0.906	en:ended ≈ fr:haines aide ~ fr:haines esthète ≈ en:invested ~ fr:investit ≈ en:est ~ fr:est
ended	ist	6	0.903	en:ended ≈ fr:haines aide ~ fr:haines esthète ≈ en:invested ~ fr:investit ≈ en:est ~ fr:ist
ending	lynx	6	0.921	en:ending ~ en:ended ≈ fr:haines aide ~ fr:laisses haines ≈ en:lesson ~ en:leks ≈ fr:lynx
ending	investie	5	0.930	en:ending ~ en:ended ≈ fr:haines aide ~ fr:haines esthète ≈ en:invested = fr:investie
ending	investi	5	0.930	en:ending ~ en:ended ≈ fr:haines aide ~ fr:haines esthète ≈ en:invested = fr:investi
endive	membres	6	0.892	en:endive ≈ fr:haines ive ~ fr:ive haines ≈ en:even = fr:même ≈ en:members ~ fr:membres
endive	mémo	6	0.888	en:endive ≈ fr:haines ive ~ fr:ive haines ≈ en:even = fr:même ≈ en:memo = fr:mémo
endive	adhérents	6	0.886	en:endive ≈ fr:haines ive ~ fr:ive haines ≈ en:even = fr:même ≈ en:members = fr:adhérents
endless	estimées	6	0.933	en:endless ≈ fr:haines laisse ~ fr:haines est ≈ en:invest ~ en:investing ≈ fr:nouées teigne ~ fr:estimées
endless	faibles	6	0.901	en:endless ≈ fr:haines laisse ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faible ~ fr:faibles
endless	faible	6	0.901	en:endless ≈ fr:haines laisse ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faibles ~ fr:faible
endorsed	faibles	6	0.901	en:endorsed ≈ fr:haines est ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faible ~ fr:faibles
endorsed	faible	6	0.901	en:endorsed ≈ fr:haines est ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faibles ~ fr:faible
endorsed	faiblesse	6	0.899	en:endorsed ≈ fr:haines est ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faibles ~ fr:faiblesse
endure	ion	2	0.930	en:endure ≈ fr:haines ion ~ fr:ion
enemies	envier	5	0.919	en:enemies ~ en:enemy ≈ fr:ennemies ~ fr:ennemis ≈ en:envy = fr:envier
enemies	envie	5	0.919	en:enemies ~ en:enemy ≈ fr:ennemies ~ fr:ennemis ≈ en:envy = fr:envie
enemies	jalousie	5	0.919	en:enemies ~ en:enemy ≈ fr:ennemies ~ fr:ennemis ≈ en:envy = fr:jalousie
enemy	envier	5	0.888	en:enemy = fr:ennemies ≈ en:enemies = fr:ennemis ≈ en:envy = fr:envier
enemy	envie	5	0.888	en:enemy = fr:ennemies ≈ en:enemies = fr:ennemis ≈ en:envy = fr:envie
enemy	jalousie	5	0.888	en:enemy = fr:ennemies ≈ en:enemies = fr:ennemis ≈ en:envy = fr:jalousie
enforce	pris ci	6	0.912	en:enforce ≈ fr:aident os ~ fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne ~ fr:pris ci
enforce	haines aide	6	0.912	en:enforce ~ en:enforced ≈ fr:haines postent ~ fr:haines in ≈ en:ending ~ en:ended ≈ fr:haines aide
enforce	lin digne	6	0.912	en:enforce ≈ fr:aident os ~ fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne ~ fr:lin digne
enforced	brin digne	6	0.914	en:enforced ~ en:enforce ≈ fr:aident os ~ fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne
enforced	sourde	6	0.897	en:enforced ~ en:enforce ≈ fr:aident os ~ fr:fait aide ≈ en:fitted ~ en:suited ≈ fr:sourde
enforced	twist	6	0.892	en:enforced ~ en:enforce ≈ fr:aident os ~ fr:tissent aide ≈ en:twisted ~ en:twist ≈ fr:twist
engine	faibles	6	0.903	en:engine ≈ fr:haines gêne ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faible ~ fr:faibles
engine	faible	6	0.903	en:engine ≈ fr:haines gêne ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faibles ~ fr:faible
engine	faiblesse	6	0.900	en:engine ≈ fr:haines gêne ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faibles ~ fr:faiblesse
engineered	estimées	6	0.913	en:engineered ≈ fr:haines jeun ides ~ fr:haines est ≈ en:invest ~ en:investing ≈ fr:nouées teigne ~ fr:estimées
engineered	faibles	6	0.888	en:engineered ≈ fr:haines jeun ides ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faible ~ fr:faibles
